Rank,Song,Artist,Year,Lyrics
23,"My Life Would Suck Without You",Kelly Clarkson,2009,b' Guess this means you re sorry You re standin at my door Guess this means you take back All you said before Like how much you wanted Anyone but me Said you d never come back But here you are again Cause we belong together now yeah Forever united here somehow yeah You got a piece of me And honestly My life would suck without you Maybe I was stupid for tellin you goodbye Maybe I was wrong for tryna pick a fight I know that I ve got issues But you re pretty messed up too Either way I found out I m nothing without you Cause we belong together now yeah Forever united here somehow yeah You got a piece of me And honestly My life would suck without you Being with you is so dysfunctional I really shouldn t miss you But I can t let you go Oh yeah Cause we belong together now yeah yeah Forever united here somehow yeah You got a piece of me And honestly My life would suck without you Cause we belong together now yeah Forever united here somehow yeah You got a piece of me And honestly My life would suck without you'
24,"Halo",Beyoncé,2009,b' Remember those walls I built Well baby they re tumblin down And they didn t even put up a fight They didn t even make a sound I found a way to let you in But I never really had a doubt Standin in the light of your halo I got my angel now It s like I ve been awakened Every rule I had you breakin It s the risk that I m takin I ain t never gonna shut you out Everywhere I m lookin now I m surrounded by your embrace Baby I can see your halo You know you re my savin grace You re everything I need and more It s written all over your face Baby I can feel your halo Pray it won t fade away I can feel your halo halo halo I can see your halo halo halo I can feel your halo halo halo I can see your halo halo Halo Hit me like a ray of sun Burnin through my darkest night You re the only one that I want Think I m addicted to your light I swore I d never fall again But this don t even feel like fallin Gravity can t begin To pull me back to the ground again It s like I ve been awakened Every rule I had you breakin The risk that I m takin I m never gonna shut you out Everywhere I m lookin now I m surrounded by your embrace Baby I can see your halo You know you re my savin grace You re everything I need and more It s written all over your face Baby I can feel your halo Pray it won t fade away I can feel your halo halo halo I can see your halo halo halo I can feel your halo halo halo I can see your halo halo I can feel your halo halo halo I can see your halo halo halo I can feel your halo halo halo I can see your halo halo Halo Halo Ooh Everywhere I m lookin now I m surrounded by your embrace Baby I can see your halo You know you re my savin grace You re everything I need and more It s written all over your face Baby I can feel your halo Pray it won t fade away I can feel your halo halo halo I can see your halo halo halo I can feel your halo halo halo I can see your halo halo Halo oh oh I can feel your halo halo halo I can see your halo halo halo I can feel your halo halo halo I can see your halo halo Halo'
25,"Hot n Cold",Katy Perry,2009,b' You change your mind like a girl changes clothes Yeah you PMS like a bitch I would know And you overthink always speak cryptically I should know that you re no good for me Cause you re hot then you re cold You re yes then you re no You re in then you re out You re up then you re down You re wrong when it s right It s black and it s white We fight we break up We kiss we make up You don t really wanna stay no But you don t really wanna go oh You re hot then you re cold You re yes then you re no You re in then you re out You re up then you re down We used to be just like twins So in sync The same energy now s a dead battery Used to laugh bout nothing now you re plain boring I should know that you re not gonna change Cause you re hot then you re cold You re yes then you re no You re in then you re out You re up then you re down You re wrong when it s right It s black and it s white We fight we break up We kiss we make up You don t really wanna stay no But you don t really wanna go oh You re hot then you re cold You re yes then you re no You re in then you re out You re up then you re down Someone call the doctor Got a case of a love bipolar Stuck on a roller coaster Can t get off this ride You change your mind like a girl changes clothes Cause you re hot then you re cold You re yes then you re no You re in then you re out You re up then you re down You re wrong when it s right It s black and it s white We fight we break up We kiss we make up You re hot then you re cold You re yes then you re no You re in then you re out You re up then you re down You re wrong when it s right It s black and it s white We fight we break up We kiss we make up You don t really wanna stay no But you don t really wanna go oh You re hot then you re cold You re yes then you re no You re in then you re out You re up then you re down'
26,"Second Chance",Shinedown,2009,b' My eyes are open wide By the way I made it through the day I watched the world outside By the way I m leaving out today Well I just saw Halley s comet she waved Said Why you always running in place Even the man in the moon disappeared Somewhere in the stratosphere Tell my mother tell my father I ve done the best I can To make them realize this is my life I hope they understand I m not angry I m just saying Sometimes goodbye is a second chance Please don t cry one tear for me I m not afraid of what I have to say This is my one and only voice So listen close it s only for today Well I just saw Halley s comet she waved Said Why you always running in place Even the man in the moon disappeared Somewhere in the stratosphere Tell my mother tell my father I ve done the best I can To make them realize this is my life I hope they understand I m not angry I m just saying Sometimes goodbye is a second chance Here s my chance This is my chance Tell my mother tell my father I ve done the best I can To make them realize this is my life I hope they understand I m not angry I m just saying Sometimes goodbye is a second chance Sometimes goodbye is a second chance Sometimes goodbye is a second chance'
27,"Circus",Britney Spears,2009,b' There s only two types of people in the world The ones that entertain and the ones that observe Well baby I m a put on a show kind of girl Don t like the backseat got to be first oh oh I m like the ringleader I call the shots I m like a firecracker I make it hot when I put on a show I feel the adrenaline moving through my veins Spotlight on me and I m ready to break I m like a performer the dance floor is my stage Better be ready hope that you feel the same All the eyes on me In the center of the ring just like a circus When I crack that whip Everybody gonna trip just like a circus Don t stand there watching me follow me Show me what you can do Everybody let go We can make a dance floor just like a circus There s only two types of guys out there Ones that can hang with me and ones that are scared So baby I hope that you came prepared I run a tight ship so beware I m like a ringleader I call the shots I m like a firecracker I make it hot when I put on a show I feel the adrenaline moving through my veins Spotlight on me and I m ready to break I m like a performer the dance floor is my stage Better be ready hope that you feel the same All the eyes on me In the center of the ring just like a circus When I crack that whip Everybody gonna trip just like a circus Don t stand there watching me follow me Show me what you can do Everybody let go We can make a dance floor just like a circus Let s go Let me see what you can do I m running this Yeah like a what All the eyes on me In the center of the ring just like a circus When I crack that whip Everybody gonna trip just like a circus Don t stand there watching me follow me Show me what you can do Everybody let go We can make a dance floor just like a circus All the eyes on me In the center of the ring just like a circus When I crack that whip Everybody gonna trip just like a circus Don t stand there watching me follow me Show me what you can do Everybody let go We can make a dance floor just like a circus'
28,"Day 'n' Nite",Kid Cudi,2009,b'Uh uh uh uh uh uh Day and night I toss and turn I keep stressing my mind mind I look for peace but see I don t attain What I need for keeps this silly game we play play Now look at this Madness to magnet keeps attracting me me I try to run but see I m not that fast I think I m first but surely finish last last Cuz day and night The lonely stoner seems to free his mind at night He s all alone through the day and night The lonely loner seems to free his mind at night Day and night The lonely stoner seems to free his mind at night He s all alone some things will never change The lonely loner seems to free his mind at night Hold the phone The lonely stoner mr solo doe low He s on the move can t seem to shake the shade Within his dreams he see s the life he made made The pain is deep A silent sleeper you won t hear a peep peep The girl he wants don t see no one into It seems the feelings that she had are through through Cuz day and night The lonely stoner seems to free his mind at night He s all alone through the day and night The lonely loner seems to free his mind at night Day and night The lonely stoner seems to free his mind at night He s all alone some things will never change The lonely loner seems to free his mind at night Slow moe When the temple slows up and creates that new new He seems alive though he is feeling blue The sun is shining man he s super cool cool The lonely nights They fade away he slips into his white nights He smokes a clip and then he s on the way To free his mind in search of To free his mind in search of To free his mind in search of Cuz day and night The lonely stoner seems to free his mind at night He s all alone through the day and night The lonely loner seems to free his mind at night Day and night The lonely stoner seems to free his mind at night He s all alone some things will never change The lonely loner seems to free his mind at night At at at night'
29,"Party in the U.S.A.",Miley Cyrus,2009,b' I hopped off the plane at LAX With a dream and my cardigan Welcome to the land of fame excess Am I gonna fit in Jumped in the cab here I am for the first time Look to my right and I see the Hollywood sign This is all so crazy Everybody seems so famous My tummy s turnin and I m feelin kinda home sick Too much pressure and I m nervous That s when the taxi man turned on the radio And a JAY Z song was on And a JAY Z song was on And a JAY Z song was on So I put my hands up They re playing my song the butterflies fly away I m noddin my head like yeah Movin my hips like yeah Got my hands up they re playing my song They know I m gonna be okay Yeah it s a party in the U S A Yeah it s a party in the U S A Get to the club in my taxi cab Everybody s looking at me now Like Who s that chick that s rockin kicks She gotta be from out of town So hard with my girls not around me It s definitely not a Nashville party Cause all I see are stilettos I guess I never got the memo My tummy s turnin and I m feelin kinda home sick Too much pressure and I m nervous That s when the DJ dropped my favorite tune And a Britney song was on And a Britney song was on And a Britney song was on So I put my hands up They re playing my song the butterflies fly away I m noddin my head like yeah Movin my hips like yeah Got my hands up they re playing my song They know I m gonna be okay Yeah it s a party in the U S A Yeah it s a party in the U S A Feel like hopping on a flight Back to my hometown tonight Something stops me every time The DJ plays my song and I feel alright So I put my hands up They re playing my song the butterflies fly away I m noddin my head like yeah Movin my hips like yeah Got my hands up they re playing my song They know I m gonna be okay Yeah it s a party in the U S A Yeah it s a party in the U S A So I put my hands up They re playing my song the butterflies fly away I m noddin my head like yeah Movin my hips like yeah Got my hands up they re playing my song They know I m gonna be okay Yeah it s a party in the U S A Yeah it s a party in the U S A '
30,"Don't Trust Me",3OH!3,2009,b' Black dress with the tights underneath I got the breath of a last cigarette on my teeth And she s an actress but she ain t got no need She s got money from her parents in a trust fund back East T t t tongues always pressed to your cheeks While my tongue is on the inside of some other girl s teeth You tell your boyfriend if he says he s got beef That I m a vegetarian and I ain t fucking scared of him She wants to touch me woah oh She wants to love me woah oh She ll never leave me woah oh woah oh oh oh Don t trust a ho never trust a ho Won t trust a ho cause the ho won t trust me She wants to touch me woah oh She wants to love me woah oh She ll never leave me woah oh woah oh oh oh Don t trust a ho never trust a ho Won t trust a ho cause the ho won t trust me Xs on the back of your hands Washed them in the bathroom to drink like the bands And the setlist you stole off the stage Has red and purple lipstick all over the page Br br br bruises cover your arms Shaking in the fingers with the bottle in your palm And the best is no one knows who you are Just another girl alone at the bar She wants to touch me woah oh She wants to love me woah oh She ll never leave me woah oh woah oh oh oh Don t trust a ho never trust a ho Won t trust a ho cause the ho won t trust me She wants to touch me woah oh She wants to love me woah oh She ll never leave me woah oh woah oh oh oh Don t trust a ho never trust a ho Won t trust a ho cause the ho won t trust me Shush girl shut your lips Do the Helen Keller and talk with your hips I said shush girl shut your lips Do the Helen Keller and talk with your hips I said shush girl shut your lips Do the Helen Keller and talk with your hips She wants to touch me woah oh She wants to love me woah oh She ll never leave me woah oh woah oh oh oh Don t trust a ho never trust a ho Won t trust a ho cause the ho won t trust me She wants to touch me woah oh She wants to love me woah oh She ll never leave me woah oh woah oh oh oh Don t trust a ho never trust a ho Won t trust a ho cause the ho won t trust me'
31,"Run This Town",Jay-Z,2009,b' Feel it comin in the air Hear the screams from everywhere I m addicted to the thrill It s a dangerous love affair Can t be scared when it goes down Got a problem tell me now Only thing that s on my mind Is who s gon run this town tonight Is who s gon run this town tonight We gon run this town We are yeah I said it we are This is Roc Nation pledge your allegiance Get your fatigues on all black everything Black cards black cars all black everything And our girls are blackbirds ridin with they Dillingers I get more in depth if you boys really real enough This is la Familia I ll explain later But for now let me get back to this paper I m a couple bands down and I m tryin to get back I gave Doug a grip and lost a flip for five stacks Yeah I m talkin 5 comma 6 zeros dot zero here Doug Back to runnin circles round niggas now we squared up Hold up Life s a game but it s not fair I break the rules so I don t care So I keep doin my own thang Walkin tall against the rain Victory s within the mile Almost there don t give up now Only thing that s on my mind Is who s gon run this town tonight Heyyy heyy heyyy heyy Who s gon run this town tonight We are yeah I said it we are You can call me Caesar in a dark Caesar Please follow the leader so Eric B we are Microphone fiend this the return of the God Peace God ah ah it ain t no nobody fresher I m in Maison ah Martin Margiela On the table screamin Fuck the other side They re jealous We got a banquette full of broads They got a table full of fellas Yeah and they ain t spendin no cake They should throw their hand in Cause they ain t got no spades Yeah my whole team got dough So my banquette is lookin like millionaires row Life s a game but it s not fair I break the rules so I don t care So I keep doin my own thang Walkin tall against the rain Victory s within the mile Almost there don t give up now Only thing that s on my mind Is who s gon run this town tonight Heyyy heyy heyyy heyy Who s gon run this town tonight It s crazy how you can go from bein Joe Blow To everybody on your dick no homo I bought my whole family whips no Volvos Next time I m in church please no photos Police escorts everybody passports This the life that everybody ask for This the fast life we are on a crash course What you think I rap for to push a fuckin Rav 4 But I know that if I stay stunting All these girls only gon want one thing I can spend my whole life goodwill hunting Only good gon come is this good when I m cumming She got a ass that ll swallow up a G string And up top ungh two bee stings And I m beasting off the Riesling And my nigga just made it out the precinct We give a damn about the drama that your dude bring I m just tryin to change the color on your mood ring Reebok baby you need to try some new things Have you ever had shoes without shoe strings What s that Ye Baby these heels Is that a May what Baby these wheels You trippin when you ain t sippin have a refill You feelin like you runnin huh Now you know how we feel Whassup Heyyy heyy heyyy heyy Yeah yeah whassup Heyyy heyy heyyy heyy We gon run this town tonight'
32,"Let It Rock",Kevin Rudolf,2009,b' I see your dirty face hide behind your collar What is done in vain truth is hard to swallow So you pray to God to justify the way You live a lie live a lie live a lie And you take your time And you do your crime Well you made your bed I made mine Because when I arrive I I ll bring the fire Make you come alive I can take you higher What this is forgot I must now remind you Let it rock let it rock let it rock Now the son s disgraced he who knew his father When he cursed his name turned and chased the dollar But it broke his heart so he stuck his middle finger To the world to the world to the world And you take your time And you stand in line Well you ll get what s yours I got mine Because when I arrive I I ll bring the fire Make you come alive I can take you higher What this is forgot I must now remind you Let it rock let it rock let it rock Yeoaw Wayne s World Planet Rock Panties drop and the tops And she gonna rock til the camera stop And I sing about angels like Angela And Pamela And Samantha And Amanda And Tamara m nage moi I m in here like Bitch what s up Mechanic me I can fix you up I can dick you up I can dick you down Shorty we can go wherever just pick a town And my jewelry is louder than an engine sound Big ass rocks like on the ground Dirty like socks that s on the ground Weezy Because when I arrive I I ll bring the fire Make you come alive I can take you higher What this is forgot I must now remind you Let it rock let it rock let it rock Because when I arrive I I ll bring the fire Make you come alive I can take you higher What this is forgot I must now remind you Let it rock let it rock let it rock Just let it rock let it rock let it rock Let it rock Let it rock I m back like I forgot somethin I m somethin Ruling rock rubbin rap running Miles like I m trying to get a flat stomach Like Wayne the personal trainer My aim is perfect I ll bang ya Period like the reminder And I wish I could be as cruel as you And I wish I could say the things you do But I can t and I won t live a lie No not this time'
33,"Fire Burning",Sean Kingston,2009,b' Somebody call 9 1 1 Shawty fire burning on the dance floor What a guann Kingston Let s go hey Red One Hey Hey Shawty got that super thing Hotter than the sun of South of Spain Got me soon as I walked through the door oha My pocket started tickle ing The way she dropped it low that thang Got me wanna spend my money on her her She get it pop it lock it drop it That birthday cake Got a candle need to blow that crazy flame away Now take my red black cord and my jewelry Shawty is cool like the fire cool like fire Somebody call 9 1 1 Shawty fire burning on the dance floor I gotta cool her down She gon bring the roof to ground on the dance floor woh oha She s fire burning fire burning on the dance floor That little shawty s fire burning on the dance floor She s fire burning fire burning on the dance floor That little shawty s fire burning on the dance floor That body is a masterpiece The order is one in every hundred years But ain t no doubt I m taking it home home I m afraid we ll blow them legs Little mama game is about to change She ll be on covers over the world world She get it pop it lock it drop it That birthday cake Got a candle need to blow that crazy flame away Now take my red black cord and my jewelry Shawty is cool like the fire cool like fire Somebody call 9 1 1 Shawty fire burning on the dance floor woh oha I gotta cool her down She gon bring the roof to ground on the dance floor woh oha She s fire burning fire burning on the dance floor That little shawty s fire burning on the dance floor She s fire burning fire burning on the dance floor That little shawty s fire burning on the dance floor She got that fire in her dance that make them fellas run around hey No exit from the dance floor so them boys want more hey She got that fire in her dance that make them fellas run around My day get outta my way everybody sing now No exit from the dance floor so them boys want more What s that boy let s go my day let s go She get it pop it lock it drop it That birthday cake Got a candle need to blow that crazy flame away Now take my red black cord and my jewelry Shawty is cool like the fire cool like fire Somebody call 9 1 1 Shawty fire burning on the dance floor woh oha I gotta cool her down She gon bring the roof to ground on the dance floor woh oha She s fire burning fire burning on the dance floor That little shawty s fire burning on the dance floor She s fire burning fire burning on the dance floor That little shawty s fire burning on the dance floor Somebody call 9 1 1'
34,"Whatcha Say",Jason Derulo,2009,b' Wha wha wha wha what did you say Mmmm whatcha say Mmm that you only meant well Well of course you did Mmmm whatcha say Mmmm that it s all for the best Of course it is I was so wrong for so long Only tryna please myself Girl I was caught up in her lust When I don t really want no one else so no I know I should have treated you better But me and you were meant to last forever So let me in give me another chance To really be your man Cause when the roof caved in and the truth came out I just didn t know what to do But when I become a star we ll be living so large I ll do anything for you So tell me girl Mmmm whatcha say Mmmm that you only meant well Well of course you did Mmmm whatcha say Mmmm that it s all for the best Of course it is Mmmm whatcha say Mmmm that you only meant well Well of course you did Mmmm whatcha say Wha wha wha wha what did you say How could I live with myself Knowing that I let our love go And ooh what I d do with one chance I just gotta let you know I know what I did wasn t clever But me and you we re meant to be together So let me in give me another chance To really be your man Cause when the roof caved in and the truth came out I just didn t know what to do But when I become a star we ll be living so large I ll do anything for you So tell me girl Mmmm whatcha say Mmmm that you only meant well Well of course you did Mmmm whatcha say Mmmm that it s all for the best Of course it is Mmmm whatcha say Mmmm that you only meant well Well of course you did Mmmm whatcha say Wha wha wha wha what did you say Girl tell me what to say I I don t want you to leave me though you caught me cheating Tell me tell me what to say I I really need you in my life cause things ain t right girl Girl tell me what to say I I don t want you to leave me though you caught me cheating Tell me tell me what to say I I really need you in my life cause things ain t right Cause when the roof caved in and the truth came out I just didn t know what to do But when I become a star we ll be living so large I ll do anything for you So baby whatcha say Mmmm whatcha say Mmmm that you only meant well Well of course you did Mmmm whatcha say Mmmm that it s all for the best Of course it is Mmmm whatcha say Mmmm that you only meant well Well of course you did Mmmm whatcha say Wha wha wha wha what did you say '
35,"LoveGame",Lady Gaga,2009,b' Let s have some fun this beat is sick I wanna take a ride on your disco stick Let s have some fun this beat is sick I wanna take a ride on your disco stick Hey Hey I wanna kiss you But if I do then I might miss you babe It s complicated and stupid Got my ass squeezed by sexy Cupid Guess he wants to play wants to play a lovegame a lovegame Hold me and love me Just wanna touch you for a minute Maybe three seconds is enough for my heart to quit it Let s have some fun this beat is sick I wanna take a ride on your disco stick Don t think too much just bust that kick I wanna take a ride on your disco stick Let s play a lovegame play a lovegame Do you want love or you want fame Are you in the game Dans the lovegame Let s play a lovegame play a lovegame Do you want love or you want fame Are you in the game Dans the lovegame I m on a mission And it involves some heavy touching yeah You ve indicated your interest I m educated in sex yes And now I want it bad want it bad A lovegame a lovegame Hold me and love me Just wanna touch you for a minute Maybe three seconds is enough for my heart to quit it Let s have some fun this beat is sick I wanna take a ride on your disco stick Don t think too much just bust that kick I wanna take a ride on your disco stick Let s play a lovegame play a lovegame Do you want love or you want fame Are you in the game Dans the lovegame Let s play a lovegame play a lovegame Do you want love or you want fame Are you in the game Dans the lovegame I can see you staring there from across the block With a smile on your mouth and your hand on your The story of us it always starts the same With a boy and a girl and a and a game And a game And a game And a game A lovegame Let s play a lovegame play a lovegame Do you want love or you want fame Are you in the game Dans the lovegame Let s play a lovegame play a lovegame Do you want love or you want fame Are you in the game Dans the lovegame Let s play a lovegame play a lovegame Do you want love or you want fame Are you in the game Dans the lovegame Let s play a lovegame play a lovegame Do you want love or you want fame Are you in the game Dans the lovegame Dans the lovegame'
36,"Waking Up in Vegas",Katy Perry,2009,b' You gotta help me out It s all a blur last night We need a taxi Cause you re hungover and I m broke I lost my fake I D But you lost the motel key Spare me your freaking dirty looks now Don t blame me You wanna cash out And get the hell outta town Don t be a baby Remember what you told me Shut up and put your money where your mouth is That s what you get for waking up in Vegas Get up and shake the glitter off your clothes now That s what you get for waking up in Vegas Why are these lights so bright Oh did we get hitched last night Dressed up like Elvis Why am I wearing your class ring Don t call your mother Cause now we re partners in crime Don t be a baby Remember what you told me Shut up and put your money where your mouth is That s what you get for waking up in Vegas Get up and shake the glitter off your clothes now That s what you get for waking up in Vegas You got me into this Information overload situation lost control Send out an S O S And get some cash out We re gonna tear up the town No don t be a baby Remember what you told me Remember what you told me Remember what you told me You told me You told me Shut up and put your money where your mouth is That s what you get for waking up in Vegas Get up and shake the glitter off your clothes now That s what you get for waking up in Vegas That s what you get baby Shake the glitter Shake shake shake the glitter Come on Gimme some cash out baby Gimme some cash out baby'
37,"Birthday Sex",Jeremih,2009,b' It s your birthday so I know you want to ride out Even if we only go to my house Sip mo eezy as we sit upon my couch Feels good but I know you want to Cry out You say you want passion I think you found it Get ready for action Don t be astounded We switching positions You feel surrounded Just tell me where you want Your gift girl Girl you know I I I Girl you know I I I I ve been fiending Wake up in the late nigh dreaming about you Girl you know I I I Girl you know I I I Don t need candles or cake Just need your body to make Birthday sex Birthday sex It s the best day of the year girl Birthday sex Birthday sex It feels like feels like Lemme hit that G spot G spot See you sexy and them jeans got me on tent 1 2 3 think I got you pinned Don t tap out fight until the end Ring that bell we gon start over again We grinding with passion cause it s yo birthday Been at it for hours I know you thirsty You kiss me so sweetly taste just like Hershey s Just tell me how you want your gift girl Girl you know I I I Girl you know I I I I ve been fiending Wake up in the late nigh dreaming about you Girl you know I I I Girl you know I I I Don t need candles or cake Just need your body to make Birthday sex Birthday sex It s the best day of the year girl Birthday sex Birthday sex It feels like feels like Lemme hit that G spot G spot First I m gonna take a dive into the water Deep until I know I pleased that body body Or girl without a broom I might just sweep you off your feet And make you wanna tell somebody body How I do Or maybe we can float on top my water bed You close your eyes as I improv between your legs We work our way from kitchen stoves and tables Girl you know I m more than able to please yeah Say you wanted flowers on the bed But you got me and hours on the bed Girl you know I I I Girl you know I I I I ve been fiending Wake up in the late nigh dreaming about you Girl you know I I I Girl you know I I I Don t need candles or cake Just need your body to make Birthday sex Birthday sex It s the best day of the year girl Birthday sex Birthday sex It feels like feels like Lemme hit that G spot G spot'
38,"Sober",Pink,2009,b' I don t wanna be the girl who laughs the loudest Or the girl who never wants to be alone I don t wanna be that call at four o clock in the morning Cause I m the only one you know in the world that won t be home Ah the sun is blinding I stayed up again Oh I am finding That s not the way I want my story to end I m safe Up high Nothing can touch me But why do I feel this party s over No pain Inside You re my protection But how do I feel this good sober I don t wanna be the girl that has to fill the silence The quiet scares me cause it screams the truth Please don t tell me that we had that conversation I won t remember save your breath cause what s the use Ah the night is calling And it whispers to me softly come and play Ah I am falling And If I let myself go I m the only one to blame I m safe Up high Nothing can touch me But why do I feel this party s over No pain Inside You re like perfection But how do I feel this good sober Coming down coming down coming down Spinning round spinning round spinning round Looking for myself sober Coming down coming down coming down Spinning round spinning round spinning round Looking for myself sober When it s good then it s good it s so good till it goes bad Till you re trying to find the you that you once had I have heard myself cry never again Broken down in agony just trying to find a friend Oh oh I m safe Up high Nothing can touch me But why do I feel this party s over No pain Inside You re like perfection But how do I feel this good sober I m safe Up high Nothing can touch me But why do I feel this party s over No pain Inside You re like perfection But how do I feel this good sober '
39,"Womanizer",Britney Spears,2009,b' Superstar where you from How s it going I know you got a clue what you re doing You can play brand new to all the other chicks out here But I know what you are what you are baby Look at you getting more than just a re up Baby you got all the puppets with their strings up Faking like a good one but I call em like I see em I know what you are what you are baby Womanizer woman womanizer you re a womanizer Oh womanizer oh you re a womanizer baby You you you are you you you are Womanizer womanizer womanizer Boy don t try to front I I know just just what you are Boy don t try to front I I know just just what you are You got me going you re oh so charming But I can t do it you womanizer Boy don t try to front I I know just just what you are Boy don t try to front I I know just just what you are You say I m crazy I got you crazy You re nothing but a womanizer Daddy O you got the swagger of a champion Too bad for you you just can t find the right companion I guess when you have one too many makes it hard it could be easy Who you are that s just who you are baby Lollipop must mistake me for a sucker To think that I would be a victim not another Say it play it how you wanna but no way I m never gonna fall for you Never you baby Womanizer woman womanizer you re a womanizer Oh womanizer oh you re a womanizer baby You you you are you you you are Womanizer womanizer womanizer Boy don t try to front I I know just just what you are Boy don t try to front I I know just just what you are You got me going you re oh so charming But I can t do it you womanizer Boy don t try to front I I know just just what you are Boy don t try to front I I know just just what you are You say I m crazy I got you crazy You re nothing but a womanizer Maybe if we both lived in a different world Womanizer womanizer womanizer womanizer It would be all good and maybe I could be your girl But I can t cause we don t you Womanizer woman womanizer you re a womanizer Oh womanizer oh you re a womanizer baby You you you are you you you are Womanizer womanizer womanizer Boy don t try to front I I know just just what you are Boy don t try to front I I know just just what you are You got me going you re oh so charming But I can t do it you womanizer Boy don t try to front I I know just just what you are Boy don t try to front I I know just just what you are You say I m crazy I got you crazy You re nothing but a womanizer Boy don t try to front I I know just just what you are Boy don t try to front I I know just just what you are Womanizer woman womanizer you re a womanizer Oh womanizer oh you re a womanizer baby'
40,"Whatever You Like",T.I.,2009,b' Aye Jim you know the ol sugar daddies They be trickin they tell them girls I said you could have whatever you like I said you could have whatever you like Yeah Stacks on deck Patron on ice And we can pop bottles all night And baby you could have whatever you like I said you could have whatever you like yeah Late night sex so wet and so tight I gas up the jet for you tonight And baby you could go wherever you like I said you could go wherever you like yeah Anytime you want to pick up the telephone you Know it ain t nothin to drop a couple stacks on you Want it you could get it my dear Five million dollar home drop Bentleys I swear yeah I want yo body need yo body Long as you got me you won t need nobody You want it I got it go get it I ll buy it Tell them other broke nigga be quiet Stacks on deck Patron on ice And we can pop bottles all night And baby you could have whatever you like I said you could have whatever you like yeah Late night sex so wet and so tight I gas up the jet for you tonight And baby you could go wherever you like I said you could go wherever you like yeah Shawty you the hottest love the way you drop it So good I swore you went to college Hundred karat deposit to vacations in the tropics Cause e rybody know it ain t trickin if you got it You need never ever gotta go to yo wallet Long as I got rubberband banks in my pocket Five six rides with rims and a body kit You ain t gotta downgrade you can get what I get My chick could have what she want And go in any store for any bag she want And no she ain t never had a man like that To buy you anything your heart desire like that yeah I want yo body need yo body Long as you got me you won t need nobody You want it I got it go get it I ll buy it Tell them other broke nigga be quiet Stacks on deck Patron on ice And we can pop bottles all night And baby you could have whatever you like I said you could have whatever you like yeah Late night sex so wet and so tight I gas up the jet for you tonight And baby you could go wherever you like I said you could go wherever you like yeah I m talkin big boy rides and big boy ice Let me put this big boy in yo life You just be so fresh and look so nice Let me put this big boy in yo life that s right I want yo body need yo body Long as you got me you won t need nobody You want it I got it go get it I ll buy it Tell them other broke nigga be quiet Stacks on deck Patron on ice And we can pop bottles all night And baby you could have whatever you like I said you could have whatever you like yeah Late night sex so wet and so tight I gas up the jet for you tonight And baby you could go wherever you like I said you could go wherever you like yeah '
41,"Obsessed",Mariah Carey,2009,b' I was like Why are you so obsessed with me So oh oh oh oh All up in the blogs saying we met at the bar When I don t even know who you are Saying we up in your house saying I m up in your car But you in LA and I m out at Jermaine s I m up in the A you so so lame And no one here even mentions your name It must be the weed it must be the E Cause you be popping heard you get it popping Why you so obsessed with me Boy I wanna know Lying that you re sexing me when everybody knows It s clear that you re upset with me Finally found a girl that you couldn t impress Last man on the earth still couldn t get this You re delusional you re delusional Boy you re losing your mind It s confusing yo you re confused you know Why you wasting your time Got you all fired up with your Napoleon complex Seeing right through you like you re bathing in Windex Oh oh oh oh Boy why you so obsessed with me So oh oh oh oh so oh oh oh oh So oh oh oh oh so oh oh oh oh Obsessed obsessed obsessed You on your job you hating hard Ain t gon feed you I mma let you starve Gasping for air I m ventilation You out of breath hope you ain t waiting Telling the world how much you miss me But we never were so why you tripping You a mom and pop I m a corporation I m the press conference you a conversation Why you so obsessed with me and boy I wanna know Lying that you re sexing me when everybody knows It s clear that you re upset with me Finally found a girl that you couldn t impress Last man on the earth still couldn t get this You re delusional you re delusional Boy you re losing your mind It s confusing yo you re confused you know Why you wasting your time Got you all fired up with your Napoleon complex Seeing right through you like you re bathing in Windex Oh oh oh oh Boy why you so obsessed with me So oh oh oh oh so oh oh oh oh So oh oh oh oh so oh oh oh oh Obsessed obsessed obsessed Why you so obsessed with me Boy I wanna know Lying that you re sexing me when everybody knows It s clear that you re upset with me Finally found a girl that you couldn t impress Last man on the earth still couldn t get this You re delusional you re delusional Boy you re losing your mind It s confusing yo you re confused you know Why you wasting your time Got you all fired up with your Napoleon complex Seeing right through you like you re bathing in Windex'
