Rank,Song,Artist,Year,Lyrics
11,Theme from The Greatest American Hero (Believe It or Not),Joey Scarbury,1981,b''
12,Morning Train (Nine to Five),Sheena Easton,1981,"b""I wake up every mornin' I stumble out of bed\nStretchin' and yawnin' another day ahead\nIt seems to last forever and time goes slowly by\nTill babe and me's together then it starts to fly\n'Cause the moment that he's with me time can take a flight\nThe moment that he's with me everything's alright\nNight time is the right time we make love\nThen it's his and my time we take off\nMy baby takes the morning train\nHe works from nine to five and then\nHe takes another home again\nTo find me waitin' for him\nMy baby takes the morning train\nHe works from nine to five and then\nHe takes another home again\nTo find me waitin' for him\nHe takes me to a movie or to a restaurant\nTo go slow dancing anything I want\nOnly when he's with me I catch light\nOnly when he gives me makes me feel alright\nMy baby takes the morning train\nHe works from nine to five and then\nHe takes another home again\nTo find me waitin' for him\nAll day I think of him dreamin' of him constantly\nI'm crazy mad for him and he's crazy mad for me \nWhen he steps off that train amazingly full of fight\nWork all day to earn his pay so we can play all night\nMy baby takes the morning train\nHe works from nine to five and then\nHe takes another home again\nTo find me waitin' for him\nHe's always on that morning train\nHe works so hard\nTo find me waiting for him"""
13,Being with You,Smokey Robinson,1981,"b'I don\'t care what they think about me and\nI don\'t care what they say\nI don\'t care what they think if you\'re leaving\nI\'m gonna beg you to stay\nI don\'t care if they start to avoid me\nI don\'t care what they do\nI don\'t care about anything else\nBut being with you being with you\nHoney don\'t go don\'t leave this scene\nBe out of the picture and off of the screen\nDon\'t let them say ""we told you so""\nThey tell me you\'ll love me and then let me go\nI\'ve heard the warning voice\nFrom friends and my relations\nThey tell me all about your heart-break reputation\nI don\'t care what they think about me and\nI don\'t care what they say.. no\nI don\'t care what they think if you\'re leaving\nI\'m gonna beg you to stay\nI don\'t care if they start to avoid me\nI don\'t care what they do\nI don\'t care about anything else\nBut being with you being with you\nPeople can change they always do\nHaven\'t they noticed the changes in you?\nOr can it be that like love I am blind?\nDo I want it so much \'til it\'s all in my mind?\nOne thing I know for sure\nIs really really real\nI never felt before the way you make me feel\nI don\'t care what they think about me and\nI don\'t care what they say\nI don\'t care what they think if you\'re leaving\nI\'m gonna beg you to stay\nI don\'t care if they start to avoid me\nI don\'t care what they do\nI don\'t care about anything else\nBut being with you being with you\nBeing with you\nBeing with you\nI don\'t care about anything else\nBut being with you being with you\nI wanna Be with you\nI don\'t care if they start to avoid me'"
14,Queen of Hearts,Juice Newton,1981,"b""Midnight and I'm a-waiting on the twelve-oh-five\nHoping it'll take me just a little farther down the line\nMoonlight you're just a heartache in disguise\nSo won't you keep my heart from breaking\nIf it's only for a very short time\nPlaying with the queen of hearts\nKnowing it ain't really smart\nThe joker ain't the only fool\nWho'll do anything for you\nLaying out another lie\nThinking 'bout a life of crime\n'Cause that's what I'll have to do\nTo keep me away from you\nHoney you know it makes you mad\nWhy is everybody telling everybody what you have done\nBaby I know it makes you sad\nBut when they're handing out the heartaches\nYou know you got to have you some\nPlaying with the queen of hearts\nKnowing it ain't really smart\nThe joker ain't the only fool\nWho'll do anything for you\nLaying out another lie\nThinking 'bout a life of crime\n'Cause that's what I'll have to do\nTo keep me away from you\nLovers I know you've had a few\nSo hide your heart beneath the covers\nAnd tell 'em they're the only one\nAnd others they know just what I'm going through\nAnd it's a-hard to be a lover\nWhen you say you're only in it for fun\nPlaying with the queen of hearts\nKnowing it ain't really smart\nThe joker ain't the only fool\nWho'll do anything for you\nPlaying with the queen of hearts\nKnowing it ain't really smart\nThe joker ain't the only fool\nWho'll do anything for you\nLaying out another lie\nThinking 'bout a life of crime\n'Cause that's what I'll have to do\nTo keep me away from you\nPlaying with the queen of hearts\nPlaying with the queen of hearts\nPlaying with the queen of hearts\nPlaying with the queen of hearts\nPlaying with the queen of hearts"""
15,Rapture,Blondie,1981,"b'Toe to toe dancing very close\nBody breathing almost comatose\nWall to wall people hypnotized\nAnd they\'re stepping lightly\nHang each night in rapture\nBack to back sacroiliac\nSpineless movement and a wild attack\nFace to face sightless solitude\nAnd it\'s finger popping\n24 hour shopping in rapture\nFab Five Freddy told me everybody\'s fly\nDJ spinning I said ""My My""\nFlash is fast Flash is cool\nFran\xc3\xa7ois c\'est pas flashe  aux deux\nAnd you don\'t stop sure shot\nGo out to the parking lot\nAnd you get in your car and drive real far\nAnd you drive all night and then you see a light\nAnd it comes right down and it lands on the ground\nAnd out comes the man from Mars\nAnd you try to run but he\'s got a gun\nAnd he shoots you dead and he eats your head\nAnd then you\'re in the man from Mars\nYou go out at night eating cars\nYou eat Cadillacs Lincolns too\nMercurys and Subaru\nAnd you don\'t stop you keep on eating cars\nThen when there\'s no more cars you go out at night\nAnd eat up bars where the people meet\nFace to face dance cheek to cheek\nOne to one man to man\nAnd toe to toe don\'t move too slow\nCause the man from Mars is through with cars\nHe\'s eating bars yeah wall to wall\nDoor to door hall to hall\nHe\'s gonna eat \'em all\nRapture be pure take a tour\nThrough the sewer don\'t strain your brain\nPaint a train you\'ll be singing in the rain\nSaid don\'t stop to the punk rock\nWell now you see what you wanna be\nJust have your party on TV\nCause the man from Mars won\'t eat up bars\nWhere the TV\'s on and now he\'s gone\nBack up to space where he won\'t have a hassle\nWith the human race and you hip hop\nAnd you don\'t stop just blast off\nSure shot cause the man from Mars stopped eating cars\nAnd eating bars and now he only eats guitars get up'"
16,A Woman Needs Love (Just Like You Do),Raydio,1981,b'Doo doo doo doo doo Mmm mmm mmm A woman needs love just like you do hoo Don t kid yourself into thinkin that she don t She can fool around just like you do hoo Unless you give her all the lovin she wants Don t the mistake of thinkin old fashioned Times have changed from yesterday But no longer will those old double standards Be accepted by the women of today So when you think you re foolin her She just might be foolin you Remember if you can do it She can too Because a woman needs love just like you do hoo Hey don t kid yourself into thinking that she don t She can fool around just like you do hoo Unless you give her all the lovin she wants When her eyes are beggin for affection Don t put her off don t make her wait Don t try to give her that worn out excuse About being tired and workin late I tell you one day you ll come home Early from work Open up the door And get your feelings hurt Because she needs it yeah A woman s got to have it whoa yeah just like you And if you re smart mmm you better stop foolin around hey hey Cause she will too oh Just like you do hoo Thinking that she don t hoo ooh Just like you hoo Now an example to you Is by the time poor Jack Returned up the hill Somebody else Had been lovin Jill A woman needs love just like you do hoo Hey don t kid yourself into thinkin that she don t She can fool around she will fool around so You better take out some insurance and be sure she won t Give her the love mmm yeah That sweet sweet love she wants it just like you Cause she can fool around just like she will fool around With you or without you just like you do A woman needs love just like you do hoo Hey don t kid yourself into thinking that she don t hoo ooh She can fool around just like you hoo A woman needs it just like you'
17,The Tide Is High,Blondie,1981,"b""The tide is high but I'm holdin' on\nI'm gonna be your number one\nI'm not the kind-a girl who gives up just like that oh no\nIt's not the things you do that tease and hurt me bad\nBut it's the way you do the things you do to me\nI'm not the kind-a girl who gives up just like that oh no\nThe tide is high but I'm holdin' on\nI'm gonna be your number one number one\nEvery girl wants you to be her man\nBut I'll wait my dear till it's my turn\nI'm not the kind-a girl who gives up just like that oh no\nThe tide is high but I'm holdin' on\nI'm gonna be your number one number one number one\nEvery girl wants you to be her man\nBut I'll wait my dear till it's my turn\nI'm not the kind-a girl who gives up just like that oh no\nThe tide is high but I'm holding on\nI'm gonna be your number one number one number one\nThe tide is high but I'm holding on\nI'm gonna be your number one\nThe tide is high but I'm holding on\nI'm gonna be your number one\nThe tide is high but I'm holding on\nI'm gonna be your number one"""
18,Just the Two of Us,Grover Washington Jr.,1981,"b""I see the crystal raindrops fall\nAnd the beauty of it all\nIs when the sun comes shining through\nTo make those rainbows in my mind\nWhen I think of you sometime\nAnd I want to spend some time with you\nJust the two of us\nWe can make it if we try\nJust the two of us\nJust the two of us\nBuilding castles in the sky\nJust the two of us\nYou and I\nWe look for love no time for tears\nWasted water's all that is\nAnd it don't make no flowers grow\nGood things might come to those who wait\nNot for those who wait too late\nWe gotta go for all we know\nJust the two of us\nWe can make it if we try\nJust the two of us\nJust the two of us\nBuilding them castles in the sky\nJust the two of us\nYou and I\nI hear the crystal raindrops fall\nOn the window down the hall\nAnd it becomes the morning dew\nAnd darling when the morning comes\nAnd I see the morning sun\nI want to be the one with you\nJust the two of us\nWe can make it if we try\nJust the two of us\nJust the two of us\nBuilding big castles way up high\nJust the two of us\nYou and I"""
19,Slow Hand,The Pointer Sisters,1981,"b""As the midnight moon was driftin' through\nThe lazy sway of the trees\nI saw the look in your eyes lookin' into mine\nSeein' what you wanted to see\nDarlin' don't say a word cause I already heard\nWhat your body's sayin' to mine\nI'm tired of fast moves I've got a slow groove\nOn my mind\nI want a man with a slow hand\nI want a lover with an easy touch\nI want somebody who will spend some time\nNot come and go in a heated rush\nI want somebody who will understand\nWhen it comes to love I want a slow hand\nOoh ooh ooh\nOoh ooh ooh\nOoh ooh ooh\nOn shadowed ground with no one around\nAnd a blanket of stars in our eyes\nWe are driftin' free like two lost leaves\nOn the crazy wind of the night\nDarlin' don't say a word cause I already heard\nWhat your body's sayin' to mine\nIf I want it all night you say it's alright\nOoo we got the time\nCause I got a man with a slow hand\nI got a lover with an easy touch\nI've got somebody who will spend some time\nNot come and go in a heated rush\nI found somebody who will understand\nWhen it comes to love I want a slow hand\nOoh ooh ooh\nIf I want it all night\nPlease say it's alright\nIt's not a fast move\nBut a slow groove\nOn my mind\nCause I got a man with a slow hand\nI've got a lover with an easy touch\nI found somebody who will spend some time\nNot come and go in a heated rush\nI found somebody who will understand\nI found a lover with a slow hand\nOoo a lover with a slow hand\nAnd I get all excited with his easy touch\nI found somebody who will spend the night\nNot come and go in a heated rush\nOoh lover with a slow hand"""
20,I Love You,Climax Blues Band,1981,"b""When I was younger man\nI hadn't a care\nFooling around\nHitting the town\nGrowing my hair\nYou came along\nAnd stole my heart\nWhen you entered my life\nOoh babe\nYou got what it takes\nSo I made you my wife\nSince then\nI never looked back\nIt's almost like living a dream\nAnd oooh\nI love you\nYou came along\nFrom far away\nAnd found me here\nI was playing around\nFeeling down\nHitting the beer\nYou picked me up\nFrom off the floor\nAnd gave me a smile\nYou said\nYou're much too young\nYour life ain't begun\nLet's walk for awhile\nAnd as my head was spinning 'round\nI gazed into your eyes\nAnd thought oooh\nI want you\nThank you babe\nFor being a friend\nAnd shining your light in my life\n'Cause oooh\nI need you\nAs my head was coming round\nI gazed into your eyes\nAnd thought oooh\nI want you\nThanks again for being my friend\nAnd straightening out my life\n'Cause oooh\nI need you\nSince then I never looked back\nIt's almost like livin' a dream\nOooh\nI got you\nIf ever a man had it all\nIt would have to be me\nAnd oooh\nI love you"""
21,Woman,John Lennon,1981,"b""Woman I can hardly express\nMy mixed emotions and my thoughtlessness\nAfter all I'm forever in your debt\nAnd woman I will try to express\nMy inner feelings and thankfulness\nFor showing me the meaning of success\nOoh well well\nDoo doo doo doo doo\nOoh well well\nDoo doo doo doo doo\nWoman I know you understand\nThe little child inside of the man\nPlease remember my life is in your hands\nAnd woman hold me close to your heart\nHowever distant don't keep us apart\nAfter all it is written in the stars\nWoman please let me explain\nI never meant to cause you sorrow or pain\nSo let me tell you again and again and again\nI love you yeah yeah\nNow and forever\nI love you yeah yeah\nNow and forever\nI love you yeah yeah\nNow and forever\nI love you yeah yeah"""
22,Sukiyaki,A Taste of Honey,1981,"b""It's all because of you I'm feelin' sad and blue\nYou went away now my life is just a rainy day\nI love you so how much you'll never know\nYou've gone away and left me lonely\nUntouchable memories seem to keep haunting me\nOf love so true that once turned all my gray skies blue\nBut you disappeared now my eyes are filled with tears\nI'm wishin' you were here with me\nSoft with love are my thoughts of you\nNow that you're gone oh I don't know what to do\nIf only you were here you'd wash away my tears\nThe sun would shine and once again you'd be mine all mine\nBut in reality you and I will never be\n'Cause you took your love away from me oh\nIf only you were here you'd wash away my tears\nThe sun would shine and once again you'd be mine all mine\nBut in reality you and I will never be\n'Cause you took your love away from me\nOh baby you took your love away from\nMe\nWhispered:\nSayonara"""
23,The Winner Takes It All,ABBA,1981,"b""I don't wanna talk\nAbout things we've gone through\nThough it's hurting me\nNow it's history\nI've played all my cards\nAnd that's what you've done too\nNothing more to say\nNo more ace to play\nThe winner takes it all\nThe loser's standing small\nBeside the victory\nThat's her destiny\nI was in your arms\nThinking I belonged there\nI figured it made sense\nBuilding me a fence\nBuilding me a home\nThinking I'd be strong there\nBut I was a fool\nPlaying by the rules\nThe gods may throw a dice\nTheir minds as cold as ice\nAnd someone way down here\nLoses someone dear\nThe winner takes it all\nTakes it all\nThe loser has to fall\nHas to fall\nIt's simple and it's plain\nIt seems plain\nWhy should I complain?\nWhy complain\nBut tell me does she kiss\nLike I used to kiss you?\nDoes it feel the same\nWhen she calls your name?\nSomewhere deep inside\nYou must know I miss you\nBut what can I say?\nRules must be obeyed\nThe judges will decide\nThey decide\nThe likes of me abide\nWe abide\nSpectators of the show\nOf the show\nAlways staying low\nStaying low\nThe game is on again\nOn again\nA lover or a friend\nOr a friend\nA big thing or a small\nBig or small\nThe winner takes it all\nTakes it all\nI don't wanna talk\nIf it makes you feel sad\nAnd I understand\nYou've come to shake my hand\nI apologise\nIf it makes you feel bad\nSeeing me so tense\nNo self-confidence\nBut you see the winner takes it all\nThe winner takes it all\nSo the winner\nTakes it all\nAnd the loser\nHas to fall\nThrow a dice\nCold as ice\nWay down here\nSomeone dear\nTakes it all\nHas to fall\nIt seems plain\nWhy complain"""
24,Stars on 45 Medley,Stars on 45,1981,"b'You can boogie like disco love that disco sound\nTurn up the volume and move it all around\nBut don\'t don\'t don\'t don\'t don\'t forget oh no\nDon\'t don\'t don\'t don\'t don\'t forget\nThe Stars On 45 keep on turning in your mind\nLike ""We Can Work It Out""\nRemember ""Twist and Shout""\nYou still don\'t ""Tell Me Why"" and ""No Reply""\n1 2 3 4...\nThis happened once before when I came to your door\nNo reply\nThey said it wasn\'t you but I saw you peep through your window\nYou know if you break my heart I\'ll go\nBut I\'ll come back again\n\'Cause I told you once before goodbye\nBut I came back again\nAsked a girl what she wanted to be\nAnd she said ""Baby can\'t you see?""\n""I wanna be famous a star on the screen.""\n""But you can do something in between!""\n""Baby you can drive my car.""\n""Yes I\'m gonna be a star.""\n""Baby you can drive my car.""\n""And baby I love you!""\nListen do you want to know a secret?\nDo you promise not to tell?\nOh oh-a-oh oh\nCloser let me whisper in your ear\nSay the words you long to hear\nI\'m in love with you \nTry to see it my way\nDo I have to keep on talking \'til I can\'t go on?\nWhile you see it your way\nRun the risk of knowing that our love may soon be gone\nWe can work it out\nWe can work it out\nI should\'ve know better with a girl like you\nThat I would love everything that you do\nAnd I do hey hey hey\nHe\'s a real nowhere man sitting in his nowhere land\nYou\'re gonna lose that girl\nYou\'re gonna lose that girl\nYou\'re gonna lose that girl\nI think I\'m gonna be sad I think it\'s today yeah\nThe girl that\'s driving me mad is going away\nShe\'s got a ticket to ride she\'s got a ticket to ride\nShe\'s got a ticket to ride and she don\'t care\nSay the word and you\'ll be free\nSay the word and be like me\nSay the word I\'m thinking of\nHave you heard the word is love?\nIt\'s so fine it\'s sunshine\nIt\'s the word love\nAhh look at all the lonely people\nAhh look at all the lonely people\nWhen I\'m walking beside her people tell me I\'m lucky\nYes I know I\'m a lucky guy\nI remember the first time I was lonely without her\nCan\'t stop thinking about her now\nEvery little thing she does she does for me yeah\nAnd you know the things she does she does for me oooh\nYou tell me that you\'ve got everything you want\nAnd your bird can sing\nBut you don\'t get me you don\'t get me\nWhen your prized possessions start to wear you down\nLook in my direction I\'ll be around I\'ll be around\nJojo was a man who thought he was a loner\nBut he knew it wouldn\'t last\nJojo left his home in Tucson Arizona\nFor some California grass\nGet back get back get back to where you once belonged\nGet back get back get back to where you once belonged\nGot a good reason for takin\' the easy way out\nGot a good reason for takin\' the easy way out now\nShe was a day tripper one way ticket yeah\nIt took me so long to find out and I found out\nIt\'s been a long time\nNow I\'m coming back home\nI\'ve been away now\nOh how I\'ve been alone\nWait \'til I come back to your side\nWe\'ll forget the tears we\'ve cried\nBut if your heart breaks\nDon\'t wait turn me away\nAnd if your heart\'s strong\nHold on I won\'t delay\nThe Stars On 45 keep on turning in your mind\nLike ""We Can Work It Out""\nRemember ""Twist and Shout""\nYou still don\'t ""Tell Me Why"" and ""No Reply""'"
25,Angel of the Morning,Juice Newton,1981,"b""There'll be no strings to bind your hands\nNot if my love can't bind your heart\nThere's no need to take a stand\nFor it was I who chose to start\nI see no need to take me home\nI'm old enough to face the dawn\nJust call me angel of the morning angel\nJust touch my cheek before you leave me baby\nJust call me angel of the morning angel\nThen slowly turn away from me\nMaybe the sun's light will be dim\nAnd it won't matter anyhow\nIf morning's echoes say we've sinned\nWell it was what I wanted now\nAnd if we're victims of the night\nI won't be blinded by the light\nJust call me angel of the morning angel\nJust touch my cheek before you leave me baby\nJust call me angel of the morning angel\nThen slowly turn away I won't beg you to stay with me\nThrough the tears of the day of the years baby\nJust call me angel of the morning angel\nJust touch my cheek before you leave me baby\nJust call me angel of the morning angel\nJust touch my cheek before you leave me darling\nJust call me angel of the morning angel\nJust touch my cheek before you leave me darling..."""
