Rank,Song,Artist,Year,Lyrics
11,Everytime You Go Away,Paul Young,1985,"b""Don't leave me all alone\nPicking up the pieces \nDon't leave me all alone\nPicking up the pieces \nDon't leave me all alone\nPicking up the pieces \nDon't leave me all alone...\nHey\nIf we can solve any problem\nThen why do we lose so many tears?\nOh so you go again\nWhen the leading man appears\nAlways the same thing\nCan't you see\nWe've got everything\nGoing on and on and on\nEvery time you go away\nYou take a piece of me with you\nEvery time you go away\nYou take a piece of me with you ooh\nGo on\nAnd go free yeah\nMaybe you're too close to see\nI can feel your body move\nDoesn't mean that much to me\nI can't go on\nSaying the same thing\nCause can't you see?\nWe got everything\nBaby even though you know\nEvery time you go away yeah\nYou take a piece of me with you oh\nEvery time you go away\nYou take a piece of me with you ooh\nOh\nI can't go on\nSaying the same thing\nCause baby\nCan't you see?\nWe got everything\nGoing on and on and on\nEvery time you go away\nYou take a piece of me with you\nEvery time you go away\nYou take a piece of me with you\nPicking up the pieces\nEvery time you go away \nYou take a piece of me with you \nEvery time you go away \nYou take a piece of me with you\nYou take a piece of me\nEvery time you go away \nYou take a piece of me with you """
12,Easy Lover,Philip Bailey,1985,"b""Easy lover\nShe'll get a hold on you believe it\nLike no other\nBefore you know it you'll be on your knees\nShe's an easy lover\nShe'll take your heart but you won't feel it\nShe's like no other\nAnd I'm just trying to make you see\nShe's the kind of girl you dream of\nDream of keeping hold of\nYou'd better forget it\nYou'll never get it\nShe will play around and leave you\nLeave you and deceive you\nBetter forget it\nOh you'll regret it\nNo you'll never change her so leave it leave it\nGet out quick cause seeing is believing\nIt's the only way\nYou'll ever know oh\nShe's an easy lover\nShe'll get a hold on you believe it\nLike no other\nBefore you know it you'll be on your knees\nShe's an easy lover\nShe'll take your heart but you won't feel it\nShe's like no other\nAnd I'm just trying to make you see\nYou're the one that wants to hold her\nHold her and control her\nYou'd better forget it\nYou'll never get it\nOh she'll say that there's no other\nTill she finds another\nBetter forget it\nOh you'll regret it\nAnd don't try to change her just leave it leave it\nYou're not the only one ooh seeing is believing\nIt's the only way\nYou'll ever know oh\nNow don't try to change her just leave it leave it\nYou're not the only one cause seeing is believing\nIt's the only way\nYou'll ever know oh\nShe's an easy lover\nShe'll get a hold on you believe it\nShe's like no other\nBefore you know it you'll be on your knees\nShe's an easy lover\nShe'll take your heart but you won't feel it\nShe's like no other\nAnd I'm just trying to make you see\nShe's an easy lover\nShe'll get a hold on you believe it\nLike no other\nBefore you know it you'll be on your knees\nShe's an easy lover\nShe'll take your heart but you won't feel it\nShe's like no other\nAnd I'm just trying to make you see\nShe's an easy lover\nShe'll get a hold on you believe it..."""
13,Can't Fight This Feeling,REO Speedwagon,1985,"b""Oh I can't fight this feeling any longer\nAnd yet I'm still afraid to let it flow\nWhat started out as friendship has grown stronger\nI only wish I had the strength to let it show\nI tell myself that I can't hold out forever\nI said there is no reason for my fear\nCause I feel so secure when we're together\nYou give my life direction\nYou make everything so clear\nAnd even as I wander\nI'm keeping you in sight\nYou're a candle in the window\nOn a cold dark winter's night\nAnd I'm getting closer than I ever thought I might\nAnd I can't fight this feeling anymore\nI've forgotten what I started fighting for\nIt's time to bring this ship into the shore\nAnd throw away the oars forever\nCause I can't fight this feeling anymore\nI've forgotten what I started fighting for\nAnd if I have to crawl upon the floor\nCome crashing through your door\nBaby I can't fight this feeling anymore\nMy life has been such a whirlwind since I saw you\nI've been running round in circles in my mind\nAnd it always seems that I'm following you girl\nCause you take me to the places\nThat alone I'd never find\nAnd even as I wander\nI'm keeping you in sight\nYou're a candle in the window\nOn a cold dark winter's night\nAnd I'm getting closer than I ever thought I might\nAnd I can't fight this feeling anymore\nI've forgotten what I started fighting for\nIt's time to bring this ship into the shore\nAnd throw away the oars forever\nCause I can't fight this feeling anymore\nI've forgotten what I started fighting for\nAnd if I have to crawl upon the floor\nCome crashing through your door\nBaby I can't fight this feeling anymore"""
14,We Built This City,Starship,1985,"b""We built this city\nWe built this city on rock and roll\nBuilt this city\nWe built this city on rock and roll\nSay you don't know me\nOr recognize my face\nSay you don't care who goes\nTo that kind of place\nKnee deep in the hoopla\nSinking in your fight\nToo many runaways\nEating up the night\nMarconi plays the mamba\nListen to the radio don't you remember?\nWe built this city\nWe built this city on rock and roll\nWe built this city\nWe built this city on rock and roll\nBuilt this city\nWe built this city on rock and roll\nSomeone always playing\nCorporation games\nWho cares they're always changing\nCorporation names\nWe just want to dance here\nSomeone stole the stage\nThey call us irresponsible\nWrite us off the page\nMarconi plays the mamba\nListen to the radio don't you remember?\nWe built this city\nWe built this city on rock and roll\nWe built this city\nWe built this city on rock and roll\nBuilt this city\nWe built this city on rock and roll\nIt's just another Sunday\nIn a tired old street\nPolice have got the choke hold oh\nAnd we just lost the beat\nWho counts the money\nUnderneath the bar\nWho rides the wrecking ball\nInto our guitars\nDon't tell us you need us\n'Cause we're the ship of fools\nLooking for America\nComing through your schools\nI'm looking out over that Golden Gate bridge\nOn another gorgeous sunny Saturday\nAnd I'm seeing that bumper to bumper traffic\nDon't you remember? \nIt's your favorite radio station\nIn your favorite radio city\nThe city by the bay the city that rocks\nThe city that never sleeps\nMarconi plays the mamba\nListen to the radio don't you remember?\nWe built this city\nWe built this city on rock and roll\nWe built this city\nWe built this city on rock and roll\nBuilt this city\nWe built this city on rock and roll\nBuilt this city \nWe built this city on rock and roll\nBuilt this city\nWe built this city on rock and roll\nWe built we built this city yeah\n We built we built this city\nWe built we built this city yeah\n We built we built this city\nWe built we built this city yeah\n We built we built this city\nWe built we built this city yeah\n We built we built this city\nWe built we built this city yeah"""
15,The Power of Love,Huey Lewis,1985,"b""The power of love is a curious thing\nMake a one man weep make another man sing\nChange a hawk to a little white dove\nMore than a feeling that's the power of love\nTougher than diamonds rich like cream\nStronger and harder than a bad girl's dream\nMake a bad one good make a wrong one right\nPower of love that keeps you home at night\nYou don't need money don't take fame\nDon't need no credit card to ride this train\nIt's strong and it's sudden and it's cruel sometimes\nBut it might just save your life\nThat's the power of love\nThat's the power of love\nFirst time you feel it it might make you sad\nNext time you feel it it might make you mad\nBut you'll be glad baby when you've found\nThat's the power makes the world go'round\nAnd it don't take money don't take fame\nDon't need no credit card to ride this train\nIt's strong and it's sudden it can be cruel sometimes\nBut it might just save your life\nThey say that all in love is fair\nYeah but you don't care\nBut you know what to do\nWhen it gets hold of you\nAnd with a little help from above\nYou feel the power of love\nYou feel the power of love\nCan you feel it?\nHmmm\nIt don't take money and it don't take fame\nDon't need no credit card to ride this train\nTougher than diamonds and stronger than steel\nYou won't feel nothin' till you feel\nYou feel the power just feel the power of love\nThat's the power that's the power of love\nYou feel the power of love\nYou feel the power of love\nFeel the power of love"""
16,Don't You (Forget About Me),Simple Minds,1985,"b""Hey hey hey hey\nOoh...\nWon't you come see about me?\nI'll be alone dancing you know it baby\nTell me your troubles and doubts\nGiving me everything inside and out and\nLove's strange so real in the dark\nThink of the tender things that we were working on\nSlow change may pull us apart\nWhen the light gets into your heart baby\nDon't you forget about me\nDon't don't don't don't\nDon't you forget about me\nWill you stand above me?\nLook my way never love me\nRain keeps falling rain keeps falling\nDown down down\nWill you recognize me?\nCall my name or walk on by\nRain keeps falling rain keeps falling\nDown down down down\nHey hey hey hey\nOhhhh.....\nDon't you try to pretend\nIt's my feeling we'll win in the end\nI won't harm you or touch your defenses\nVanity and security\nDon't you forget about me\nI'll be alone dancing you know it baby\nGoing to take you apart\nI'll put us back together at heart baby\nDon't you forget about me\nDon't don't don't don't\nDon't you forget about me\nAs you walk on by\nWill you call my name?\nAs you walk on by\nWill you call my name?\nWhen you walk away\nOr will you walk away?\nWill you walk on by?\nCome on - call my name\nWill you call my name?\nI say\nLa la la...\nWhen you walk on by\nLa la la..."""
17,Cherish,Kool,1985,"b""Let's take a walk together near the ocean shore\nHand in hand you and I\nLet's cherish every moment we have been given\nFor time is passing by\nI often pray before I lay down by your side\nIf you receive your calling before I awake\nCould I make it through the night\nCherish the love we have\nWe should cherish the life we live \nCherish the love cherish the life cherish the love\nThe world is always changing nothing stays the same\nBut love will stand the test of time\nThe next life that we live in remains to be seen\nWill you be by my side\nI often pray before I lay down by your side\nAnd if you receive your calling before I awake\nCould I make it through the night?\nCherish the love we have\nWe should cherish the life we live \nCherish the love cherish the life cherish the love\nCherish the love we have\nFor as long as we both shall live\nCherish the love cherish the life cherish the love\nCherish the love\nCherish the life\nCherish the love we have\nWe should cherish the life we live\nCherish the love cherish the life cherish the love\nCherish the love we have\nFor as long as we both shall live\nCherish the love cherish the life cherish the love\nCherish the love we have\nWe should cherish the life we live\nCherish the love cherish the life cherish the love"""
18,St. Elmo's Fire (Man in Motion),John Parr,1985,"b""Growin' up\nYou don't see the writing on the wall\nPassin' by\nMovin' straight ahead you knew it all\nBut maybe sometime if you feel the pain\nYou'll find you're all alone everything has changed\nPlay the game\nYou know you can't quit until it's won\nSoldier on\nOnly you can do what must be done\nYou know in some way you're a lot like me\nYou're just a prisoner\nAnd you're trying to break free\nI can see a new horizon\nUnderneath the blazin' sky\nI'll be where the eagles flyin' higher and higher\nGonna be a man in motion\nAll I need is a pair of wheels\nTake me where my futures lyin' St. Elmo's Fire\nBurnin' up\nDon't know just how far that I can go\nSoon be home\nOnly just a few miles down the road\nI can make it I know I can\nYou broke the boy in me\nBut you won't break the man\nI can see a new horizon\nUnderneath the blazin' sky\nI'll be where the eagles flyin' higher and higher\nGonna be a man in motion\nAll I need is a pair of wheels\nTake me where my futures lyin' St. Elmo's Fire\nI can climb the highest mountain\nCross the wildest sea\nI can feel St. Elmo's fire burnin' in me\nBurnin' in me\nJust once in his life a man has his time\nAnd my time is now I'm coming alive\nI can hear the music playin'\nI can see the banners fly\nFeel like you're back again and hope ridin' high\nGonna be your man in motion\nAll I need is a pair of wheels\nTake me where my future's lyin' St. Elmo's fire\nI can see a new horizon\nUnderneath the blazin' sky\nI'll be where the eagles flyin' higher and higher\nGonna be a man in motion\nAll I need is a pair of wheels\nTake me where my futures lyin' St. Elmo's Fire\nI can climb the highest mountain\nCross the wildest sea\nI can feel St. Elmo's fire burnin' in me\nBurnin' in me\nBurnin'\nBurnin' in me\nI can feel it burnin'\nOoh burnin' inside of me"""
19,The Heat Is On,Glenn Frey,1985,"b""The heat is on on the street\nInside your head on every beat\nAnd the beat's so loud deep inside\nThe pressure's high just to stay alive\n'Cause the heat is on\nOh-wo-ho oh-wo-ho\nCaught up in the action\nI've been looking out for you\nOh-wo-ho oh-wo-ho\nTell me can you feel it\nTell me can you feel it\nTell me can you feel it\nThe heat is on the heat is on\nThe heat is on\nOh it's on the street\nThe heat is... on\nOh-wo-ho oh-wo-ho\nCaught up in the action\nI've been looking out for you\nOh-wo-ho oh-wo-ho\nTell me can you feel it\nTell me can you feel it\nTell me can you feel it\nThe heat is on the heat is on \nThe heat is on \nOh it's on the street\nThe heat is... on\nThe shadows are on the darker side\nBehind those doors it's a wilder ride\nYou can make a break you can win or lose\nThat's a chance you take when the heat's on you\nWhen the heat is on\nOh-wo-ho oh-wo-ho\nCaught up in the action\nI've been looking out for you\nOh-wo-ho oh-wo-ho\nTell me can you feel it\nTell me can you feel it\nTell me can you feel it\nThe heat is on the heat is on \nThe heat is on \nIt's on the street \nThe heat is on \nThe heat is on \nThe heat is on \nYeah it's on the street \nThe heat is on \nThe heat is on """
20,We Are the World,USA for Africa,1985,"b""There comes a time when we heed a certain call\nWhen the world must come together as one\nThere are people dying\nAnd it's time to lend a hand to life\nThe greatest gift of all\nWe can't go on pretending day by day\nThat someone somewhere will soon make a change\nWe are all a part of God's great big family\nAnd the truth you know\nLove is all we need\nWe are the world we are the children\nWe are the ones who make a brighter day\nSo let's start giving\nThere's a choice we're making\nWe're saving our own lives\nIt's true we'll make a better day\nJust you and me\nSend them your heart so they'll know that someone cares\nAnd their lives will be stronger and free\nAs God has shown us by turning stone to bread\nSo we all must lend a helping hand\nWe are the world we are the children\nWe are the ones who make a brighter day\nSo let's start giving\nThere's a choice we're making\nWe're saving our own lives\nIt's true we'll make a better day\nJust you and me\nWhen you're down and out there seems no hope at all\nBut if you just believe there's no way we can fall\nWell well well\nLet us realize oh that a change can only come\nWhen we stand together as one\nWe are the world we are the children\nWe are the ones who make a brighter day\nSo let's start giving\nThere's a choice we're making\nWe're saving our own lives\nIt's true we'll make a better day\nJust you and me\nWe are the world we are the children\nWe are the ones who make a brighter day\nSo let's start giving\nThere's a choice we're making\nWe're saving our own lives\nIt's true we'll make a better day\nJust you and me\nWe are the world we are the children\nWe are the ones who make a brighter day\nSo let's start giving\nThere's a choice we're making\nWe're saving our own lives\nIt's true we'll make a better day\nJust you and me\nAlright let me hear you\nWe are the world we are the children\nWe are the ones who make a brighter day\nSo let's start giving\nThere's a choice we're making\nWe're saving our own lives\nIt's true we'll make a better day\nJust you and me\nCome on y'all let me hear you\nWe are the world we are the children\nWe are the ones who make a brighter day\nSo let's start giving\nThere's a choice we're making\nWe're saving our own lives\nIt's true we'll make a better day\nJust you and me yeah yeah\nWe are the world we are the children\nWe are the ones who make a brighter day\nSo let's start giving\nThere's a choice we're making\nWe're saving our own lives\nIt's true we'll make a better day\nJust you and me\nWe are the world we are the children\nWe are the ones who make a brighter day\nSo let's start giving\nThere's a choice we're making\nWe're saving our own lives\nIt's true we'll make a better day\nJust you and me\nWe are the world we are the children\nWe are the ones who make a brighter day\nSo let's start giving\nThere's a choice we're making\nWe're saving our own lives\nIt's true we'll make a better day\nJust you and me\nThank you\nWe are the world we are the children\nWe are the ones who make a brighter day\nSo let's start giving\nThere's a choice we're making\nWe're saving our own lives\nIt's true we'll make a better day\nJust you and me"""
21,Shout,Tears for Fears,1985,"b""Shout shout let it all out\nThese are the things I can do without\nCome on\nI'm talking to you come on\nShout shout let it all out\nThese are the things I can do without\nCome on\nI'm talking to you come on\nIn violent times\nYou shouldn't have to sell your soul\nIn black and white\nThey really really ought to know\nThose one track minds\nThat took you for a working boy\nKiss them goodbye\nYou shouldn't have to jump for joy\nYou shouldn't have to jump for joy\nShout shout let it all out\nThese are the things I can do without\nCome on\nI'm talking to you come on\nThey gave you life\nAnd in return you gave them hell\nAs cold as ice\nI hope we live to tell the tale\nI hope we live to tell the tale\nShout shout let it all out\nThese are the things I can do without\nCome on\nI'm talking to you come on\nShout shout let it all out\nThese are the things I can do without\nCome on\nI'm talking to you come on\nShout shout let it all out\nLet it all out\nThese are the things I can do without\nCome on\nI'm talking to you come on\nAnd when you've taken down your guard\nIf I could change your mind\nI'd really love to break your heart\nI'd really love to break your heart\nShout shout let it all out\nThese are the things I can do without\nBreak your heart\nCome on\nReally love to break your heart\nI'm talking to you come on\nShout shout let it all out\nThese are the things I can do without\nCome on\nI'm talking to you so come on\nShout shout let it all out\nThese are the things I can do without\nCome on\nI'm talking to you come on\nThey really really ought to know\nShout shout let it all out\nThey really really ought to know\nThese are the things I can do without\nThey really really\nCome on\nThey really really ought to know\nI'm talking to you come on\nShout shout let it all out\nI'd really love to break your heart\nThese are the things I can do without\nI'd really love to break your heart\nCome on\nI'm talking to you so come on\nShout shout let it all out\nThese are the things I can do without\nCome on\nI'm talking to you..."""
22,Part-Time Lover,Stevie Wonder,1985,"b'Call up ring once hang up the phone\nTo let me know you made it home\nDon\'t want nothing to be wrong with part-time lover\nIf she\'s with me I\'ll blink the lights\nTo let you know tonight\'s the night\nFor me and you my part-time lover\nWe are undercover passion on the run\nChasing love up against the sun\nWe are strangers by day lovers by night\nKnowing it\'s so wrong but feeling so right\nIf I\'m with friends and we should meet\nJust pass me by don\'t even speak\nKnow the word\'s ""discreet"" with part-time lovers\nBut if there\'s some emergency\nHave a male friend to ask for me\nSo then she won\'t peek it\'s really you my part-time lover\nWe are undercover passion on the run\nChasing love up against the sun\nWe are strangers by day lovers by night\nKnowing it\'s so wrong but feeling so right\nWe are undercover passion on the run yeah\nChasing love up against the sun\nWe are strangers by day lovers by night\nKnowing it\'s so wrong but feeling so right\nI\'ve got something that I must tell\nLast night someone rang our doorbell\nAnd it was not you my part-time lover\nAnd then a man called our exchange\nBut didn\'t want to leave his name\nI guess that two can play the game\nOf part-time lovers\nYou and me part-time lovers\nBut she and he part-time lovers'"
