Rank,Song,Artist,Year,Lyrics
23,"Cupid's Chokehold",Gym Class Heroes,2007,b' Take a look at my girlfriend She s the only one I got Not much of a girlfriend I never seem to get a lot It s been some time since we ve last spoke This is gonna sound like a bad joke But Momma I fell in love again It s safe to say I have a new girlfriend And I know it sounds so old But Cupid got me in a chokehold And I m afraid I might give in Towel s on the mat my white flag is wavin I mean she even cooks me pancakes And Alka Seltzer when my tummy aches If that ain t love then I don t know what love is We even got a secret handshake And she loves the music that my band makes I know I m young but if I had to choose her or the sun I d be one nocturnal son of a gun Take a look at my girlfriend She s the only one I got Not much of a girlfriend I never seem to get a lot Take a look at my girlfriend She s the only one I got Not much of a girlfriend I never seem to get a lot It s been a while since we talked last And I m tryin hard not to talk fast But Dad I m finally thinkin I may have found the one Type of girl that ll make you way proud of your son And I know you heard the last song About the girls that didn t last long But I promise this is on a whole new plane I can tell by the way she says my name I love the way she calls my phone She s even got her very own ringtone If that ain t love then I don t know what love is It s gonna be a long drive home But I know as soon as I arrive home And I open the door take off my coat and throw my bag on the floor She ll be back into my arms once more for sure like Take a look at my girlfriend She s the only one I got Not much of a girlfriend I never seem to get a lot Take a look at my girlfriend She s the only one I got Not much of a girlfriend I never seem to get a lot She s got a smile that ll make the most senile Annoying old man bite his tongue She s got eyes comparable to sunrise And it doesn t stop there She s got porcelain skin of course she s a ten Now she s even got her own song She s got the cutest laugh I ve ever heard And we can be on the phone for three hours And I would still cherish every moment And when I start to build my future she s the main component Call it call it call it Or whatever you call it but Everywhere I go I keep her picture in my wallet like Take a look at my girlfriend She s the only one I got Not much of a girlfriend I never seem to get a lot Take a look at my girlfriend She s the only one I got Not much of a girlfriend I never seem to get a lot'
24,"How to Save a Life",The Fray,2007,b' Step one you say we need to talk He walks you say sit down it s just a talk He smiles politely back at you You stare politely right on through Some sort of window to your right As he goes left and you stay right Between the lines of fear and blame You begin to wonder why you came Where did I go wrong I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life Let him know that you know best Cause after all you do know best Try to slip past his defense Without granting innocence Lay down a list of what is wrong The things you ve told him all along And pray to God He hears you And pray to God He hears you and Where did I go wrong I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life As he begins to raise his voice You lower yours and grant him one last choice Drive until you lose the road Or break with the ones you ve followed He will do one of two things He will admit to everything Or he ll say he s just not the same And you ll begin to wonder why you came Where did I go wrong I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life Where did I go wrong I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life How to save a life How to save a life Where did I go wrong I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life Where did I go wrong I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life How to save a life How to save a life'
25,"Home",Daughtry,2007,b' I m staring out into the night Trying to hide the pain I m going to the place where love And feeling good don t ever cost a thing And the pain you feel s a different kind of pain Well I m going home To the place where I belong And where your love has always been enough for me I m not running from No I think you ve got me all wrong I don t regret this life I chose for me But these places and these faces are getting old So I m going home Well I m going home The miles are getting longer it seems The closer I get to you I ve not always been the best man or friend for you But your love remains true And I don t know why You always seem to give me another try So I m going home To the place where I belong And where your love has always been enough for me I m not running from No I think you ve got me all wrong I don t regret this life I chose for me But these places and these faces are getting old Be careful what you wish for Cause you just might get it all You just might get it all And then some you don t want Be careful what you wish for Cause you just might get it all You just might get it all yeah I m going home To the place where I belong And where your love has always been enough for me I m not running from No I think you got me all wrong I don t regret this life I chose for me But these places and these faces are getting old I said these places and these faces are getting old So I m going home Well I m going home'
26,"My Love",Justin Timberlake,2007,b' Ain t another woman that can take your spot my If I wrote you a symphony Just to say how much you mean to me If I told you you were beautiful Would you date me on the regular Well baby I ve been around the world But I ain t seen myself another girl This ring here represents my heart But there s just one thing I need from you Because I can see us holdin hands Walkin on the beach our toes in the sand I can see us on the country side Sittin on the grass layin side by side You can be my baby Let me make you my lady girl you amaze me Ain t gotta do nothin crazy See all I want you to do is be my love My love My love Ain t another woman that could take your spot My love My love My love Ain t another woman that could take your spot my love Love girl my love my love Now If I wrote you a love note And made you smile at every word I wrote Would that make you wanna change your scene And wanna be the one on my team See what s the point in waitin anymore Cause girl I ve never been more sure This ring here represents my heart And everything that you been waitin for Because I can see us holdin hands Walkin on the beach our toes in the sand I can see us on the country side Sittin on the grass layin side by side You can be my baby Let me make you my lady girl you amaze me Ain t gotta do nothin crazy See all I want you to do is be my love My love My love Ain t another woman that could take your spot My love My love My love Ain t another woman that could take your spot my love Love my love my love Aight it s time to get it JT I don t know what she hesitatin for man Ay ay ay Shawty cool as a fan on the move once again But he still has fans from Peru to Japan Hey listen baby I don t wanna ruin your plan But if you got a man try to lose him if you can Cause the girls worldwide throw they hands up high When you wanna come and kick it with a stand up guy You don t really wanna let the chance go by Cause you ain t been seen with a man so fly And babe with friends so fly I can go fly Private cause I handle my B I They call me Candle Guy Simply cause I am on fire I hate to have to cancel my vacation so you can t deny I m patient but I ain t gon try You don t come I ain t gon die Hold up what you mean you can t go Why Me and your boyfriend we ain t no tie You say you wanna kick it when I ain t so high Baby it s obvious that I ain t yo guy I ain t gon lie I ll fill your space Don t forget your face I swear I will St Barths Anguilla anywhere I chill Just bring with me any pair I will I can see us holdin hands Walkin on the beach our toes in the sand I can see us on the country side Sittin on the grass layin side by side You can be my baby Let me make you my lady girl you amaze me Ain t gotta do nothin crazy See all I want you to do is be my love My love My love Ain t another woman that could take your spot My love My love My love Ain t another woman that could take your spot my love Love love my love my love'
27,"Stronger",Kanye West,2007,b' Work it make it do it makes us Harder better faster stronger N now th that that don t kill me Can only make me stronger I need you to hurry up now Cause I can t wait much longer I know I got to be right now Cause I can t get much wronger Man I ve been waiting all night now That s how long I been on ya Work it harder make it better Do it faster makes us stronger Let s get lost tonight You could be my black Kate Moss tonight Play secretary I m the boss tonight And you don t give a fuck what they all say right Awesome the Christian in Christian Dior Damn they don t make em like this anymore I ask cause I m not sure Do anybody make real shit anymore Bow in the presence of greatness Cause right now thou hast forsaken us You should be honored by my lateness That I would even show up to this fake shit So go ahead go nuts go apeshit Specially in my Pastell on my Bape shit Act like you can t tell who made this New Gospel homie take six And take this haters N now th that that don t kill me Can only make me stronger I need you to hurry up now Cause I can t wait much longer I know I got to be right now Cause I can t get much wronger Man I ve been waiting all night now That s how long I been on ya Work it harder make it better Do it faster makes us stronger me likey I don t know if you got a man or not If you made plans or not If God put me in your plans or not I m trippin this drink got me saying a lot But I know that God put you in front of me So how the hell could you front on me There s a thousand you s there s only one of me I m trippin I m caught up in the moment right Cause it s Louis Vuitton Don night So we gon do everything that Kan like Heard they d do anything for a Klondike Well I d do anything for a blonde dyke And she ll do anything for the limelight And we ll do anything when the time s right Uh baby you re makin it N now th that that don t kill me Can only make me stronger I need you to hurry up now Cause I can t wait much longer I know I got to be right now Cause I can t get much wronger Man I ve been waiting all night now That s how long I been on ya Work it harder make it better Do it faster makes us stronger You know how long I ve been on ya Since Prince was on Apollonia Since O J had Isotoners Don t act like I never told ya Don t act like I never told ya Don t act like I never told ya Don t act like I never told ya Don t act like I never told ya Baby you re makin it N now th that that don t kill me Can only make me stronger I need you to hurry up now Cause I can t wait much longer I know I got to be right now Cause I can t get much wronger Man I ve been waiting all night now That s how long I been on ya Work it harder make it better Do it faster makes us stronger Right now Work it harder make it better Do it faster makes us stronger You know how long I ve been on ya Since Prince was on Apollonia Since O J had Isotoners Don t act like I never told ya You know how long I ve been on ya Since Prince was on Apollonia Since O J had Isotoners Don t act like I never told ya told ya told ya Never told ya told ya told ya told ya Never told ya told ya told ya told ya Never told ya told ya told ya told ya Never told ya told ya told ya told ya Never over Never over Never over Never over Never over Never over Never over Never over Work it harder make it better do it faster makes us Stronger Never over Work it harder make it better do it faster makes us Stronger Never over Work it harder make it better do it faster makes us Stronger Never over Work it harder make it better do it faster makes us Stronger Never over '
28,"We Fly High",Jim Jones,2007,b' I wear a mean dark pair of shades And you can t see my eyes Unless my head is bent you dig We fly high no lie you know this Foreign rides outside it s like showbiz We stay fly no lie you know this Hips and thighs oh my stay focused Ya boy gettin paper I buy big cars I need fly rides to drive in my garage Stay sky high twisted fly with the stars G4 Flights 80 grand large So we lean with it pop with it Vertible Jones mean with the top missin I m sittin clean with the bottom kitted I hopped out saggy jeans and my rock glistenin But I spent bout 8 grand Mami on stage doin the rain dance She let it hit the floor made it pop Got my pedal to the floor screamin Fuck the cops We fly high no lie you know this Foreign rides outside it s like showbiz We stay fly no lie you know this Hips and thighs oh my stay focused Slow down tonight may be gone tomorrow So I speed through life like there s no tomorrow 100 G s worth of ice on the Audemars And we in the street life til they call the law I made the whip get naked While I switch gears bitch lookin at the bracelet Step out show me what you all about Flashbacks of last night of me ballin out 1 AM we was at the club 2 AM ten bottles of bub And bout 3 somethin I was thinkin bout grub So I stumbled to the car threw the drinks and the drugs We fly high no lie you know this Foreign rides outside it s like showbiz We stay fly no lie you know this Hips and thighs oh my stay focused Nigga could you buy that I keep 20 in the pocket Talk a buck 80 if the Bentley is the topic But of course got a Flying Spur To the hood to roll dice on the side of the curb But I know a G a bet may sound absurd Drive 80 up Lenox cause I got a urge The rap game like the crack game Lifestyles rich and famous livin in the fast lane So when I bleep shorty bleep back Lou Vuitton belt where I ma keep all the heat strapped I beat the trial over Rucker All guns loaded and I m back motherfucker We fly high no lie you know this Foreign rides outside it s like showbiz We stay fly no lie you know this Hips and thighs oh my stay focused You niggas need to stay focused When you re dealin with a motherfuckin G You know my name Jones One Eye Capo Status All the above motherfucka This Dipset ByrdGang we born to fly Y all know the rules fall back or fall back Someone tell my bitch Summer I m lookin for her Ya dig another day another dollar fast life fucka'
29,"U + Ur Hand",Pink,2007,b' Check it out going out on the late night Looking tight feeling nice it s a cock fight I can tell I just know that it s going down Tonight At the door we don t wait cause we know them At the bar six shots just beginning That s when dick head put his hands on me But you see I m not here for your entertainment You don t really wanna mess with me tonight Just stop and take a second I was fine before you walked into my life Cause you know it s over Before it began Keep your drink just give me the money It s just you and your hand tonight Midnight I m drunk I don t give a fuck Wanna dance by myself guess you re outta luck Don t touch back up I m not the one Buh bye Listen up it s just not happening You can say what you want to your boyfriends Just let me have my fun tonight Aight I m not here for your entertainment You don t really wanna mess with me tonight Just stop and take a second I was fine before you walked into my life Cause you know it s over Before it began Keep your drink just give me the money It s just you and your hand tonight Break break break break break it down You re in the corner with your boys you bet them five bucks You d get the girl that just walked in but she thinks you suck We didn t get all dressed up just for you to see So quit spilling your drinks on me yeah You know who you are High fivin talking shit but you re goin home alone aren t ya Cause I m not here for your entertainment You don t really wanna mess with me tonight Just stop and take a second I was fine before you walked into my life Cause you know it s over Before it began Keep your drink just give me the money It s just you and your hand tonight I m not here for your entertainment You don t really wanna mess with me tonight Just stop and take a second I was fine before you walked into my life Cause you know it s over Before it began Keep your drink just give me the money It s just you and your hand tonight '
30,"Walk It Out",Unk,2007,b' Ayyyyyyyyyyyy Now walk it out now walk it out Now walk it out now walk it out Westside walk it out Southside walk it out Eastside walk it out Northside walk it out Now here we go Now walk it out now walk it out Now walk it out now walk it out Now Westside walk it out Now Southside walk it out Eastside walk it out Northside walk it out Now hit the danceflo and then ya back low She do it with no hands now stop pop and roll I m smokin bubble ho yeah they in trouble ho I like the way she move an undercover ho Now everybody leanin I made the crowd rock Now gwan and walk it out I see they on my jock She want that bubblegum is they the Doublemint Twins Two hoes choosin me so I know that I mma win It s on once again Patron once again I threw my hair back then I froze like the wind Westside walk it out Southside walk it out Eastside walk it out Northside walk it out Now walk it out now walk it out Now walk it out now walk it out Westside walk it out Southside walk it out Eastside walk it out Northside walk it out Now walk it out now walk it out Now walk it out now walk it out Now Westside walk it out Now Southside walk it out Eastside walk it out Northside walk it out They walk it on the East they walk it on the West The Southside just got it Northside stuck in it In the club on the deuce big stacks no flex These suckers wanna try me tell em tool on deck He walkin in his one steady smokin on fruits She walk in with a friend all in her snow boots So There they go they walk it on the flo Grey Goose double shots it ll let your body go My niggas on my side haters hate think it s funny I walked it on these niggas now I m gettin to my money Froze on them hoes I m not talkin bout dancin Ho count pon the charm diamonds steady stead enhancin Now walk it out now walk it out Now walk it out now walk it out Westside walk it out Southside walk it out Eastside walk it out Northside walk it out Now walk it out now walk it out Now walk it out now walk it out Now Westside walk it out Now Southside walk it out Eastside walk it out Northside walk it out Okay now do it how you do it gwan and walk it out I said do it how you do it gwan and walk it out Okay do it how you do it gwan and walk it out I said do it how you do it gwan and walk it out Walk walk walk now walk it out Walk walk walk now walk it out Walk walk walk now walk it out I said do it how you do it gwan and walk it out Ayyyyyyyyyyyy '
31,"Beautiful Girls",Sean Kingston,2007,b' J R Sean Kingston You re way too beautiful girl That s why it ll never work You ll have me suicidal suicidal When you say it s over Damn all these beautiful girls They only wanna do you dirt They ll have you suicidal suicidal When they say it s over See it started at the park Used to chill after dark Oh when you took my heart That s when we fell apart Cause we both thought That love lasted forever They say we re too young To get ourselves sprung Oh we didn t care We made it very clear And they also said That we couldn t last together See it s very defined You re one of a kind But you mash up my mind You haffi get declined Oh lord my baby is drivin me crazy You re way too beautiful girl That s why it ll never work You ll have me suicidal suicidal When you say it s over Damn all these beautiful girls They only wanna do you dirt They ll have you suicidal suicidal When they say it s over It was back in 99 Watchin movies all the time Oh when I went away for doin my first crime And I never thought That we was gonna see each other And then I came out Mami moved me down south Oh I m with my girl who I thought was my world It came out to be That she wasn t the girl for me See it s very defined You re one of a kind But you mash up my mind You haffi get declined Oh lord my baby is drivin me crazy You re way too beautiful girl That s why it ll never work You ll have me suicidal suicidal When you say it s over Damn all these beautiful girls They only wanna do you dirt They ll have you suicidal suicidal When they say it s over Now we re fussin And now we re fightin Please tell me why I m feelin slighted And I don t know How to make it better You re datin other guys You re tellin me lies Oh I can t believe What I m seein with my eyes I m losin my mind And I don t think it s clever You re way too beautiful girl That s why it ll never work You ll have me suicidal suicidal When you say it s over Damn all these beautiful girls They only wanna do you dirt They ll have you suicidal suicidal suicidal suicidal'
32,"This Ain't a Scene It's an Arms Race",Fall Out Boy,2007,b' I am an arms dealer fitting you With weapons in the form of words And Long as the room keeps singing That s just the business I m in This ain t a scene it s a goddamn arms race This ain t a scene it s a goddamn arms race This ain t a scene it s a goddamn arms race I m not a shoulder to cry on but I digress I m a leading man And the lies I weave are oh so intricate oh so intricate I m a leading man And the lines I weave are oh so intricate oh so intricate I wrote the gospel on giving up But the real bombshells have already sunk At night we re painting your trash gold while you sleep Crashing not like hips or cars no more like p p p parties This ain t a scene it s a goddamn arms race This ain t a scene it s a goddamn arms race This ain t a scene it s a goddamn arms race Bandwagon s full please catch another I m a leading man And the lies I weave are oh so intricate oh so intricate I m a leading man And the lines I weave are oh so intricate oh so intricate All the boys who the dancefloor didn t love And all the girls whose lips couldn t move fast enough Sing until your lungs give out This ain t a scene it s a goddamn arms race This ain t a scene it s a goddamn arms race This ain t a scene it s a goddamn arms race This ain t a scene it s a goddamn arms race This ain t a scene it s a goddamn arms race This ain t a scene it s a goddamn arms race I m a leading man And the lies I weave are oh so intricate oh so intricate I m a leading man And the lines I weave are oh so intricate oh so intricate'
33,"Bartender",T-Pain,2007,b' Yeah uh huh Yeah yeah Broke up with my girl last night so I went to the club So I went to the club Put on a fresh white suit and the mini coupe sittin on dubs Sittin on dubs I m just lookin for somebody to talk to and show me some love Show me some love If you know what I mean uh huh E rybody jockin me as soon as I stepped in the spot I stepped in the spot Two hundred bitches and I m bettin ain t none of them hot Ain t none of them hot Except for this pretty young thang that was workin on the way at the top On the way at the top Shawty what is your name Ooh she made us drinks to drink we drunk em got drunk And then I think she thinks I m cool She gave me a wink I winked back and then I think that We hit it off somethin proper like I like the bartender I m at the bar with her I like the bartender I m at the bar with her Got a brand new girl so I m feelin all good inside All good inside Feel like I put some brand new 24 s on a brand new ride On a brand new ride Triple shot of Patron on the rocks wit a lil bit of lime Wit a lil bit of lime I m just keepin it real uh huh Baby still workin at the club so I m gettin in free So I m getting in free Wednesday night I m on the list T Pain plus three T Pain plus three E ry time I hit the spot babygirl takin care of me Takin care of me How do you think I feel Ooh she made us drinks to drink we drunk em got drunk And now I know she thinks I m cool She gave me a wink I winked back and then I think that We gon have fun at my spot tonight I like the bartender I m at the bar with her I like the bartender I m at the bar with her Shorty I m sure you heard that I rarely ever come out Ever come out Unless I m in the M6 doin tricks freeway burnt out Freeway burnt out Got a passenger side that s empty wantin it to be yo spot Be yo spot Put you on my Billboard we can act like the charts I can end up on top And I end up on top Don t smoke don t drink that s why I don t be by the bar baby Just lookin at you from a distance lookin like a God damn star baby So my girl don t see me T Pain can I get those keys to the car Those keys to the car Bout to go and bang bang boogie with my cutie and I ll see you tomorr Ooh she made us drinks to drink we drunk em got drunk And now I know she thinks I m cool She thinks I m cool She gave me a wink I winked back uh huh And then I think that uh huh We gon have fun at my spot tonight And we slide I like the bartender I m at the bar with her I like the bartender I m at the bar with her '
34,"Pop Lock & Drop It",Huey,2007,b' Toot that thang up mami make it roll Once you pop pop lock it for me girl get low If yo mama gave it to you baby girl let it show Once you pop lock drop it for me maybe we can roll OH Pop lock and drop it Pop lock and drop it Pop lock and drop it Pop lock and drop it Tonight it s gon be some changes no actin sadity So stop actin and get it clappin cause I m knowin you feelin me Yeah you cute but don t let that shit go to yo head Cause what this cutie won t do pimpin another one will You prepured rockin a skirt and ya heels so tall And we ain t wit none of that trickin but our bills so tall I been peepin you fo a while and you throwin it back If you lookin fo you a balla we got dough in da back Look yo color carmello brown and your skin so smooth I m havin fantasies about what you and me can do And you an undacover freak you probably thinking da same I m seein light up on yo face because you peepin my chain And I ain t tryin put you out thurr as if you a freak So don t even take it that way just say you did it for me And yeah you probably ROLL wit me cause it s money in my pockets So until THEN I gotta see you pop lock and drop it I ain t gotta be yo man but I really wouldn t mind We ain t gotta talk again I m jus tryin have a time If you a balla pull a stack out and slap her on da ayyy Pop lockin cock blockas get up out da way Let lil mami get low give a space let her sweat The club turnin to hoolas cause they shirts is so wet From da window to da wall lil mama showin her thong The broad freakin herself it s tellin me that it s on You ready then we can roll I m tellin you we can go I m thinkin if I can handle it the way you make it roll You groovin and speedin up you right in between us If you a strip teaser then baby don t tease us At first I thought I was trippin but my vision gettin clearer You movin that thang around as if you practice in the mirror She doin a new dance what the next man said I m like Naw she just pop lockin on a headstand Make it roll to the left roll to the right Pop lock and drop it get low aight Make it roll to the left roll to the right Pop lock and drop it get low aight It ain t trickin if you got it we got it but I ain t givin Just bounce it and roll wit it and maybe you roll wit us It ain t trickin if you got it we got it and I ain t givin Just bounce it and roll wit it and maybe you roll wit us Pop lock and drop it now pop lock and drop it fo me Pop lock and drop it say pop lock and drop it What s yo name girl Neva mind neva mind Do ya thang girl fire you ain t neva lied What s yo name girl Neva mind neva mind Do you thang girl fire you ain t neva lied oh '
35,"Runaway Love",Ludacris,2007,b' Yeah and it go a little somethin Li li like this Runaway love runaway love Runaway love runaway love Now little Lisa s only nine years old She s tryin to figure out why the world is so cold Why she s all alone and they never met her family Momma s always gone and she never met her daddy Part of her is missin and nobody ll listen Momma s on drugs gettin high up in the kitchen Bringin home men at different hours of the night Startin with some laughs usually endin in a fight Sneakin in her room when her momma s knocked out Tryin to have his way and little Lisa says ouch She tries to resist but then all he does is beat her Tries to tell her mom but her momma don t believe her Lisa s stuck up in a world on her own Forced to think that hell is a place called home Nothin else to do but get some clothes and pack She says she s bout to run away and never come back Runaway love runaway love Runaway love runaway love Little Nicole is only ten years old She s steady tryin to figure why the world is so cold Why she s not pretty and nobody seems to like her Alcoholic stepdad always wanna strike her Yells and abuses leaves her with some bruises Teachers ask questions she s makin up excuses Bleedin on the inside cryin on the out It s only one girl really knows what she s about Her name is little Stacy and they become friends Promise that they ll always be tight til the end Until one day lil Stacy gets shot A drive by bullet went stray up on her block Now Nicole s stuck up in a world on her own Forced to think that hell is a place called home Nothin else to do but get her clothes and pack She says she s bout to run away and NEVER come back Runaway love runaway love Runaway love runaway love Little Erica is eleven years old She s steady tryin to figure why the world is so cold So she pops X to get rid of all the pain Plus she s havin sex with her boy who s sixteen Emotions run deep as she thinks she s in love So there s no protection he s usin no glove Never thinkin bout the consequences of her actions Livin for today and not tomorrow s satisfaction The days go by and her belly gets big The father bails out he ain t ready for a kid Knowin her momma would blow it all out of proportion Plus she lives poor so no money for abortion Erica is stuck up in a world on her own Forced to think that hell is a place called home Nothin else to do but get her clothes and pack She says she bout to run away and NEVER come back ah Runaway love runaway love Runaway love runaway love Runaway runaway love Don t keep runnin away I ll run away with you if you want me to Lahhhhhhh Yeah I can only imagine what you goin through ladies Sometimes I feel like runnin away myself So do me a favor right now and close your eyes And picture us runnin away together When we come back everything gonna be okay Open your eyes'
36,"Rockstar",Nickelback,2007,b' I m through with standing in line to clubs I ll never get in It s like the bottom of the ninth and I m never gonna win This life hasn t turned out quite the way I want it to be I want a brand new house on an episode of Cribs And a bathroom I can play baseball in And a king size tub big enough for ten plus me I ll need a a credit card that s got no limit And a big black jet with a bedroom in it Gonna join the mile high club at thirty seven thousand feet I want a new tour bus full of old guitars My own star on Hollywood Boulevard Somewhere between Cher and James Dean is fine for me I m gonna trade this life for fortune and fame I d even cut my hair and change my name Cause we all just wanna be big rockstars And live in hilltop houses driving fifteen cars The girls come easy and the drugs come cheap We ll all stay skinny cause we just won t eat And we ll hang out in the coolest bars In the VIP with the movie stars Every good gold digger s gonna wind up there Every Playboy bunny with her bleach blond hair and we ll Hey hey I wanna be a rockstar oh Hey hey I wanna be a rockstar I wanna be great like Elvis without the tassels Hire eight bodyguards that love to beat up assholes Sign a couple autographs so I can eat my meals for free I m gonna dress my ass with the latest fashion Get a front door key to the Playboy mansion Gonna date a centerfold that loves to blow my money for me I m gonna trade this life for fortune and fame I d even cut my hair and change my name Cause we all just wanna be big rockstars And live in hilltop houses driving fifteen cars The girls come easy and the drugs come cheap We ll all stay skinny cause we just won t eat And we ll hang out in the coolest bars In the VIP with the movie stars Every good gold digger s gonna wind up there Every Playboy bunny with her bleach blond hair And we ll hide out in the private rooms With the latest dictionary of today s who s who They ll get you anything with that evil smile Everybody s got a drug dealer on speed dial well Hey hey I wanna be a rockstar I m gonna sing those songs that offend the censors Gonna pop my pills from a Pez dispenser Get washed up singers writing all my songs Lip sync em every night so I don t get em wrong Well we all just wanna be big rockstars And live in hilltop houses driving fifteen cars The girls come easy and the drugs come cheap We ll all stay skinny cause we just won t eat And we ll hang out in the coolest bars In the VIP with the movie stars Every good gold digger s gonna wind up there Every Playboy bunny with her bleach blond hair And we ll hide out in the private rooms With the latest dictionary of today s who s who They ll get you anything with that evil smile Everybody s got a drug dealer on speed dial well Hey hey I wanna be a rockstar oh Hey hey I wanna be a rockstar'
37,"Thnks fr th Mmrs",Fall Out Boy,2007,b' I m going to make it bend and break Say a prayer but let the good times roll In case God doesn t show And I want these words to make things right But it s the wrongs that make the words come to life Who does he think he is If that s the worst you ve got Better put your fingers back to the keys One night and one more time Thanks for the memories Even though they weren t so great He tastes like you only sweeter One night yeah and one more time Thanks for the memories thanks for the memories See he tastes like you only sweeter Been looking forward to the future But my eyesight is going bad And this crystal ball It s always cloudy except for When you look into the past One night stand One night and one more time Thanks for the memories Even though they weren t so great He tastes like you only sweeter One night yeah and one more time Thanks for the memories thanks for the memories See he tastes like you only sweeter They say I only think in the form of crunching numbers In hotel rooms collecting page six lovers Get me out of my mind and get you out of those clothes I m a liner away from getting you into the mood whoa One night and one more time Thanks for the memories Even though they weren t so great He tastes like you only sweeter One night and one more time Thanks for the memories thanks for the memories See he tastes like you only sweeter One night and one more time Thanks for the memories Even though they weren t so great He tastes like you only sweeter One night and one more time Thanks for the memories thanks for the memories See he tastes like you only sweeter '
38,"What I've Done",Linkin Park,2007,b' In this farewell There s no blood there s no alibi Cause I ve drawn regret From the truth of a thousand lies So let mercy come and wash away What I ve done I ll face myself To cross out what I ve become Erase myself And let go of what I ve done Put to rest what you thought of me While I clean this slate With the hands of uncertainty So let mercy come and wash away What I ve done I ll face myself To cross out what I ve become Erase myself And let go of what I ve done For what I ve done I start again And whatever pain may come Today this ends I m forgiving what I ve done What I ve done I ll face myself To cross out what I ve become Erase myself And let go of what I ve done What I ve done Forgiving what I ve done '
39,"Summer Love",Justin Timberlake,2007,b' Ridin in the drop top with the top down Saw you switchin lanes girl Pull up to the red light lookin right Come here let me get your name girl Tell me where you from what you do what you like Let me pick your brain girl And tell me how they got that pretty little face On that pretty little frame girl But let me show you round let me take you out Bet you we could we could have some fun girl Cause we can do it fast fast slow Whichever way you wanna run girl But let me buy you drinks better yet rings Do it how you want it done girl And who would ve thought that you could be the one cause I I can t wait to fall in love with you You can t wait to fall in love with me This just can t be summer love you ll see This just can t be summer love Come on and lemme show you round let me take you out Bet you we could have some fun girl Cause we can dress it up we can dress it down Any way you want it done girl Or we can stay home talkin on the phone Rappin til we see the sun girl Do what I gotta do Just gotta show you that I m the one girl Well I ma freak you right each and every night I know how to do it insane girl Cause I can make it hot make it stop Make you wanna say my name girl Come on baby please cause I m on my knees Can t get you off my brain girl But who would ve thought that you could be the one cause I I can t wait to fall in love with you You can t wait to fall in love with me This just can t be summer love you ll see This just can t be summer love Cause I can t wait to fall in love with you You can t wait to fall in love with me This just can t be summer love you ll see This just can t be summer love The summer s over for the both of us But that doesn t mean we should give up on love You re the one that I ve been thinking of And I knew the day I met you you d be the one oh I can t wait to fall in love with you You can t wait to fall in love with me This just can t be summer love you ll see This just can t be summer love Cause I can t wait to fall in love with you You can t wait to fall in love with me This just can t be summer love you ll see This just can t be summer love Uh yeah Come here baby And let me set the mood right Cause I m gon make you feel alright Let me set the mood right Cause I m gon make you feel alright I gotta set the mood right And that may make you feel alright I m gon set the mood right I promise baby you ll feel alright Ooh yeah Just let me set the mood right And that may make you feel alright Cause I m gon set the mood right Then you ll say my name tonight If I set the mood right Promise girl you ll feel alright If you let me set the mood right I ll make you feel so good tonight Ooh yeah uh huh Yeah If it feels good to you then it ll feel good to me Let me set the mood right'
