Rank,Song,Artist,Year,Lyrics
24,"My Boo",Usher,2004,b' There s always that one person that will always have your heart You never see it coming cause you re blinded from the start Know that you re that one for me it s clear for everyone to see Oh baby ooh You will always be my boo See I don t know bout y all but I know about us and uh It s the only way we know how to rock I don t know bout y all but I know about us and uh It s the only way we know how to rock Do you remember girl I was the one who gave you your first kiss Cause I remember girl I was the one who said Put your lips like this Even before all the fame And people screaming your name Girl I was there when you were my baby It started when we were younger you were mine Now another brother s taken over but it s still in your eyes Even though we used to argue it s alright I know we haven t seen each other in a while But you will always be my boo I was in love with you when we were younger you were mine And I see it from time to time I still feel like And I can see it no matter how I try to hide And even though there s another man who s in my life You will always be my boo Yes I remember boy Cause after we kissed I could only think about your lips Yes I remember boy The moment I knew you were the one I could spend my life with Even before all the fame And people screaming your name I was there And you were my baby It started when we were younger you were mine Now another brother s taken over but it s still in your eyes Even though we used to argue it s alright I know we haven t seen each other in a while But you will always be my boo I was in love with you when we were younger you were mine And I see it from time to time I still feel like And I can see it no matter how I try to hide And even though there s another man who s in my life You will always be my Oh my oh my oh my oh my my boo My oh my oh my oh my oh my boo It started when we were younger you were mine Now another brother s taken over but it s still in your eyes Even though we used to argue it s alright I know we haven t seen each other in a while But you will always be my boo I don t know about y all but I know about us and uh It s the only way we know how to rock I don t know about y all but I know about us and uh It s the only way we know how to rock It started when we were younger My boo '
25,"One Call Away",Chingy,2004,b' Yeah yeah DTP how we do call you you can call me Whatever you want to do baby come on Give me a call if you wanna come roll with me I m only one call away Give me a call if you wanna come roll with me I m only one call away Give me a call if you wanna come roll with me I m only one call away Give me a call if you wanna come roll with me I m only one love away It was weird how we met huh She was with her mom at Bank of America With my son cashing a check So I asked out of respect uh Would she like to explore the world of I we can fly in my jet Her reply was yes I seen it in her eye Mama looking like all I wanted was sex Then moved to the next But it was something about this girls style that make me feel no regrets We started off casual walks through the park Candle light dinners by dark I m thinking smart Afraid she might think I m in a rush to touch crush and be up But baby I ain t on that stuff Dropped her off and told her call me up We could talk conversate about political subjects whatever thoughts So I zoomed off Looking bottom off my phone rang It was her in the shower She said I couldn t do without you Then I say Give me a call if you wanna come roll with me I m only one call away Give me a call if you wanna come roll with me I m only one call away Give me a call if you wanna come roll with me I m only one call away Give me a call if you wanna come roll with me I m only one love away Yo yo The next day I m with the fellas at the case playin ball Here she come with her friends they posted up on the wall Now I m showin out tryin to dunk tryin to dribble Break fast through the middle just to see her smile and giggle Game over I approached her with a kiss on the cheek The homeboys looking at me saying Lil Howard you weak But you know how that go what I got they want what I got I flaunt Ever mess with it Please don t Told her I m goin home she asked can she go too I m like yeah boo I can t see me without you Got thurr I took a shower jumped out she in the bed With a see through thong on said I looked at her and said Give me a call if you wanna come roll with me I m only one call away Give me a call if you wanna come roll with me I m only one call away Give me a call if you wanna come roll with me I m only one call away Give me a call if you wanna come roll with me I m only one love away Girl recognize game before game recognize you You dealin with a playa true now what you wanna do We can kick it and go puff on a blunt Oh you don t smoke Grab a pint of henn and we can get drunk Its up to you I m the man but baby just let me know Cause if you got a attitude then I could treat you just like a ho If ya rollin with me baby hop in its enough room We can gaze at the stars and shine like the moon Give me a chance to show ya and a chance to know ya Just be true and theres nothing I won t do for ya Some women like to play it foul But them the kind I put in a place of a child Don t worry be happy and smile Give me a call if you wanna come roll with me I m only one call away Give me a call if you wanna come roll with me I m only one call away Give me a call if you wanna come roll with me I m only one call away Give me a call if you wanna come roll with me I m only one love away Give me a call if you wanna come roll with me I m only one call away Give me a call if you wanna come roll with me I m only one call away Give me a call if you wanna come roll with me I m only one call away Give me a call if you wanna come roll with me I m only one love away DTP ha how we do ha give me call if you wanna ball you know what it is'
26,"Me Myself and I",Beyoncé,2004,b' All the ladies if you feel me help me sing it out Here you go trippin Everything is cool between us Bey I told you that Out on the road with my people just doin what I gotta do There s nothing going that shouldn t be goin on You gotta trust me Ma I can t believe I believed everything we had would last So young and naive of me to think she was from your past Silly of me to dream of one day having your kids Love is so blind it feels right when it s wrong I can t believe I fell for your schemes I m smarter than that So dumb and naive to believe that with me you re a changed man Foolish of me to compete when you cheat with loose women It took me some time but now I moved on Because I realized I got Me myself and I That s all I got in the end That s what I found out And it ain t no need to cry I took a vow that from now on I m gonna be my own best friend Me myself and I That s all I got in the end That s what I found out And it ain t no need to cry I took a vow that from now on I m gonna be my own best friend So controlling you say that you love me but you don t Your family told me one day I would see it on my own Next thing I know I m dealing with your three kids in my home Love is so blind it feels right when it s wrong Now that it s over stop calling me Come pick up your clothes Ain t no need to front like you re still with me All your homies know Even your very best friend tried to warn me on the low It took me some time but now I am strong Because I realized I got Me myself and I That s all I got in the end That s what I found out And it ain t no need to cry I took a vow that from now on I m gonna be my own best friend Me myself and I That s all I got in the end That s what I found out And it ain t no need to cry I took a vow that from now on I m gonna be my own best friend I know that I will never disappoint myself All the ladies if you feel me help me sing it out Yeah you hurt me but I learned a lot along the way After all the rain you ll see the sun come out again Hey I know that I will never disappoint myself I ve cried All the ladies if you feel me help me sing it out Hey Yeah you hurt me but I learned a lot along the way After all the rain you ll see the sun come out again Yeah eah Oh oh oh oh Oh oh oh oh Oh oh oh oh Oh oh oh oh Oh oh oh oh Oh oh oh oh Oh oh oh oh Whoo ooh Whoo ooh ooh Me myself and I I have cried so many times I can t regret time spent with you After all the rain you ll see the sun come out again Oh I know that I will never disappoint myself If you ve cried a thousand times Ladies you will survive Yeah You hurt me but I learned a lot along the way I can see the sun shine I got me myself and I'
27,"Turn Me On",Kevin Lyttle,2004,b' Oh Yeaaaaaah Is ah big dance hall song in know Madzart alongside Kevin Lyttle You know how it is you know how we go You know For the longest while we jamming in the party And you re wining on me Pushing everything right back on top of me yeah hah But if you think you re gonna get away from me You better change your mind you re going home You re going home with me tonight Let me hold you girl caress my body You got me going crazy you Turn me on turn me on Let me jam you girl wine all around me You got me going crazy you Turn me on turn me on Well da gyal ya nah go get way tonight If she think mad man nah go fight Me done feed her with popcorn and sprite Waan come fly way like kite One hand on the ground your bumper cock sky high Whining hard on me Got my python hollerin for mercy yeah heh Then I whisper in her ear so whine harder And then she said to me Boy just push that thing Push it harder back on me So let me hold you girl caress my body You got me going crazy you Turn me on turn me on Let me jam you girl wine all around me You got me going crazy you Turn me on turn me on Girl just hug me hug me kiss me squeeze me Hug me hug me kiss and caress me Hug me hug me kiss me squeeze me Hug me hug me kiss and caress me Girl just hug me hug me kiss me squeeze me Hug me hug me kiss and caress me Hug me hug me kiss me squeeze me Hug me hug me kiss and caress me Well da gyal ya nah go get way tonight If she think mad man nah go fight Me done feed her with popcorn and sprite Waan come fly way like kite For the longest while we jamming in the party And you re whining on me Pushing everything right back on top of me yeah heh But if you think you re gonna get away from me You better change your mind you re going home You re going home with me tonight Let me hold you girl caress my body You got me going crazy you Turn me on turn me on Let me jam you girl wine all around me You got me going crazy you Turn me on turn me on Hug me hug me kiss me kiss me Hug me hug me kiss and caress me Hug me hug me squeeze me squeeze me Hug me girl kiss and caress me'
28,"The First Cut Is the Deepest",Sheryl Crow,2004,b' I would have given you all of my heart But there s someone who s torn it apart And he s taken just all that I have But if you want I ll try to love again Baby I ll try to love again but I know The first cut is the deepest Baby I know The first cut is the deepest But when it comes to being lucky he s cursed When it comes to lovin me he s worst I still want you by my side Just to help me dry the tears that I ve cried And I m sure gonna give you a try If you want I ll try to love again Baby I ll try to love again but I know The first cut is the deepest Baby I know The first cut is the deepest But when it comes to being lucky he s cursed When it comes to lovin me he s worst I still want you by my side Just to help me dry the tears that I ve cried But I m sure gonna give you a try Cuz if you want I ll try to love again Baby I ll try to love again but I know Ohhhh The first cut is the deepest Baby I know The first cut is the deepest When it comes to bein lucky he s cursed When it comes to lovin me he s worst Ohhhh the first cut is the deepest Baby I know The first cut is the deepest Try to love again'
29,"You Don't Know My Name",Alicia Keys,2004,b' Baby baby baby From the day I saw you I really really wanna catch your eye There s something special bout you I must really like you There s not a lotta guys are worth my time Ooh baby baby baby It s gettin kind of crazy Cause you are takin over my mind And it feels like ooh But you don t know my name And I swear it feels like ooh But you don t know my name Oh baby baby baby I see us on our first date You re doin everything that makes me smile And when we had our first kiss It happened on a Thursday Ooh it set my soul on fire Ooh baby baby baby I can t wait for the first time My imagination s runnin wild It feels like ooh But you don t know my name And I swear it baby it feels like ooh But you don t know my name I m sayin he don t even know what he s doin to me Got me feelin all crazy inside I m feelin like Oww Doin more than I ve ever done for anyone s attention Take notice of what s in front of you Cause did I mention You re bout to miss a good thing And you ll never know how good it feels to have all of my affection And you ll never get a chance to experience my lovin Cause my lovin feels like ooh But you don t know my name And I swear it feels like ooh But you don t know my name Will you ever know it No no no no no no no Will you ever know it I m gonna have to just go ahead and call this boy Hello Can I speak to to Michael Oh hey how you doin Uh I feel kinda silly doin this but uhh This is the waitress from the coffee house on 39th and Lennox You know the one with the braids Yeah well I see you on Wednesdays all the time You come in every Wednesday on your lunch break I think And you always order the special with the hot chocolate And my manager be tripping and stuff Talking bout we gotta use water But I always use some milk and cream for you Cause I think you re kinda sweet Anyway you always got on some fly blue suit N your cuff links are shining all bright So whatchu do Oh word Yeah that s interesting Look man I mean I don t wanna waste your time but I know girls don t usually do this But I was wondering if maybe we could get together Outside the restaurant one day Cause I do look a lot different outside my work clothes I mean we could just go across the street to the park right here Wait hold up my cell phone s breakin up hold up Can you hear me now Yeah So what day did you say Oh yeah Thursday s perfect man And it feels like ooh But you don t know my name Baby baby I swear it s like ooh But you don t know my name no no no And it feels like ooh But you don t know my name And I swear on my mother and father it feels like Ooh ooh ooh ooh ooh Ooh ooh ooh ooh ooh Ooh ooh ooh But you don t know my name '
30,"My Place",Nelly,2004,b' I used to pride myself on being the other man But now it s flipped and I don t want you with no other man Why can t you understand that anything I m offering I gave you the world but you just wanted arguing From the time I picked you up until the time I dropped you off again Even if flipped out on at the mall again It s all his fault again that s what you re telling all your friends I ain t pointing fingers ma I just wanna call again See how your day going I know they stressing on you I know them times get hard that s why I m checking on you It s yours truly ma I got a little message for you Anything he can do girl I can do better for you cause When we laugh or we cry it s together Through the rain and the stormiest weather We gon still be as one it s forever It s forever it s forever Won t you come on and go with me Come on over to my place Won t you sit yourself down and take a seat And let me ease your mind girl we gon do it our way I heard your friend tell a friend that told a friend of mine That you was thinking that we should do it one more time If this ain t the truth then hopefully it s not a lie Cause I ain t got no issue with hitting that another time We never had a problem with getting it done Disagreed upon a lot ma but the sex wasn t one Now check it I know you get excited when I come around and bite it quit frowning up and quit acting like you don t like it I know you like You really like it I know you want it Adore it When we laugh or we cry it s together Through the rain and the stormiest weather We gon still be as one it s forever It s forever it s forever Won t you come on and go with me Come on over to my place Won t you sit yourself down and take a seat And let me ease your mind girl we gon do it our way Shorty where you been Feels like a long time Long long time since I seen you Yes it has girl And I know I said some fucked up things to you before But girl you know I didn t mean it I never meant one single word If I could take back every word I would and more for sure If I thought that you would believe it Hey girl cause you make my life so convenient for me When we laugh or we cry it s together Through the rain and the stormiest weather We gon still be as one it s forever It s forever it s forever Won t you come on and go with me Come on over to my place Won t you sit yourself down and take a seat And let me ease your mind girl we gon do it our way I know you like You really like it I know you want it Adore it I know you like You really like it I know you want it Adore it When we laugh or we cry it s together Through the rain and the stormiest weather We gon still be as one it s forever It s forever it s forever When we laugh or we cry it s together Through the rain and the stormiest weather We gon still be as one it s forever It s forever it s forever Shorty where you been Feels like a long time Long long time since I seen you Yes it has girl And I know I said some fucked up things to you before But girl you know I didn t mean it I never meant one single word If I could take back every word I would and more for sure If I thought that you would believe it Hey girl cause you make my life so convenient for me'
31,"Overnight Celebrity",Twista,2004,b' Oh you didn t think we could do it again Twista Kanye West from Po Pimpin to Poppin Tags From Champions to Slow Jammin oh baby We can even make you a overnight celebrity Know what I m saying come on Why don t we play something these hoes ll like Drive whips I know they like Twista you told her right I could make you a celebrity overnight Give you ice like Kobe wife We sorta like Goldie right The way we mold em right I could make you a celebrity overnight Girl I see you in them Apple Bottom jeans Chinchilla on your back I wanna know your name Girl I m Twista I could blow your brains Put you in a chameleon 04 Range Still sexy when you smoke that flame Jerk it like a chicken when you throw that thang She got me hotter than a oven the way that she talk Switching to freaky so I m loving the way that she walk You looking good girl you oughta be in pictures Listen to me I see your career going sky high Taking you home to the crib in the Chi And everytime I see your thighs I cry when I drive by Watching you should be a thrill got the fellas on some Johnny Gill Steady screaming my my my my Walk on the carpet with the diamonds that flick in the dark Kicking it on the couch at 106 Park I can see your beauty on the big screen I can see me freaking you with whipped cream I can see you on stage at the awards With a dress better than Jennifer s and doing big things Kick it with me I can mold your life You looking good girl show you right Dre told me you the prototype I can make you a celebrity overnight Why don t we play something these hoes ll like Drive whips I know they like Twista you told her right I could make you a celebrity overnight Give you ice like Kobe wife We sorta like Goldie right The way we mold em right I could make you a celebrity overnight Why don t we play something these hoes ll like Drive whips I know they like Twista you told her right I could make you a celebrity overnight Give you ice like Kobe wife We sorta like Goldie right The way we mold em right I could make you a celebrity overnight You want fame you can take that path Candlelights fore you take a bath You got such a sensational ass I mma get you Jimmy Choo and Marc Jacob bags I can cop her a 2003 Make her smile when she sees Spre s I can get you on CDs and DVDs Take you to BeBe s and BCBG I can get you into places to be into The people to know or show you things to get into I wanna be your lover and your confidant And protect you from others don t ever let a brother pimp you If you want the style you can get ya girl Y all take a look at her she got such an astonishing body I can see ya in some Gucci or Robert Cavalli And I bet she gon put a hurt on em hard in the party And you know you kill em in the club we go You was born to be a pro how you know who s taking photos And I love you cause you freaky with the door closed Drop it to the flo let that go when you roll slow And I love it when I hit it from the back And you get on top of me and have a brother going oh oh Girl I love how you roll me right I can make you a celebrity overnight Why don t we play something these hoes ll like Drive whips I know they like Twista you told her right I could make you a celebrity overnight Give you ice like Kobe wife We sorta like Goldie right The way we mold em right I could make you a celebrity overnight You see see baby girl You see how you make a brother break down I just gotta ask you what you need What you need from me oh you wanna be a star Are you messing with the right one I can take you there I can make sure You ve got all the finest things Let me be your manager Come here girl I could see you bored Tell you you re the queen that I see you for Take you shopping on sprees in stores I mma get you to the MTV awards We about to do a show tonight You looking good girl show you right Take you places I know you like I could make you a celebrity overnight Come here girl you could hang if you bored We could do plenty things plus more I m about to have you changin in stores I can even get you to the Soul Train awards We about to do a show tonight You looking good girl show you right Take you places I know you like I could make you a celebrity overnight'
32,"Hotel",Cassidy,2004,b' Ladies and gentlemen You are listenin to the sounds of Swizz Beatz We got Cassidy in here Kels We in our throwbacks this is for the ladies We got room keys w Swizz Beatz in background Girl you wanna come to my hotel Baby I will leave you my room key I m feelin the way you carry yo self girl And I wanna get wit you cause you s a cutie So if you wanna come to my hotel All you gotta do is holla at me We still havin a after party Checkin out six in the mornin Checkin out six in the mornin I be stayin in a ho tel not the mo tel Or the Holiday Inn If that girl don t participate Well then I m gon take her friend But if mami is wit it then mami could get it if Mami a rider I mma slide up inside the bomb I got a suite you could creep on through I know you tryin to get yo freak on too I do it all for the yeah I ball for the Hit the mall for the keep it fly for the Keep my eye on hot tub for Pop bub for the I got love for my We the new car tel R Kel And the kid Cassidy Girl if ya man start actin up Ask for him or ask for me Cause see we could go get it crackin but you know what ll happen We be under the covers makin love to each other I got a double bed one to sleep on The other to get my freak on We goin Chi Town step it out to the club lettin out Then we gon sex it out til we all checkin out I got my chicks I m gon bring to the telly We bout to do the damn thing sing to em Kelly w Swizz Beatz in background It s alright If you wanna come wit me If I fill ya fantasy Baby in my hotel suite And it s ok If you wanna party night til day I will do anything ya say Just come to my hotel You have just heard A classic Featuring The one and only Kels Cassidy scratched R Kelly Swizz Beatz the monster Full Surface the label Rockland the family Ruff Ryders the family Whooo This one s for the ladies y all Th th the ladies the ladies Getcha hands up Getcha hands up getcha getcha hands up Getcha hands up getcha getcha hands up Getcha hands up getcha getcha hands up Getcha hands up getcha getcha hands up Getcha hands up getcha getcha hands up Getcha hands up getcha getcha hands up Getcha hands up getcha getcha hands up Getcha hands up getcha getcha hands up Getcha hands up getcha getcha hands up '
33,"Numb",Linkin Park,2004,b' I m tired of being what you want me to be Feeling so faithless lost under the surface I don t know what you re expecting of me Put under the pressure of walking in your shoes Caught in the undertow just caught in the undertow Every step that I take is another mistake to you Caught in the undertow just caught in the undertow I ve become so numb I can t feel you there Become so tired so much more aware I m becoming this all I want to do Is be more like me and be less like you Can t you see that you re smothering me Holding too tightly afraid to lose control Cause everything that you thought I would be Has fallen apart right in front of you Caught in the undertow just caught in the undertow Every step that I take is another mistake to you Caught in the undertow just caught in the undertow And every second I waste is more than I can take I ve become so numb I can t feel you there Become so tired so much more aware I m becoming this all I want to do Is be more like me and be less like you And I know I may end up failing too But I know you were just like me With someone disappointed in you I ve become so numb I can t feel you there Become so tired so much more aware I m becoming this all I want to do Is be more like me and be less like you I ve become so numb I can t feel you there I m tired of being what you want me to be I ve become so numb I can t feel you there I m tired of being what you want me to be'
34,"Diary",Alicia Keys,2004,b' Lay your head on my pillow Here you can be yourself No one has to know what you are feeling No one but me and you ooh I won t tell your secrets Your secrets are safe with me I will keep your secrets Just think of me as the pages in your diary I feel such a connection Even when you re far away Ooh baby if there s anything that you fear Call 489 4608 and I ll be here I won t tell your secrets Your secrets are safe with me I will keep your secrets Just think of me as the pages in your diary Yeah mmm yeah And only we know what is talked about baby boy I don t know how you can be driving me so crazy boy Baby when you re in town why don t you come around boy I ll be the loyalty you need you can trust me boy Oh I won t tell your secrets Your secrets are safe with me I will keep your secrets Just think of me as the pages in your diary Everybody say whoa whoa Lemme hear you say whoa whoa Lemme hear you say whoa whoa I m saying whoa whoa Lemme hear you say I won t tell I won t tell I won t tell I won t tell I won t tell I won t tell Your secrets your secrets Break it down oh Secrets secrets'
35,"She Will Be Loved",Maroon 5,2004,b' Beauty queen of only eighteen She had some trouble with herself He was always there to help her She always belonged to someone else I drove for miles and miles And wound up at your door I ve had you so many times But somehow I want more I don t mind spending every day Out on your corner in the pouring rain Look for the girl with the broken smile Ask her if she wants to stay a while And she will be loved And she will be loved Tap on my window knock on my door I want to make you feel beautiful I know I tend to get so insecure Doesn t matter anymore It s not always rainbows and butterflies It s compromise that moves us along yeah My heart is full and my door s always open You come any time you want yeah I don t mind spending every day Out on your corner in the pouring rain Look for the girl with the broken smile Ask her if she wants to stay a while And she will be loved And she will be loved And she will be loved And she will be loved I know where you hide Alone in your car Know all of the things that make you who you are I know that goodbye means nothing at all Comes back and makes me catch her every time she falls yeah Tap on my window knock on my door I want to make you feel beautiful I don t mind spending every day Out on your corner in the pouring rain oh Look for the girl with the broken smile Ask her if she wants to stay a while And she will be loved And she will be loved And she will be loved And she will be loved I don t mind spending every day Out on your corner in the pouring rain Please don t try so hard to say goodbye'
36,"White Flag",Dido,2004,b' I know you think that I shouldn t still love you Or tell you that But if I didn t say it Well I d still have felt it Where s the sense in that I promise I m not trying to make your life harder Or return to where we were I will go down with this ship And I won t put my hands up and surrender There will be no white flag above my door I m in love and always will be I know I left too Much mess and destruction To come back again And I caused nothing but trouble I understand if you Can t talk to me again And if you live by the rules of it s over Then I m sure that that makes sense I will go down with this ship And I won t put my hands up and surrender There will be no white flag above my door I m in love and always will be And when we meet Which I m sure we will All that was there Will be there still I ll let it pass And hold my tongue And you will think That I ve moved on I will go down with this ship And I won t put my hands up and surrender There will be no white flag above my door I m in love and always will be I will go down with this ship And I won t put my hands up and surrender There will be no white flag above my door I m in love and always will be I will go down with this ship And I won t put my hands up and surrender There will be no white flag above my door I m in love and always will be'
37,"Heaven",Los Lonely Boys,2004,b' V monos Save me from this prison Lord help me get away Cause only you can save me now from this misery I ve been lost in my own place and I m gettin weary How far is heaven And I know that I need to change my ways of livin How far is heaven Lord can you tell me I ve been locked up way too long in this crazy world How far is heaven And I just keep on prayin Lord and just keep on livin How far is heaven Yeah Lord can you tell me How far is heaven How far is heaven Tu que estas en alto cielo Echame tu bendicion Cause I know there s a better place than this place I m living How far is heaven So I just got to have some faith and just keep on giving How far is heaven How far is heaven How far is heaven How far is heaven I just want to know how far'
38,"It's My Life",No Doubt,2004,b' It s funny how I find myself In love with you If I could buy my reasoning I d pay to lose One half won t do I ve asked myself How much do you Commit yourself It s my life Don t you forget It s my life It never ends Funny how I blind myself I never knew If I was sometimes played upon Afraid to lose Oh I d tell myself What good do you do Convince myself It s my life Don t you forget It s my life It never ends And I ve asked myself How much do you Commit yourself Oh it s my life Don t you forget Caught in the crowd It never ends Oh it s my life Don t you forget Caught in the crowd It never ends Oh it s my life Don t you forget Caught in the crowd It never ends '
39,"Pieces of Me",Ashlee Simpson,2004,b' On a Monday I am waiting Tuesday I am fading And by Wednesday I can t sleep Then the phone rings I hear you And the darkness is a clear view Because you ve come to rescue me Fall with you I fall so fast I can hardly catch my breath I hope it lasts Ohh it seems like I can finally rest my head on something real I like the way that feels Ohh it s as if you know me better than I ever knew myself I love how you can tell All the pieces pieces pieces of me All the pieces pieces pieces of me I am moody messy I get restless and it s senseless And you never seem to care When I m angry you listen Make me happy it s your mission And you won t stop til I m there Fall sometimes I fall so fast When I hit that bottom crash You re all I have Ohh it seems like I can finally rest my head on something real I like the way that feels Ohh it s as if you know me better than I ever knew myself I love how you can tell All the pieces pieces pieces of me How do you know everything I m about to say Am I that obvious And if it s written on my face I hope it never goes away yeah On a Monday I am waiting And by Tuesday I am fading Into your arms so I can breathe Ohh it seems like I can finally rest my head on something real I like the way that feels Ohh it s as if you know me better than I ever knew myself I love how you can tell Ohh I love how you can tell Ohh I love how you can tell All the pieces pieces pieces of me All the pieces pieces pieces of me'
40,"Leave (Get Out)",JoJo,2004,b' Mmm oh Yeah yeah I ve been waiting all day here for ya babe So won t you come and sit and talk to me And tell me how we re gonna be together always Hope you know that when it s late at night I hold on to my pillow tight And think of how you promised me forever Could make me feel this way oh Is just a chance to say Get out right now It s the end of you and me It s too late and I can t wait for you to be gone Cause I know about her and I wonder How I bought all the lies You said that you would treat me right But you was just a waste of time Tell me why you re looking so confused When I m the one who didn t know the truth How could you ever be so cold To go behind my back and call my friend Boy you must have gone and bumped your head Because you left her number on your phone Maybe I m the one to blame but Well it didn t work out that way Get out right now It s the end of you and me It s too late and I can t wait for you to be gone Cause I know about her and I wonder How I bought all the lies You said that you would treat me right But you was just a waste of time I wanted you right here with me But I have no choice you ve gotta leave Because my heart is breakin With every word I m sayin I gave up everything I had On somethin that just wouldn t last But I refuse to cry No tears will fall from these eyes Oh oh Get out Get out right now It s the end of you and me It s too late and I can t wait for you to be gone Cause I know about her and I wonder How I bought all the lies You said that you would treat me right But you was just a waste of time Get out right now It s the end of you and me It s too late and I can t wait for you to be gone Cause I know about her and I wonder How I bought all the lies You said that you would treat me right But you was just a waste of time Get out You and me It s too late You Bout her You said that you would treat me right But you was just a waste of time Oh oh oh oh'
41,"Milkshake",Kelis,2004,b' My milkshake brings all the boys to the yard And they re like it s better than yours Damn right it s better than yours I can teach you but I have to charge My milkshake brings all the boys to the yard And they re like it s better than yours Damn right it s better than yours I can teach you but I have to charge I know you want it The thing that makes me What the guys go crazy for They lose their minds The way I wind I think it s time La la la la la Warm it up La la la la la The boys are waiting La la la la la Warm it up La la la la la The boys are waiting My milkshake brings all the boys to the yard And they re like it s better than yours Damn right it s better than yours I can teach you but I have to charge My milkshake brings all the boys to the yard And they re like it s better than yours Damn right it s better than yours I can teach you but I have to charge I can see you re on it You want me to teach thee Techniques that freaks these boys It can t be bought Just know thieves get caught Watch if you re smart La la la la la Warm it up La la la la la The boys are waiting La la la la la Warm it up La la la la la The boys are waiting My milkshake brings all the boys to the yard And they re like it s better than yours Damn right it s better than yours I can teach you but I have to charge My milkshake brings all the boys to the yard And they re like it s better than yours Damn right it s better than yours I can teach you but I have to charge Oh once you get involved Everyone will look this way so You must maintain your charm Same time maintain your halo Just get the perfect blend Plus what you have within Then next his eyes ll squint Then he s picked up your scent La la la la la Warm it up La la la la la The boys are waiting La la la la la Warm it up La la la la la The boys are waiting My milkshake brings all the boys to the yard And they re like it s better than yours Damn right it s better than yours I can teach you but I have to charge My milkshake brings all the boys to the yard And they re like it s better than yours Damn right it s better than yours I can teach you but I have to charge'
42,"Splash Waterfalls",Ludacris,2004,b' Ohhhh Ohhhh Ohhhh Say it Ohhhh Ohhhh Ohhhh What Ohhhh Ohhhh Ohhhh Say it Ohhhh Ohhhh Ohhhh What I m bout to throw some game they both one and the same Cupid s the one to blame say it I m bout to shed some light cause each and every night You gotta do it right what They want it nice and slow kiss em from head to toe Relax and let it go say it They want it now and fast grabbin and smackin ass You gotta make it last what Together holdin hands you out there spendin grands And makin family plans say it Don t have to straighten facts don t want no strings attached Just scratches on your BACK what Ex s ain t actin right and you so glad to fight Dinner s by candlelight say it She got a nigga whipped down to ya fingertips Tryin that freaky shit what Turn on some Babyface just for your lady s sake You call her babycakes say it Know how to mack a broad she s on your sack and balls You call her Jabberjaws what You bout to buy a ring she needs the finer things Gucci designer frames say it Purchase a nasty flick wrap up and tie her quick Know how to drive a stick what You both unite as one you the moon and she s your sun Your heart s a beating drum say it You better not of came she want to feel the pain Then hear her scream your name what Follow this DICK tionary you re both some visionaries Then do it missionary say it I hear em call da wild and do it all the while Doggy and FROGGY style what You in between the sheets lickin and eatin sweets And what you find you keep say it You do it standin up orgasms hand em up Y all just don t GIVE A FUCK what You wanna tell the world cause she s your favorite girl Your diamond and your pearl say it Nobody has to know just keep it on the low And meet em right at fo what Nothin but fights and fussin plus there s a lot of cussin Just grab ahold of SOMETHIN say it Y all do that BAD stuff she like it rammed up Ropes and HANDCUFFS what '
43,"Jesus Walks",Kanye West,2004,b' We at war We at war with terrorism racism But most of all we at war with ourselves God show me the way because the Devil tryna break me down You know what the Midwest is Young and restless Where restless might snatch your necklace And next these might jack your Lexus Somebody tell these who Kanye West is I walk through the valley of the Chi where death is Top floor the view alone will leave you breathless gasps Try to catch it gasps it s kinda hard Getting choked by detectives yeah yeah now check the method They be askin us questions harass and arrest us Sayin We eat pieces of shit like you for breakfast Huh Y all eat pieces of shit What s the basis We ain t going nowhere but got suits and cases A trunk full of coke rental car from Avis My mama used to say only Jesus can save us Well mama I know I act a fool But I ll be gone til November I got packs to move I hope God show me the way because the Devil s tryna break me down The only thing that I pray is that my feet don t fail me now And I don t think there s nothin I can do now to right my wrongs I wanna talk to God but I m afraid cause we ain t spoke in so long God show me the way because the Devil s tryna break me down The only thing that I pray is that my feet don t fail me now And I don t think there s nothin I can do now to right my wrongs I wanna talk to God but I m afraid cause we ain t spoke in so long So long so long To the hustlers killers murderers drug dealers even the scrippers To the victims of welfare feel we livin in Hell here hell yeah Now hear ye hear ye want to see Thee more clearly I know He hear me when my feet get weary Cause we re the almost nearly extinct We rappers is role models we rap we don t think I ain t here to argue about His facial features Or here to convert atheists into believers I m just tryna say the way school need teachers The way Kathie Lee needed Regis that s the way I need Jesus So here go my single dawg radio needs this They say you can rap about anything except for Jesus That means guns sex lies videotape But if I talk about God my record won t get played huh Well if this take away from my spins Which ll probably take away from my ends Then I hope this take away from my sins And bring the day that I m dreamin about Next time I m in the club everybody screamin out God show me the way because the Devil s tryna break me down The only thing that I pray is that my feet don t fail me now '
