Rank,Song,Artist,Year,Lyrics
11,Do Me!,Bell Biv DeVoe,1990,b' Take a good look at me Tell me do you like what you see Do you think you can Do you think you can do me Kiss me pretty baby And touch me all over Girl what makes you think you can do me Do you think you can do me girl Do me baby Do me baby Do me baby Do me baby Girl let your hair down Take off your clothes and leave on your shoes Would you mind if I look at you for a moment Before I make sweet love Backstage under age adolescent How ya doin Fine she replied I siiighed I like to do the wild thing Action took place Kinda wet Don t forget The J the I the M the M the Y y all I need a body bag Do me baby Do me baby Do me baby Do me baby Do me baby Do me baby Do me baby Do me baby The time was 6 o clock on the Swatch watch No time to chill got a date Can t be late Hey the girl is gonna do me Move to the jacuzzi Ooh that booty Smack it up flip it rub it down oh no Do me baby Do me baby Do me baby Do me baby You can do me in the morning You can do me in the night You can do me when you wanna do me You can do me in the morning You can do me in the night You can do me when you wanna do me'
12,How Am I Supposed to Live Without You,Michael Bolton,1990,b'I could hardly believe it when I heard the news today I had to come and get it straight from you They said you were leavin someone s swept your heart away From the look upon your face I see it s true So tell me all about it tell me bout the plans you re makin Oh then tell me one thing more before I go Tell me how am I supposed to live without you Now that I ve been loving you so long How am I supposed to live without you And how am I supposed to carry on When all that I ve been livin for is gone I m too proud for cryin didn t come here to break down It s just a dream of mine is coming to an end And how can I blame you when I built my world around The hope that one day we d be so much more than friends I don t wanna know the price I m gonna pay for dreaming oh Even now it s more than I can take Tell me how am I supposed to live without you Now that I ve been loving you so long How am I supposed to live without you And how am I supposed to carry on When all that I ve been livin for is gone Now I don t wanna know the price I m gonna pay for dreaming Oh now that your dream has come true Tell me how am I supposed to live without you Now that I ve been lovin you so long How am I supposed to live without you And how am I supposed to carry on When all that I ve been livin for is gone'
13,Pump Up the Jam,Technotronic,1990,b' Pump up the jam Pump it up While your feet are stomping And the jam is pumping Look ahead the crowd is jumpin Pump it up a little more Get the party goin on the dance floor See cause that s where the party s at And you d find out if you do that I don t want A place to stay Get your booty on the floor tonight Make my day I don t want A place to stay Get your booty on the floor tonight Make my day Make my day Make my day Make my day Make my day Yo Pump up the jam Pump it up While your feet are stomping And the jam is pumping Look ahead the crowd is jumpin Pump it up a little more Get the party goin on the dance floor See cause that s where the party s at And you d find out if you do that I don t want A place to stay Get your booty on the floor tonight Make my day I don t want A place to stay Get your booty on the floor tonight Make my day Make my day Make my make my day Make my day Make my day Make my make my make my day Yo Pump up the jam Pump it up Pump it up Yo Pump it Pump up the jam Pump it up Pump it up Yo Pump it Pump up the jam Pump it up Pump it up Yo Pump it Pump up the jam Pump it Pump up the jam Pump up the jam Pump up the jam Pump it up Pump it Pump it Pump it Pump up the jam Pump up the jam Pump up the jam Pump it Pump up the jam Pump it up While your feet are stomping And the jam is pumping Look at here the crowd is jumpin Pump it up a little more Get the party goin on the dance floor See cause that s where the party s at And you ll find out if you re too bad I want A place to stay Get your booty on the floor tonight Make my day I want A place to stay Get your booty on the floor tonight Make my day Pump up the jam Pump it up Pump it up Yo Pump it Pump up the jam Pump it up Pump it up Yo Pump up the jam Pump it up Pump it up Yo Pump it Pump up the jam Pump it Pump up the jam Pump it up Pump it up Yo Pump it Pump up the jam Pump it up Pump it up Yo Pump up the jam Pump it up Pump it up Yo Pump it Pump up the jam Pump it Pump it up Pump it up Make my day Make my day Make my make my make Make my day Make my day Make my day Make my make my make Make my day yo I don t want A place to stay Get your booty on the floor tonight Make my day I want A place to stay Get your booty on the floor tonight Make my day I don t want A place to stay Get your booty on the floor tonight Make my day I want A place to stay Get your booty on the floor tonight Make my day'
14,Opposites Attract,Paula Abdul,1990,b' Baby it seems we never ever agree You like the movies and I like TV I take things serious and you take em light I go to bed early and I party all night Our friends are sayin we ain t gonna last Cause I move slowly and baby I m fast I like it quiet and I love to shout But when we get together it just all works out I take two steps forward I take two steps back We come together cause opposites attract And you know it ain t fiction just a natural fact We come together cause opposites attract Who d a thought we could be lovers She makes the bed and he steals the covers She likes it neat and he makes a mess I take it easy baby I get obsessed She s got the money and he s always broke I don t like cigarettes and I like to smoke Things in common There just ain t a one But when we get together we have nothin but fun I take two steps forward I take two steps back We come together cause opposites attract And you know it ain t fiction just a natural fact We come together cause opposites attract A two steps forward a two steps back We come together cause opposites attract And you know it ain t fiction just a natural fact We come together cause opposites attract You know it baby baby We come together We come together Baby ain t it somethin how we lasted this long You and me provin everyone wrong Don t think we ll ever get our differences patched Don t really matter cause we re perfectly matched I take two steps forward I take two steps back We come together cause opposites attract And you know it ain t fiction just a natural fact We come together cause opposites attract A two steps forward a two steps back We come together cause opposites attract And you know it ain t fiction just a natural fact We come together cause opposites attract Two steps forward two steps back Two steps back We come together cause opposites opposites attract It ain t fiction you know it s a fact It s a fact We come together cause opposites opposites Two steps forward two steps back A two steps back Opposites attract We go together We go together Two steps forward two steps back A two steps back'
15,Escapade,Janet Jackson,1990,b' As I was walkin by Saw you standin there with a smile Lookin shy you caught my eye Thought you d want to hang for a while Well I d like to be with you And you know it s Friday too I hope you can find the time This weekend to relax and unwind My mind s tired I ve worked so hard all week Ooh all week I cashed my check I m ready to go I promise you I ll show you such a good time Come on baby let s get away Let s save our troubles for another day Come go with me we ve got it made Let me take you on an escapade Let s go Es ca pade We ll have a good time Es ca pade Leave your worries behind Es ca pade Well you can be mine Es ca pade An escapade So don t hold back Just have a good time We ll make the rules up As we go along And break them all If we re not havin fun Come on baby let s get away Let s save our troubles for another day Come go with me we ve got it made Let me take you on an escapade On an escapade baby Come on baby let s get away Let s save our troubles for another day Come go with me we ve got it made Let me take you on an escapade Let s go Come on baby let s get away Let s save our troubles for another day Come go with me we ve got it made Let me take you on an escapade On an escapade baby Come on baby let s get away Let s save our troubles for another day Come go with me we ve got it made Let me take you on an escapade Let s go Minneapolis Come on Es ca pade We ll have a good time Es ca pade Leave your worries behind Es ca pade Well you can be mine Es ca pade An escapade Ooh My mind s tired I ve Ooh Worked so hard all Ooh Worked so hard all week All week I just got paid we ve got it made ready to go I promise you I ll show you such a good time Come on baby let s get away Baby come on now Let s save our troubles for another day Save it for another day Come go with me we ve got it made Baby come on yeah Let me take you on an escapade On an escapade baby Take the escapade Come on baby let s get away Let s save our troubles for another day Come go with me we ve got it made Go escapade Let me take you on an escapade Let s go Come on baby let s get away Let s save our troubles for another day Come go with me we ve got it made Let me take you on an escapade On an escapade baby '
16,All I Wanna Do Is Make Love to You,Heart,1990,b'It was a rainy night When he came into sight Standing by the road With no umbrella no coat So I pulled up along side And I offered him a ride He accepted with a smile So we drove for a while I didn t ask him his name This lonely boy in the rain Fate tell me it s right Is this love at first sight Please don t make it wrong Just stay for a night All I wanna do is make love to you Say you will you want me too All I wanna do is make love to you I got loving arms to hold onto So we found this hotel It was a place I knew well We made magic that night Oh he did everything right He brought the woman out of me So many times easily And in the morning when he woke All I left him was a note I told him I am the flower You are the seed We walked in the garden We planted a tree Don t try to find me Please don t you dare Just live in my memory You ll always be there All I wanna do is make love to you One night of love was all we knew All I wanna do is make love to you I got loving arms to hold onto Whoa oh we made love Love like strangers All night long We made love Then it happened one day We came round the same way You can imagine his surprise When he saw his own eyes I said Please please understand I m in love with another man And what he couldn t give me oh whoa Was the one little thing that you can All I wanna do is make love to you One night of love was all we knew All I wanna do is make love to you Come on say you will you want me too All I wanna do is make love to you One night of love was all we knew All I wanna do is make love to you Say you will baby want me too All night long all night long All night long all night long All I wanna do all I wanna do All I wanna do all I wanna do All I wanna do is make love to you One night of love was all we knew'
17,Close to You,Maxi Priest,1990,b' She was a Jezebel Miss Brixton queen Living her life like a bad sweet dream Telling me lies when the truth was clear I think she knew what I wanted to hear Spinning around Like a wheel on fire Walking the tightrope on love s highwire A fatal attraction is where I m at There s no escaping me I just wanna be close to you And do all the things you want me to I just wanna be close to you And show you the way I feel I feel love When I m lying in the midnight hour Holding you s just like a dream Love is never what it seems When we touch And you re holding me the way you feel Girl you make my dreams come true You make my dreams come true I just wanna be close to you And do all the things you want me to I just wanna be close to you And show you the way I feel She was a Gemini on the cusp of Mars She holds me back But she goes too far Winding me up just to let me down So emotional Gagged and bound There s more to this than meets the eye A devil woman locked inside With the formal rising I was scared I think I was possesed I just wanna be close to you And do all the things you want me to I just wanna be close to you And show you the way I feel I feel love Everytime your body s next to mine Somethin deep inside of me Wants to love you endlessly When we touch Girl you don t know How it makes me feel I just can t believe it s real I can t believe it s real I just wanna be close to you And do all the things you want me to I just wanna be close to you And show you the way I feel She had an attitude I can t explain You never know if your in flame Tying me up with elastic words I m on a countdown till I get hurt Her blood was hot She burned so bright A neon sign there in the night It s hard to say if I went too far My heart still bears a scar I just wanna be close to you I just wanna be close to you I just wanna be close to you She was a Jezebel This bursting queen Living her life like a bad sweet dream Telling me lies When the truth was clear I think she knew what I wanted to hear I just wanna be close to you Walkin the tightrope on love s highwire A fatal attraction is where I m at There s no escaping me I wanna be close to you And do all the things you want me to I just wanna be close to you And show you the way I feel I just wanna be close to you And do all the things you want me to I just wanna be close to you And show you the way I feel'
18,Black Velvet,Alannah Myles,1990,b' Mississippi in the middle of a dry spell Jimmy Rogers on the Victrola up high Mama s dancin with baby on her shoulder The sun is settin like molasses in the sky The boy could sing Knew how to move everything Always wanting more He d leave you longing for Black velvet And that little boy s smile Black velvet With that slow southern style A new religion that ll bring ya to your knees Black velvet if you please Up in Memphis The music s like a heatwave White lightning Bound to drive you wild Mama s baby s in the heart of every schoolgirl Love Me Tender leaves em cryin in the aisle The way he moved It was a sin So sweet and true Always wanting more He d leave you longing for Black velvet And that little boy s smile Black velvet With that slow southern style A new religion that ll bring ya to your knees Black velvet if you please Every word of every song That he sang was for you In a flash he was gone It happened so soon What could you do Black velvet And that little boy s smile Black velvet With that slow southern style A new religion that ll bring ya to your knees Black velvet if you please Black velvet And that little boy s smile Black velvet With that slow southern style A new religion that ll bring ya to your knees Black velvet if you please If you please If you please If you please'
19,Release Me,Wilson Phillips,1990,b' I know that it s time for a change Mmm but when that change comes Will it still feel the same How many times have I tried To turn this love around I don t wanna give up but baby It s time I had two feet on the ground Can you release me Can you release me Now that you re gone I can t help myself from wondering Ohh if you d have come down from your high Would we ve been all right Release me Can you release me Come on baby come on baby You knew it was time to just let go Cause we wanna be free But somehow it s just not that easy Come on darlin hear me darlin Cause you re a waste of time for me I m trying to make you see That baby you ve just got to release me Release me release me I m not going back to you anymore Finally my weakened heart is healing Though very slow So stop coming around my door Cause you re not gonna find what you re looking for Ohh come on baby come on baby You knew it was time to just let go Cause we wanna be free Somehow it s just not that easy Oh oh oh baby Come on darlin now hear me darlin Cause you re a waste of time for me I m trying to make you see That baby you ve just got to release me Now tell me What is this power you ve got on me What is this power Ohh Come on baby come on baby You knew it was time to just let go Cause we wanna be free But somehow it s just not that easy Oh oh oh oh baby Come on darlin now hear me darlin Cause you re a waste of time for me I m trying to make you see That baby you ve just got to release me Release me release me Release me will you release me Ahh release me Release me will you release me '
20,Don't Know Much,Linda Ronstadt,1990,b' Look at this face I know the years are showing Look at this life I still don t know where it s going I don t know much But I know I love you And that may be all I need to know Look at these eyes They never seen what matters Look at these Dreams so beaten and so battered I don t know much But I know I love you And that may be all I need to know So many questions still left unanswered So much I ve never broken through And when I feel you near me sometimes I see so clearly That only truth I ll never know is me and you Look at this man So blessed with inspiration Look at this soul Still searching for salvation I don t know much But I know I love you And that may be All I need to know I don t know much But I know I love you And that may be All I need to know I don t know much But I know I love you And that may be all there is to know'
21,All Around the World,Lisa Stansfield,1990,b' I don t know where my baby is But I ll find him somewhere somehow I ve got to let him know how much I care I ll never give up looking for my baby Been around the world and I I I I can t find my baby I don t know when I don t know why Why he s gone away And I don t know where he can be my baby But I m gonna find him We had a quarrel and I let myself go I said so many things things he didn t know And I was oh oh so bad And I don t think he s comin back mm mm He gave the reason the reasons he should go And he said things he hadn t said before And he was oh oh so mad And I don t think he s comin comin back I did too much lyin wasted too much time Now I m here and cryin I I I So open hearted He never did me wrong I was the one the weakest one of all And now I m oh oh so sad And I don t think he s comin back comin back I m going to find him my baby I ve been around the world lookin for my baby Been around the world And I m gonna I m gonna find him '
22,I Wanna Be Rich,Calloway,1990,b'Imagine Cash cold that s what I need These bill collectors they ring my phone They bother me when I m not at home Ain t go no time to be fooling round Feet will touch the floors and I get on down you see I want money lots and lots of money I want the pie in the sky I want money lots and lots of money So don t be asking me why I wanna be rich ohh I wanna be rich ohh I wanna be rich ohh I wanna be rich for a little love peace and happiness I want my cake wanna eat it too I want the stars and the silver moon I spend my money on lottery My favorite number is 1 2 3 you see I want money lots and lots of money I want the pie in the sky I want money lots and lots of money So don t be asking me why I wanna be rich ohh I wanna be rich ohh I wanna be rich ohh I wanna be rich for a little love peace and happiness Every way rich Love peace and happiness I want all the things that lovers do A pocketful of dreams come true These are things you can not find That ll keep you satisfied and rich Here is what your gonna do Say oh I say uh uh Got to be baby I just wanna be rich I just wanna be Cause baby I want money lots and lots of money I want the pie in the sky I want money lots and lots of money So don t be asking me why I wanna be rich I wanna be rich I wanna be rich I wanna be rich for a little love peace and happiness Play baby there is lots and lots for everyone I wanna be rich'
23,Rub You the Right Way,Johnny Gill,1990,b'Pump up the bass Hey Pump up the bass Pump Pump up the bass Pump up the bass Pump pump pump Pump pump pump pump What you ve been missin in a man I can supply it your wish is my command I ll work hard to fill your needs Give you lesson on what it is to Feel Feel Good good baby Get undressed and slip on this robe Re Re lax lax darlin Just sit back would rather be stroked Can you feel the magic in my hands When I touch and rub you the right way Stroke applied with tenderness When I hold and rub you the right way A light massage a soft caress Whenever I need to rub I run her happiness Customer satisfaction is a guarantee So for your pleasure come on over here please You hey So hold on and throw off that coat Show Show You I ll show you pleasure like you ve never known Can you feel the magic in my hands When I touch and rub you the right way Stroke applied with tenderness When I hold and rub you the right way Feel the magic in my hands When I touch and rub you the right way Stroke applied with tenderness When I hold and rub you the right way Pump up the bass Hey Pump up the bass What what what What what Hey Get ready Feel good Re Re girl lax lax yeah Oh oh oh Can you feel the magic in my hands When I touch and rub you the right way Stroke applied with tenderness When I hold and rub you the right way Feel the magic in my hands When I touch and rub you the right way Stroke applied with tenderness When I hold and rub you the right way Your every wish is my command So get undressed and Gonna rub with my magic hands Give you what you re missin in a man Stroke you with a soft caress Applied with so much tenderness Hold on tight and don t let go Give you pleasure like you ve never known before Feel the magic in my hands When I touch and rub you the right way Stroke applied with tenderness When I hold and rub you the right way Feel the magic in my in my Customer satisfaction baby Stroke hey hey Hold and rub you the right way Do you feel it do you feel it Oh oh oh oh oh Pump it Party Come on darlin Come on do you Do you feel it baby feel it baby feel it feel it feel it feel it feel it Oh baby Stroke baby oh Feel it baby feel it all over Feel it honey see what Whatever you want I got it Whatever you need I got it baby got it baby Whatever you want I ve got it in my hands Whatever you need I ll fulfill your needs baby'
24,She Ain't Worth It,Glenn Medeiros,1990,b' Better make tracks Fast on the double The girl s jazzy But she s nothing but trouble You take her where she wants to go And every day you let her know She s the one who s always on your mind But she just got an attitude Leads you on Then leaves you blue Can t you see She s really just a waste of time One day She ll treat you nice Then she turn as cold as ice But you think Your love will win her in the end Think again She ain t worth it The girl ain t worth it All this grief That she s been putting you through Ooh She ain t worth it The girl ain t worth it Believe me I know I know better than Better than better than Bet bet better than you She gets you hot Then leaves you cold Keeps you waiting on the phone Cause she knows You ll always give her one more try You re not the only boy in town And she loves playing to the crowd But tell me Do you really like standing in line You give her everything you have And all she does is make you sad What she really wants to do Is tell her friends She did it again I d like to say she used to be my girl But that would be a lie Cause there s no one In this whole wide world That could keep her satisfied I know Cause I tried Jump in One thing I hate Is when a girl plays fake And tries to make me late for another date Cause I ve tried to make you mine For the last time So take this here as a dis And a goodbye She ain t worth it Even though she s on the high tip She better get a grip And get a grip quick Fast in a hurry Cause I won t buckle The girl s jazzy But she s nothing but trouble Give her everything you have And all she does is make you sad What she really wants to do Is tell her friends She did it again '
25,If Wishes Came True,Sweet Sensation,1990,b'All alone Silence fills my room But in a memory I hear you calling me Close my eyes And I m there with you Like it was yesterday But then it fades away Take me back Turn back the hands of time When you kissed me in the warm September rain Back before my heart was filled with pain If only we could be in love that way again If wishes came true Then all the dreams at night of love were real I d be holding you If wishes came true Then I would be that someone Always special in your heart And we would still be lovers Not apart If wishes came true Now you re gone And I m on my own Feeling lost inside since you said goodbye In my dreams I still feel your touch Lying next to me Feeling ecstasy Take me back Turn back the hands of time When you kissed me in the warm September rain Back before my heart was filled with pain If only we could be in love that way again If wishes came true Then all the dreams at night of love were real I d be holding you If wishes came true Then I would be that someone Always special in your heart And we would still be lovers Not apart If wishes came true I love you madly I need you badly Give our love one more chance If wishes came true Then all the dreams at night of love were real I d be holding you If wishes came true Then I would be that someone Always special in your heart And we would still be lovers Not apart If wishes came truem'
