Rank,Song,Artist,Year,Lyrics
28,Fly Like an Eagle,Steve Miller Band,1977,"b"" Doo doo doo-doo\n Doo doo doo-doo\n Doo doo doo-doo\n Doo doo doo-doo\nTime keeps on slippin' slippin' slippin'\nInto the future\nTime keeps on slippin' slippin' slippin'\nInto the future\nI wanna fly like an eagle\nTo the sea\nFly like an eagle\nLet my spirit carry me\nI want to fly like an eagle\n'Til I'm free\nOh Lord through the revolution\nFeed the babies\nWho don't have enough to eat\nShoe the children\nWith no shoes on their feet\nHouse the people\nLivin' in the street\nOh oh there's a solution\nI want to fly like an eagle\nTo the sea\nFly like an eagle\nLet my spirit carry me\nI want to fly like an eagle\n'Til I'm free\nFly through the revolution\nTime keeps on slippin' slippin' slippin'\nInto the future\nTime keeps on slippin' slippin' slippin'\nInto the future\nTime keeps on slippin' slippin' slippin'\nInto the future\nTime keeps on slippin' slippin' slippin'\nInto the future\nDoo doo doo-doo\nDoo doo doo-doo\nDoo doo doo-doo\nDoo doo doo-doo\nDoo doo doo-doo\nDoo doo doo-doo\nDoo doo doo-doo\nDoo doo doo-doo\nI want to fly like an eagle\nTo the sea\nFly like an eagle\nLet my spirit carry me\nI want to fly like an eagle\n'Til I'm free\nFly through the revolution\n Doo doo doo-doo\n Doo doo doo-doo\n Doo doo doo-doo\n Doo doo doo-doo\nTime keeps on slippin' slippin' slippin'\nInto the future\nTime keeps on slippin' slippin' slippin'\nInto the future"""
29,Don't Give Up on Us,David Soul,1977,"b""Don't give up on us baby\nDon't make the wrong seem right\nThe future isn't just one night\nIt's written in the moonlight\nAnd painted on the stars\nWe can't change ours\nDon't give up on us baby\nWe're still worth one more try\nI know we put a last one by\nJust for a rainy evening\nWhen maybe stars are few\nDon't give up on us I know\nWe can still come through\nI really lost my head last night\nYou've got a right to stop believing\nThere's still a little love left\nEven so\nDon't give up on us baby\nLord knows we've come this far\nCan't we stay the way we are?\nThe angel and the dreamer\nWho sometimes plays a fool\nDon't give up on us I know\nWe can still come through\nIt's written in the moonlight\nAnd painted on the stars\nWe can't change ours\nDon't give up on us baby\nWe're still worth one more try\nI know we put a last one by\nJust for a rainy evening\nWhen maybe stars are few\nDon't give up on us I know\nWe can still come through\nDon't give up on us baby\nDon't give up on us baby"""
30,On and On,Stephen Bishop,1977,"b""Down in Jamaica\nThey got lots of pretty women\nSteal your money\nThen they break your heart\nLonesome Sue she's in love with ol' Sam\nTake him from the fire into the frying pan\nOn and on\nShe just keeps on trying\nAnd she smiles when she feels like crying\nOn and on On and on On and on\nPoor ol' Jimmy\nSits alone in the moonlight\nSaw his woman kiss another man\nSo he takes a ladder\nSteals the stars from the sky\nPuts on Sinatra and starts to cry\nOn and on\nHe just keeps on trying\nAnd he smiles when he feels like crying\nOn and on On and on On and on\nWhen the first time is the last time\nIt can make you feel so bad\nBut if you know it show it\nHold on tight\nDon't let her say goodnight\nGot the sun on my shoulders\nAnd my toes in the sand\nWoman's left me for some other man\nAw but I don't care\nI'll just dream and stay tan\nToss up my heart and see where it lands\nOn and on\nI just keep on trying\nAnd I smile when I feel like dying\nOn and on\nOn and on\nOn and on\nOn and on\nOn and on\nOn and on\nOn and on\nOn and on\nOn and on"""
31,Feels Like the First Time,Foreigner,1977,"b""I would climb any mountain\nSail across a stormy sea\nIf that's what it takes me baby\nTo show you how much you mean to me\nAnd I guess it's just the woman in you\nThat brings out the man in me\nI know I can't help myself\nYou're all in the world to me\nI have waited a lifetime\nSpent my time so foolishly\nBut now that I've found you\nTogether we'll make history\nAnd I know that it must be the woman in you\nThat brings out the man in me\nI know I can't help myself\nYou're all that my eyes can see\nAnd it feels like the first time\nLike it never did before\nFeels like the first time\nLike we've opened up the door\nFeels like the first time\nLike it never will again\nNever again\nIt feels like the first time\nVery first feels\nOh it feels like the first time\nOpen up the door\nWon't you open up the door? Yeah\nOh it feels\nYeah it feels like the first time"""
32,Couldn't Get It Right,Climax Blues Band,1977,"b""Time was drifting\nThis rocker got to roll\nSo I hit the road and made my getaway\nRestless feeling really got a hold\nI started searching for a better way\nBut I kept on looking for a sign\nIn the middle of the night\nBut I couldn't see the light\nNo I couldn't see the light\nI kept on looking for a way\nTo take me through the night\nI couldn't get it right\nI couldn't get it right\nLA fever made me feel alright\nBut I must admit it got the best of me\nGetting down so deep I could have drowned\nNow I can't get back the way I used to be\nBut I kept on looking for a sign\nIn the middle of the night\nBut I couldn't see the light\nNo I couldn't see the light\nI kept on looking for a way\nTo take me through the night\nI couldn't get it right\nI couldn't get it right\nNew York City took me with the tide\nAnd I nearly died from hospitality\nLeft me stranded took away my pride\nJust another no account fatality\nBut I kept on looking for a sign\nIn the middle of the night\nBut I couldn't see the light\nNo I couldn't see the light\nI kept on looking for a way\nTo take me through the night\nI couldn't get it right\nI couldn't get it right"""
33,Easy,Commodores,1977,"b""I know it sounds funny but I just can't stand the pain\nGirl I'm leaving you tomorrow\nSeems to me girl you know I've done all I can\nYou see I begged stole and I borrowed yeah ooh\nThat's why I'm easy\nI'm easy like Sunday morning\nThat's why I'm easy\nI'm easy like Sunday morning\nWhy in the world would anybody put chains on me yeah?\nI've paid my dues to make it\nEverybody wants me to be what they want me to be\nI'm not happy when I try to fake it no ooh\nThat's why I'm easy yeah\nI'm easy like Sunday morning\nThat's why I'm easy\nI'm easy like Sunday morning\nI wanna be high so high\nI wanna be free to know the things I do are right\nI wanna be free\nJust me oh babe\nOoh\nThat's why I'm easy\nI'm easy like Sunday morning yeah\nThat's why I'm easy\nI'm easy like Sunday morning woah\n'Cause I'm easy whoo\nEasy like Sunday morning yeah\n'Cause I'm easy\nEasy like Sunday morning woah\n'Cause I'm easy"""
34,Right Time of the Night,Jennifer Warnes,1977,"b""Sun goes down on a silky day\nQuarter moon walking through the Milky Way\nOh you and me baby\nWe could think of something to do\nIt's the right time of the night\nThe stars are winking above\nIt's the right time of the night\nFor making love\nNo use talking when the shadows fall\nNightbird's calling and he says it all\nOh you and me baby\nWe could think of something to do\nIt's the right time of the night\nThe stars are winking above\nIt's the right time of the night\nFor making love\nI got you and you got me\nTell you that's the way my mama always said it should be\nI'll be cruel you'll be kind\nWe'll be bad if you don't mind\nIt's the right time of the night\nThe stars are winking above\nIt's the right time of the night\nFor making love\nIt's the right time of the night\nThe stars are winking above\nIt's the right time of the night\nFor making love\nIt's the right time of the night\nThe stars are winking above\nIt's the right time of the night\nFor making love"""
35,I've Got Love on My Mind,Natalie Cole,1977,"b""Written by Chuck Jackson & Marvin Yancy\nI've got love on my mind\nI've got love on my mind\nI've got love on my mind\nAnd there's nothing particularly wrong\nIt's a feeling I feel inside\nWhen I woke up early this morning\nIt was staring me straight in my eyes\nI've got love  on my mind \nI've got love  on my mind \nI've got love  on my mind \nWhen you touch me I can't resist\nAnd you've touched me a thousand times\nWhen I think of your tender kiss ah\nThen and there I start to unwind ooh in your arms\nI like to be yeah caressing you gentle\nAnd tenderly oh yeah from sunrise to sunset\nAll through the day I've been waiting for your return\nAnd you know this is where I'll be\nI can say to the world I've learned only you can satisfy me\nSatisfy me oh you have made me so very happy\nOh Baby Baby  love love on my  my my my mind\nLove  love on--  my mind\n I've got love  on my mind yeah\n It's a whole lot of love  it's a whole lot of love yes it is\n I can't hear ya say it for me one more time\n Oh I like the way you say it when you say it for me yeah\n Ooh you know it's like paradise say it twice\n Got a whole lot of love whole lot of love for you Baby yeah\n You know this thing I got love yeah\nI've got  on my mind \nOh  love love on my mind \nI've got  I've got I've got I've got I've got\n love love love\n I've got love on\n my mind yeah\nOh  yeah oh love \nLove love love la la....yeah"""
36,Blinded by the Light,Manfred Mann's Earth Band,1977,"b'Blinded by the light\nRevved up like a deuce\nAnother runner in the night\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nMadman drummers bummers\nIndians in the summer with a teenage diplomat\nIn the dumps with the mumps as the adolescent pumps his way into his hat\nWith a boulder on my shoulder\nFeelin\' kinda older\nI tripped the merry-go-round\nWith this very unpleasin\'\nSneezin\' and wheezin\'\nThe calliope crashed to the ground\nThe calliope crashed to the ground!\nBut she was...\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nSome silicone sister with a manager mister told me I got what it takes\nShe said ""I\'ll turn you on sonny to something strong play the song with the funky break""\nAnd go-cart Mozart was checkin\' out the weather chart to see if it was safe outside\nAnd little Early-Pearly came by in his curly-wurly and asked me if I needed a ride\nAsked me if I needed a ride!\nBut she was...\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nBlinded by the light\nShe got down but she never got tired\nShe\'s gonna make it through the night\nShe\'s gonna make it through the night\nBut mama that\'s where the fun is\nBut mama that\'s where the fun is\nMama always told me not to look into the eyes of the sun\nBut mama that\'s where the fun is\nSome brimstone baritone anticyclone rolling stone preacher from the east\nSays ""Dethrone the dictaphone\nHit it in it\'s funny bone that\'s where they expect it least""\nAnd some new-mown chaperone\nWas standin\' in the corner watching the young girls dance\nAnd some fresh-sown moonstone\nWas messin\' with his frozen zone reminding him of romance\nThe calliope crashed to the ground\nBut she was...\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nBlinded by the light\nRevved up like a deuce\nAnother runner in the night\nBlinded by the light\nShe got down but she never got tired\nShe\'s gonna make it through the night'"
37,Looks Like We Made It,Barry Manilow,1977,"b""There you are\nLooking just the same\nAs you did last time I touched you\nAnd here I am\nClose to getting tangled up inside the thought of you\nDo you love him\nAs much as I love her?\nAnd will that love be strong\nWhen old feelings start to stir?\nLooks like we made it\nLeft each other on the way to another love\nLooks like we made it\nOr I thought so till today\nUntil you were there everywhere\nAnd all I could taste was love the way we made it\nLove's so strange\nPlaying hide and seek\nWith hearts and always hurting\nAnd we're the fools\nStanding close enough to touch those burning memories\nAnd if I hold you\nFor the sake of all those times\nLove made us lose our minds\nCould I ever let you go?\nOh no we made it\nLeft each other on the way to another love\nLooks like we made it\nOr I thought so till today\nUntil you were there\nEverywhere\nAnd all I could taste was love the way we made it\nOh we made it\nLooks like we made it\nLeft each other on the way to another love\nLooks like we made it\nOr I thought so till today\nUntil you were there\nEverywhere\nAnd all I could taste was love the way we made it\nLooks like we made it\nOh babe we made it"""
38,So in to You,Atlanta Rhythm Section,1977,"b""When you walked into the room\nThere was voodoo in the vibes\nI was captured by your style\nBut I could not catch your eyes\nNow I stand here helplessly\nHoping you'll get into me\nI am so into you\nI can't think of nothing else\nI am so into you\nI can't think of nothing else\nThinking how it's going to be\nWhenever I get you next to me\nIt's gonna be good dont you know\nFrom your head to your toe\nGonna love you all over over and over\nMe into you you into me me into you\nI am so into you\nI am so into you ooh\nWhen you walked into the room\nThere was voodoo in the vibes\nI was captured by your style\nBut I could not catch your eyes\nNow I stand here helplessly\nHoping you'll get into me\nI am so into you\nI can't get to nothing else\nI am so into you baby\nI can't get to nothing else\nNo no no come on baby\nI am so into you\nLove the things you do\nListen baby\nDriving me crazy oooh\nCome on baby oo-ooh\nI am so into you\nLove the things you do\nCome on baby\nI am so into you\nI am so into you\nI am so into you"""
39,Dreams,Fleetwood Mac,1977,"b""Now here you go again you say you want your freedom\nWell who am I to keep you down?\nIt's only right that you should play the way you feel it\nBut listen carefully to the sound of your loneliness\nLike a heartbeat drives you mad\nIn the stillness of remembering what you had\nAnd what you lost and what you had and what you lost\nThunder only happens when it's raining\nPlayers only love you when they're playing\nSay women they will come and they will go\nWhen the rain washes you clean you'll know you'll know\nNow here I go again I see the crystal visions\nI keep my visions to myself\nIt's only me who wants to wrap around your dreams\nAnd have you any dreams you'd like to sell?\nDreams of loneliness\nLike a heartbeat drives you mad\nIn the stillness of remembering what you had\nAnd what you lost and what you had oh what you lost\nThunder only happens when it's raining\nPlayers only love you when they're playing\nWomen they will come and they will go\nWhen the rain washes you clean you'll know\nOh thunder only happens when it's raining\nPlayers only love you when they're playing\nSay women they will come and they will go\nWhen the rain washes you clean you'll know you'll know\nYou will know you'll know"""
40,Enjoy Yourself,The Jacksons,1977,"b""Enjoy yourself enjoy yourself\nEnjoy yourself with me\nEnjoy yourself enjoy yourself\nEnjoy yourself with me\nBetter enjoy yourself\nBetter enjoy yourself\nYou sittin' over there starin' in space a-while\nPeople are dancin' dancin' all over the place\nBut you shouldn't worry about things that cha can't control\nA-come on girl while the night is young\nWhy don't she let let yourself go woo\nEnjoy yourself enjoy yourself\nEnjoy yourself with me\nEnjoy yourself enjoy yourself\nEnjoy yourself with me\nBetter enjoy yourself\nBetter enjoy yourself\nLet's have some fun\nLet's have a good time you an' me\nSittin' there wit-cha mouth poked out\nJust as sweet as you can be\nWhy don't-cha live live the life you got\nCome on girl let's git it while the music's runnin' hot woo\nEnjoy yourself enjoy yourself\nEnjoy yourself with me\nEnjoy yourself enjoy yourself\nEnjoy yourself with me\nBetter enjoy yourself\nBetter enjoy yourself\nPretty girl I been watching you\nI can wipe away that frown\nAh you an' I should git together\nWe could tear the house down\nWe could tear the house down\nWe could tear the whole house down woo\nEnjoy yourself enjoy yourself\nEnjoy yourself with me\nEnjoy yourself enjoy yourself\nEnjoy yourself with me\nBetter enjoy yourself\nBetter enjoy yourself\nEnjoy yourself\nGit down git down\nEnjoy yourself\nCome on come on come on come on\n(Come on come on come on\nYou can do it you can do it\nYou can do it you can do it)\nWoo"""
41,Dazz,Brick,1977,b'Everybody go on and dance if you want to\nMusic makes your body move well all right\nFunky dancing get up get down shake your booty\nMusic makes your body move well all right\nLa la la la la la la la la la la la...\nOoh-ooh-ooh-ooh\nOoh-ooh-ooh-ooh\nEverybody go on and dance if you want to\nMusic makes your body move well all right\nJazz Dazz \nJazz Dazz \nJazz Dazz \nJazz Dazz \nJazz Dazz \nJazz Dazz \nJazz Dazz \nJazz Dazz \nFunky dancing get up get down shake your booty\nMusic makes your body move well all right\nJazz Dazz \nJazz Dazz \nJazz Dazz \nJazz Dazz '
42,I'm in You,Peter Frampton,1977,"b""I don't care where I go\nWhen I'm with you\nWhen I cry you don't laugh\nBecause you know me\nI'm in you you're in me\nI'm in you you're in me\nBecause you gave me the love\nLove that I never had\nYes you gave me the love\nLove that I never had\nYou and I don't pretend\nWe make love\nI can't feel any more\nThan I'm singing yeah\nCome so far when you think\nOf last fall\nYou can't buy what we made\nYou and I oh\nYou gave me the love\nLove that I never had\nI don't care where I go\nWhen I'm with you"""
43,Lucille,Kenny Rogers,1977,"b""In a bar in Toledo\nAcross from the depot\nOn a bar stool she took off her ring\nI thought I'd get closer\nSo I walked on over\nI sat down and asked her name\nWhen the drinks finally hit her\nShe said I'm no quitter\nBut I finally quit living on dreams\nI'm hungry for laughter\nAnd here ever after\nI'm after whatever the other life brings\nIn the mirror I saw him\nAnd I closely watched him\nI thought how he looked out of place\nHe came to the woman\nWho sat there beside me\nHe had a strange look on his face\nThe big hands were calloused\nHe looked like a mountain\nFor a minute I thought I was dead\nBut he started shaking\nHis big heart was breaking\nHe turned to the woman and said\nYou picked a fine time to leave me Lucille\nWith four hungry children\nAnd a crop in the field\nI've had some bad times\nLived through some sad times\nBut this time you're hurting won't heal\nYou picked a fine time to leave me Lucille\nAfter he left us\nI ordered more whiskey\nI thought how she'd made him look small\nFrom the lights of the bar room\nTo a rented hotel room\nWe walked without talkin' at all\nShe was a beauty\nBut when she came to me\nShe must have thought I'd lost my mind\nI couldn't hold her\n'Cuz the words that he told her\nKept coming back time after time\nYou picked a fine time to leave me Lucille\nWith four hungry children\nAnd a crop in the field\nI've had some bad times\nLived through some sad times\nBut this time you're hurting won't heal\nYou picked a fine time to leave me Lucille\nYou picked a fine time to leave me Lucille\nWith four hungry children\nAnd a crop in the field\nI've had some bad times\nLived through some sad times\nBut this time you're hurting won't heal\nYou picked a fine time to leave me Lucille"""
44,The Things We Do for Love,10cc,1977,"b""Too many broken hearts have fallen in the river\nToo many lonely souls have drifted out to sea\nYou lay your bets and then you pay the price\nThe things we do for love\nThe things we do for love\nCommunication is the problem to the answer\nYou've got her number\nAnd your hand is on the phone\nThe weather's turned and all the lines are down\nThe things we do for love\nThe things we do for love\nLike walking in the rain and the snow\nWhen there's nowhere to go\nAnd you're feelin' like a part of you is dying\nAnd you're looking for the answer in her eyes\nYou think you're gonna break up\nThen she says she wants to make up\nOoh you made me love you\nOoh you've got a way\nOoh you had me crawling up the wall\n{Bridge}\nLike walking in the rain and the snow\nWhen there's nowhere to go\nAnd you're feelin' like a part of you is dying\nAnd you're looking for the answer in her eyes\nYou think you're gonna break up\nThen she says she wants to make up\nOoh you made me love you\nOoh you've got a way\nOoh you had me crawling up the wall\nA compromise would surely help the situation\nAgree to disagree\nBut disagree to part\nWhen after all it's just a compromise of\nThe things we do for love\nThe things we do for love\nThe things we do for love\nThe things we do for love\nThe things we do for love\nThe things we do for love\nThe things we do for love...."""
45,Da Doo Ron Ron,Shaun Cassidy,1977,"b""I met her on a Monday and my heart stood still\nDa doo ron ron ron da doo ron ron\nSomeboy told me that her name was Jill\nDa doo ron ron ron da doo ron ron\nYeah my heart stood still\nYes her name was Jill\nAnd when I walked her home\nDa doo ron ron ron da doo ron ron\nI knew what she was thinkin' when she caught my eye\nDa doo ron ron ron da doo ron ron\nShe looked so quiet but my oh my\nDa doo ron ron ron da doo ron ron\nYeah she caught my eye\nYes my oh my\nAnd when I walked her home\nDa doo ron ron ron da doo ron ron\nWell I picked her up at seven and she looked so fine\nDa doo ron ron ron da doo ron ron\nSomeday soon I'm gonna make her mine\nDa doo ron ron ron da doo ron ron\nYeah she looked so fine\nYes I'll make her mine\nAnd when I walked her home\nDa doo ron ron ron da doo ron ron\nDa doo ron ron ron da doo ron ron\nDa doo ron ron ron da doo ron ron\nDa doo ron ron ron da doo ron ron\nDa doo ron ron ron da doo ron ron\nOh\nDa doo ron ron ron da doo ron ron\nDa doo ron ron ron da doo ron ron\nOh\nDa doo ron ron ron da doo ron ron\nDa doo ron ron ron da doo ron ron\nYeah yeah\nDa doo ron ron ron da doo ron ron\nDa doo ron ron ron da doo ron ron\nOh oh\nDa doo ron ron ron da doo ron ron\nDa doo ron ron ron da doo ron ron\nDa doo ron ron ron da doo ron ron\nDa doo ron ron ron da doo ron ron"""
46,Handy Man,James Taylor,1977,"b""Hey girls gather round\nListen to what I'm putting down\nHey baby I'm your handy man\nI'm not the kind to use a pencil or rule\nI'm handy with love and I'm no fool\nI fix broken hearts I know that I truly can\nIf your broken heart should need repair\nThen I am the man to see\nI whisper sweet things\nYou tell all your friends\nThey'll come running to me\nHere is the main thing that I want to say\nI'm busy 24 hours a day\nI fix broken hearts\nI know that I truly can\nCome-a come-a come-a come-a come come\nCome on\nYeah yeah yeah\nCome-a come-a come-a come-a come come\nOh now they'll come running to me\nHere is the main thing I want to say\nI'm busy 24 hours a day\nI fix broken hearts baby\nI'm your handy man\nCome-a come-a come-a come-a come come\nCome\nYeah yeah yeah\nCome-a come-a come-a come-a come come\nCome\nYeah yeah yeah\nThat's me\nI'm your handy man\nThat's me\nI'm your handy man"""
47,Just a Song Before I Go,Crosby Stills,1977,"b""Just a song before I go\nTo whom it may concern\nTraveling twice the speed of sound\nIt's easy to get burned\nWhen the shows were over\nWe had to get back home\nAnd when we opened up the door\nI had to be alone\nShe helped me with my suitcase\nShe stands before my eyes\nDriving me to the airport\nAnd to the friendly skies\nGoing through security\nI held her for so long\nShe finally looked at me in love\nAnd she was gone\nJust a song before I go\nA lesson to be learned\nTraveling twice the speed of sound\nIt's easy to get burned"""
48,You and Me,Alice Cooper,1977,"b""When I get home from work\nI wanna wrap myself around you\nI wanna take you and squeeze you\nTil the passion starts to rise\nI wanna take you to heaven\nThat would make my day complete\nBut you and me ain't no movie stars\nWhat we are is what we are\nWe share a bed\nSome lovin'\nAnd TV yeah\nAnd that's enough for a workin' man\nWhat I am is what I am\nAnd I tell you babe\nWell that's enough for me\nSometimes when you're asleep\nAnd I'm just starin' at the ceiling\nI wanna reach out and touch you\nBut you just go on dreamin'\nIf I could take you to heaven\nThat would make my day complete\nBut you and me ain't no movie stars\nWhat we are is what we are\nWe share a bed\nSome lovin'\nAnd TV yeah\nThat's enough for a workin' man\nWhat I am is what I am\nAnd I tell you sweetheart\nThat's just enough for me\nYou and me ain't no super stars\nWhat we are is what we are\nWe share a bed\nSome popcorn\nAnd TV yeah\nAnd that's enough for a workin' man\nWhat I am is what I am\nAnd I tell you babe\nYou're just enough for me\nWhen I get home from work\nI wanna wrap myself around you\nI like to hold you squeeze you\nTil the passion starts to rise\nI wanna take you to heaven\nThat would make my day complete\nYou and me ain't no movie stars\nWhat we are is what we are\nWe share a bed\nOf lovin'\nAnd TV yeah\nAnd that's enough for a workin' man\nWhat I am well that's what I am\nI tell you baby\nThat's just enough for me"""
49,Swayin' to the Music (Slow Dancing),Johnny Rivers,1977,"b""It's late at night and we're all alone\nJust the music on the radio\nNo one's comin' no one's gonna telephone\nJust me and you and the lights down low\nAnd we're slow dancin' swayin' to the music\nSlow dancin' just me and my girl\nSlow dancin' swayin' to the music\nNo one else in the whole wide world just you girl\nAnd we just flow together when the lights are low\nShadows dancin' all across the wall\nMusic's playin' so soft and slow\nRest of the world so far away and small\nWhen we're slow dancin' swayin' to the music\nSlow dancin' just me and my girl\nSlow dancin' swayin' to the music\nNo one else in the whole wide world\nHold me oh oh oh hold me\nNo never let me go\nAs we dance together in the dark\nSo much love in this heart of mine\nYou whisper to me hold you tight\nYou're the one I thought I'd never find\nNow we're slow dancin' swayin' to the music\nSlow dancin' just me and my girl\nSlow dancin' swayin' to the music\nNo one else in the whole wide world\nSlow dancin' swayin' to the music\nSlow dancin' just me and my girl\nSlow dancin' swayin' to the music\nNo one else in the whole wide world\nWhole wide world"""
50,Lonely Boy,Andrew Gold,1977,"b'He was born on a summer day 1951\nAnd with a slap of a hand he had landed as an only son\nHis mother and father said ""What a lovely boy\nWe\'ll teach him what we learned ah yes just what we learned\nWe\'ll dress him up warmly and we\'ll send him to school\nIt\'ll teach him how to fight to be nobody\'s fool""\nOh oh what a lonely boy\nOh what a lonely boy\nOh what a lonely boy\nIn the summer of \'53 his mother brought him a sister\nAnd she told him ""We must attend to her needs\nShe\'s so much younger than you""\nWell he ran down the hall and he cried\nOh how could his parents have lied?\nWhen they said he was their only son\nHe thought he was their only one\nOh oh what a lonely boy\nOh what a lonely boy\nOh what a lonely boy\nGoodbye Mama\nGoodbye you\nGoodbye Papa\nI\'m pushing on through\nHe left home on a winter day 1969\nAnd he hoped to find all the love he had lost in that earlier time\nWell his sister grew up and she married a man\nHe gave her a son ah yes a lovely son\nThey dressed him up warmly they sent him to school\nIt taught him how to fight to be nobody\'s fool\nOh oh what a lonely boy\nOh what a lonely boy\nOh what a lonely boy\nWhoa-whoa-whoa oh what a lonely boy\nOh what a lonely boy\nOh what a lonely boy'"
51,I Wish,Stevie Wonder,1977,"b'Looking back on when I\nWas a little nappy headed boy\nThen my only worry\nWas for Christmas what would be my toy\nEven though we sometimes\nWould not get a thing\nWe were happy with the\nJoy the day would bring\nSneaking out the back door\nTo hang out with those hoodlum friends of mine\nGreeted at the back door\nWith ""Boy thought I told you not to go outside""\nTrying your best to bring the water to your eyes\nThinking it might stop her from wooping your behind\nI wish those days could come back once more\nWhy did those days ever have to go\nI wish those days could come back once more\nWhy did those days ever have to go\nCause I love them so\nBrother says he\'s telling\nAbout you playing doctor with that girl\nJust don\'t tell I\'ll give you\nAnything you want in this whole wide world\nMama gives you money for Sunday school\nYou trade yours for candy after church is through\nSmoking cigarettes and writing something nasty on the wall \nTeacher sends you to the principal\'s office down the hall\nYou grow up and learn that kind of thing isn\'t right\nBut while you were doing it-it sure felt out to sight'"
52,Don't Stop,Fleetwood Mac,1977,b'If you wake up and don\xe2\x80\x99t want to smile\nIf it takes just a little while\nOpen your eyes and look at the day\nYou\xe2\x80\x99ll see things in a different way\nDon\xe2\x80\x99t stop thinking about tomorrow\nDon\xe2\x80\x99t stop it\xe2\x80\x99ll soon be here\nIt\xe2\x80\x99ll be better than before\nYesterday\xe2\x80\x99s gone yesterday\xe2\x80\x99s gone\nWhy not think about times to come?\nAnd not about the things that you\xe2\x80\x99ve done?\nIf your life was bad to you\nJust think what tomorrow will do\nDon\xe2\x80\x99t stop thinking about tomorrow\nDon\xe2\x80\x99t stop it\xe2\x80\x99ll soon be here\nIt\xe2\x80\x99ll be better than before\nYesterday\xe2\x80\x99s gone yesterday\xe2\x80\x99s gone\nAll I want is to see you smile\nIf it takes just a little while\nI know you don\xe2\x80\x99t believe that it\xe2\x80\x99s true\nI never meant any harm to you\nDon\xe2\x80\x99t stop thinking about tomorrow\nDon\xe2\x80\x99t stop it\xe2\x80\x99ll soon be here\nIt\xe2\x80\x99ll be better than before\nYesterday\xe2\x80\x99s gone yesterday\xe2\x80\x99s gone\nDon\xe2\x80\x99t stop thinking about tomorrow\nDon\xe2\x80\x99t stop it\xe2\x80\x99ll soon be here\nIt\xe2\x80\x99ll be better than before\nYesterday\xe2\x80\x99s gone yesterday\xe2\x80\x99s gone\nOoh don\xe2\x80\x99t you look back\nOoh don\xe2\x80\x99t you look back\nOoh don\xe2\x80\x99t you look back\nOoh don\xe2\x80\x99t you look back'
53,Barracuda,Heart,1977,"b'So this ain\'t the end I saw you again today\nI had to turn my heart away\nSmile like the sun kisses for everyone\nAnd tales it never fails!\nYou lying so low into the weeds\nI bet you gonna ambush me\nYou\'d have me down down down down on my knees\nNow won\'t you Barracuda?\nBack over time we were all trying for free\nYou met the porpoise and me\nNo right no wrong you\'re selling a song a name\nWhisper game\nAnd if the real thing don\'t do the trick\nYou better make up something quick\nYou gonna burn burn burn burn burn to the wick\nOoh Barracuda\n""Sell me sell you"" the porpoise said\nDive down deep to save my head\nI think that you got the blues too\nAll that night and all the next\nSwam without looking back\nMade for the western pools silly silly fools!\nIf the real thing don\'t do the trick no\nYou better make up something quick\nYou gonna burn burn burn burn burn it to the wick\nOhh Bara-Barracuda'"
54,Strawberry Letter 23,The Brothers Johnson,1977,"b""Hello my love I heard a kiss from you\nRed magic satin playing near too\nAll through the morning rain I gaze the sun doesn't shine\nRainbows and waterfalls run through my mind\nIn the garden I see west purple shower bells and tea\nOrange birds and river cousins dressed in green\nPretty music I hear so happy and loud\nBlue flowers echo from a cherry cloud\nFeel sunshine sparkle pink and blue\nPlaygrounds will laugh\nIf you try to ask or is it cool is it cool?\nIf you arrive and don't see me\nI'm gonna be with my baby\nI'm free flying in her arms\nOver the sea\nStained window yellow candy screen\nSee speakers of kites\nWith velvet roses diggin' freedom flight\nA present from you\nStrawberry letter 22\nThe music plays I sit in for a few\nA present from you\nStrawberry letter 22\nThe music plays I sit in for a few\nA present from you\nStrawberry letter 22\nThe music plays I sit in for a few"""
