Rank,Song,Artist,Year,Lyrics
11,Where My Girls At?,702,1999,b' See he s my property And any girl that touch I might just call your bluff Cause I don t give a Who are you to call my cell Oh I ma wish you well Cause any girl that tried has failed oh Where my girls at From the front to back Well is you feelin that Put one hand up Can you repeat that Tryna take my man See I don t need that So don t play yourself Where my girls at From the front to back Well is you feelin that Put one hand up Can you repeat that Tryna take my man See I don t need that Hey hey hey hey Don t you violate me Cause I ma make you hate me If you decide to mess with mine Chop you down to size Make you realize You done messed up this time Where my girls at From the front to back Well is you feelin that Put one hand up Can you repeat that Tryna take my man See I don t need that So don t play yourself Where my girls at From the front to back Well is you feelin that Put one hand up Can you repeat that Tryna take my man See I don t need that You must learn the rules Don t come close to Anything that belongs to me He is mine My property So you must leave Where my girls at From the front to back Well is you feelin that Put one hand up Can you repeat that Tryna take my man See I don t need that So don t play yourself Where my girls at From the front to back Well is you feelin that Put one hand up Can you repeat that Tryna take my man See I don t need that Where my girls at From the front to back Well is you feelin that Put one hand up Can you repeat that Tryna take my man See I don t need that So don t play yourself Where my girls at From the front to back Well is you feelin that Put one hand up Can you repeat that Tryna take my man See I don t need that'
12,If You Had My Love,Jennifer Lopez,1999,b' If you had my love and I gave you all my trust Would you comfort me And if somehow you knew that your love would be untrue Would you lie to me and call me baby Now if I give you me this is how it s got to be First of all I won t take you cheatin on me Tell me who can I trust if I can t trust in you And I refuse to let you play me for a fool You said that we could possibly spend eternity See that s what you told me that s what you said But if you want me you have to be fulfilling all my dreams If you really want me bae If you had my love and I gave you all my trust Would you comfort me Would you comfort me Tell me baby And if somehow you knew that your love would be untrue yeah Would you lie to me and call me baby You said you want my love and you ve got to have it all But first there are some things you need to know If you wanna live with all I have to give I need to feel true love or it s got to end yeah I don t want you trying to get with me And I end up unhappy I don t need the hurt and I don t need the pain So before I do give myself to you I have to know the truth If I spend my life with you If you had my love and I gave you all my trust Would you comfort me What would you do babe Tell me right now And if somehow you knew that your love would be untrue Would you lie to me and call me baby If you had my love and I gave you all my trust What would you do Would you comfort me And if somehow you knew that your love would be untrue Would you lie to me and call me baby Mmm yeah Ooh na na na Ooh If you had my love and I gave you all my trust Would you comfort me And if somehow you knew that your love would be untrue Would you lie to me and call me baby If you had my love and I gave you all my trust Would you comfort me And if somehow you knew that your love would be untrue Would you lie to me and call me baby If you had my love and I gave you all my trust Would you comfort me And if somehow you knew that your love would be untrue Would you lie to me and call me baby '
13,Slide,Goo Goo Dolls,1999,b' Could you whisper in my ear The things you wanna feel I d give you anything To feel it comin Do you wake up on your own And wonder where you are You live with all your faults I wanna wake up where you are I won t say anything at all So why don t you slide Yeah I m gonna let it slide Don t you love the life you killed The priest is on the phone Your father hit the wall Your ma disowned you I don t suppose I ll ever know What it means to be a man It s something I can t change I ll live around it I wanna wake up where you are I won t say anything at all So why don t you slide Ooh slide And I ll do anything you ever dreamed to be complete Little pieces of the nothing that fall Oh May Put your arms around me What you feel is what you are And what you are is beautiful Oh my Do you wanna get married or run away And I ll do anything you ever dreamed to be complete Little pieces of the nothing that fall Oh May Put your arms around me What you feel is what you are And what you are is beautiful Oh May Do you wanna get married or run away I wanna wake up where you are I won t say anything And I ll do anything you ever dreamed to be complete Little pieces of the nothing that fall And I ll do anything you ever dreamed to be complete Little pieces of the nothing that fall Yeah slide between the sheets of all them beds you never knew Why don t you slide into my room Just slide into my room Oh we ll run away run away run away'
14,Have You Ever?,Brandy,1999,b' Have you ever loved somebody So much it makes you cry Have you ever needed something So bad you can t sleep at night Have you ever tried to find the words But they don t come out right Have you ever have you ever Have you ever been in love Been in love so bad You d do anything to make them understand Have you ever had someone steal your heart away You d give anything to make them feel the same Have you ever searched for words to get you in their heart But you don t know what to say And you don t know where to start Have you ever loved somebody So much it makes you cry Have you ever needed something So bad you can t sleep at night Have you ever tried to find the words But they don t come out right Have you ever have you ever Have you ever found the one You ve dreamed of all of your life You d do just about anything to look into their eyes Have you finally found the one you ve given your heart to Only to find that one won t give their heart to you Have you ever closed your eyes and Dreamed that they were there And all you can do is wait for the day when they will care Have you ever loved somebody So much it makes you cry Have you ever needed something So bad you can t sleep at night Have you ever tried to find the words But they don t come out right Have you ever have you ever What do I gotta do to get you in my arms baby What do I gotta say to get to your heart To make you understand how I need you next to me Gotta get you in my world Cause baby I can t sleep Have you ever loved somebody So much it makes you cry Have you ever needed something So bad you can t sleep at night Have you ever tried to find the words But they don t come out right Have you ever have you ever Have you ever loved somebody So much it makes you cry Have you ever needed something So bad you can t sleep at night Have you ever tried to find the words But they don t come out right Have you ever have you ever ever ever Have you ever'
15,I Want It That Way,Backstreet Boys,1999,b' Yeah You are my fire The one desire Believe when I say I want it that way But we are two worlds apart Can t reach to your heart When you say That I want it that way Tell me why Ain t nothing but a heartache Tell me why Ain t nothing but a mistake Tell me why I never want to hear you say I want it that way Am I your fire Your one desire Yes I know it s too late But I want it that way Tell me why Ain t nothing but a heartache Tell me why Ain t nothing but a mistake Tell me why I never want to hear you say I want it that way Now I can see that we re falling apart From the way that it used to be yeah No matter the distance I want you to know That deep down inside of me You are my fire The one desire You are Don t wanna hear you say Ain t nothin but a heartache Ain t nothin but a mistake I never wanna hear you say I want it that way AJ Tell me why Ain t nothing but a heartache Tell me why Ain t nothing but a mistake Tell me why I never want to hear you say I want it that way Tell me why Ain t nothin but a heartache Ain t nothin but a mistake Tell me why I never want to hear you say never wanna hear you say I want it that way Cause I want it that way'
16,I'm Your Angel,R. Kelly,1999,b' No mountains too high for you to climb All you have to do is have some climbing faith oh yeah No rivers too wide for you to make it across All you have to do is believe it when you pray And then you will see the morning will come And every day will be bright as the sun All of your fears cast them on me I just want you to see I ll be your cloud up in the sky I ll be your shoulder when you cry I ll hear your voices when you call me I am your angel And when all hope is gone I m here No matter how far you are I m near It makes no difference who you are I am your angel I m your angel I saw the teardrops and I heard you cry All you need is time seek me and you shall find You have everything and you re still lonely It don t have to be this way let me show you a better day And then you will see the morning will come And all of your days will be bright as the sun So all of your fears just cast them on me How can I make you see I ll be your cloud up in the sky I ll be your shoulder when you cry I ll hear your voices when you call me I am your angel And when all hope is gone I m here No matter how far you are I m near It makes no difference who you are I am your angel I m your angel And when it s time to face the storm I ll be right by your side Grace will keep us safe and warm And I know we will survive And when it seems as if your end is drawing near Don t you dare give up the fight Just put your trust beyond the skies I ll be your cloud up in the sky I ll be your shoulder when you cry I ll hear your voices when you call me I am your angel And when all hope is gone I m here No matter how far you are I m near It makes no difference who you are I am your angel I ll be your cloud up in the sky I ll be your shoulder when you cry I ll hear your voices when you call me I am your angel And when all hope is gone I m here No matter how far you are I m near It makes no difference who you are I am your angel I ll be your cloud up in the sky I ll be your shoulder when you cry I ll hear your voices when you call me Oh oh oh oh I m your angel'
17,All Star,Smash Mouth,1999,b' Somebody once told me the world is gonna roll me I ain t the sharpest tool in the shed She was looking kind of dumb with her finger and her thumb In the shape of an L on her forehead Well the years start coming and they don t stop coming Fed to the rules and I hit the ground running Didn t make sense not to live for fun Your brain gets smart but your head gets dumb So much to do so much to see So what s wrong with taking the backstreets You ll never know if you don t go You ll never shine if you don t glow Hey now you re an all star Get your game on go play Hey now you re a rock star Get the show on get paid And all that glitters is gold Only shooting stars break the mold It s a cool place and they say it gets colder You re bundled up now wait til you get older But the meteor men beg to differ Judging by the hole in the satellite picture The ice we skate is getting pretty thin The water s getting warm so you might as well swim My world s on fire how bout yours That s the way I like it and I ll never get bored Hey now you re an all star Get your game on go play Hey now you re a rock star Get the show on get paid All that glitters is gold Only shooting stars break the mold Hey now you re an all star Get your game on go play Hey now you re a rock star Get the show on get paid And all that glitters is gold Only shooting stars Somebody once asked Could I spare some change for gas I need to get myself away from this place I said Yep what a concept I could use a little fuel myself And we could all use a little change Well the years start coming and they don t stop coming Fed to the rules and I hit the ground running Didn t make sense not to live for fun Your brain gets smart but your head gets dumb So much to do so much to see So what s wrong with taking the backstreets You ll never know if you don t go You ll never shine if you don t glow Hey now you re an all star Get your game on go play Hey now you re a rock star Get the show on get paid And all that glitters is gold Only shooting stars break the mold And all that glitters is gold Only shooting stars break the mold'
18,Angel,Sarah McLachlan,1999,b'Spend all your time waiting For that second chance For a break that would make it okay There s always some reason To feel not good enough And it s hard at the end of the day I need some distraction Oh beautiful release Memory seeps from my veins Let me be empty Oh and weightless and maybe I ll find some peace tonight In the arms of the angel Fly away from here From this dark cold hotel room And the endlessness that you fear You are pulled from the wreckage Of your silent reverie You re in the arms of the angel May you find some comfort here So tired of the straight line And everywhere you turn There s vultures and thieves at your back And the storm keeps on twisting You keep on building the lie That you make up for all that you lack It don t make no difference Escaping one last time It s easier to believe in this sweet madness oh This glorious sadness that brings me to my knees In the arms of the angel Fly away from here From this dark cold hotel room And the endlessness that you fear You are pulled from the wreckage Of your silent reverie You re in the arms of the angel May you find some comfort here You re in the arms of the angel May you find some comfort here'
19,Smooth,Santana,1999,b' Man it s a hot one Like seven inches from the midday sun I hear you whisper and the words melt everyone But you stay so cool My mu equita my Spanish Harlem Mona Lisa You re my reason for reason the step in my groove And if you say this life ain t good enough I would give my world to lift you up I could change my life to better suit your mood Because you re so smooth And it s just like the ocean under the moon It s the same as the emotion that I get from you You got the kind of loving that can be so smooth Gimme your heart make it real or else forget about it I ll tell you one thing If you would leave it would be a crying shame In every breath and every word I hear your name calling me out Out from the barrio you hear my rhythm from your radio You feel the turning of the world so soft and slow Turning you round and round And if you say this life ain t good enough I would give my world to lift you up I could change my life to better suit your mood Because you re so smooth And it s just like the ocean under the moon It s the same as the emotion that I get from you You got the kind of loving that can be so smooth Gimme your heart make it real or else forget about it And it s just like the ocean under the moon It s the same as the emotion that I get from you You got the kind of loving that can be so smooth Gimme your heart make it real or else forget about it Or else forget about it Or else forget about it Oh let s don t forget about it Let s don t forget about it Let s don t forget about it Let s don t forget about it Let s don t forget about it Let s don t forget about it '
20,Unpretty,TLC,1999,b' I wish I could tie you up in my shoes Make you feel unpretty too I was told I was beautiful But what does that mean to you Look into the mirror who s inside there The one with the long hair Same old me again today yeah My outsides look cool My insides are blue Everytime I think I m through It s because of you I try different ways But it s all the same At the end of the day I have myself to blame I m just trippin You can buy your hair if it won t grow You can fix your nose if he says so You can buy all the make up That M A C can make but if You can t look inside you Find out who am I to Be in the position that make me feel So damn unpretty I ll make you feel unpretty too Never insecure until I met you Now I m bein stupid I used to be so cute to me Just a little bit skinny Why do I look to all these things To keep you happy Maybe get rid of you And then I ll get back to me yeah My outsides look cool My insides are blue Everytime I think I m through It s because of you I try different ways But it s all the same At the end of the day I have myself to blame Can t believe I m trippin You can buy your hair if it won t grow You can fix your nose if he says so You can buy all the make up That M A C can make but if You can t look inside you Find out who am I to Be in the position that make me feel So damn unpretty You can buy your hair if it won t grow You can fix your nose if he says so You can buy all the make up That M A C can make but if You can t look inside you Find out who am I to Be in the position that make me feel So damn unpretty And make you feel unpretty too And make you feel unpretty Oh oh oh oh oh Oh oh oh oh oh Oh oh oh oh oh Oh oh oh oh oh You can buy your hair if it won t grow You can fix your nose if he says so You can buy all the make up That M A C can make but if You can t look inside you Find out who am I to Be in the position that make me feel So damn unpretty You can buy your hair if it won t grow You can buy all the make up That M A C can make but if You can t look inside you Be in the position that make me feel so'
21,Bills Bills Bills,Destiny's Child,1999,b' At first we started out real cool Taking me places I ain t never been But now you re getting comfortable Ain t doing those things you did no more You re slowly making me pay for things Your money should be handling And now you ask to use my car Drive it all day and don t fill up the tank And you have the audacity To even come and step to me Ask to hold some money from me Until you get your check next week You triflin good for nothing type of brother Silly me why haven t I found another A baller when times get hard I need someone to help me out Instead of a scrub like you Who don t know what a man s about Can you pay my bills Can you pay my telephone bills Do you pay my automo bills If you did then maybe we could chill I don t think you do So you and me are through Can you pay my bills Can you pay my telephone bills Do you pay my automo bills If you did then maybe we could chill I don t think you do So you and me are through Now you ve been maxing out my card Gave me bad credit buyin me gifts with my own ends Haven t paid the first bill But instead you re headin to the mall Goin on shopping sprees perpetrating Telling your friends that you be ballin And then you use my cell phone Callin whoever that you think s at home And then when the bill comes All of a sudden you be acting dumb Don t know where none of these calls come from When your momma s number s here more than once You triflin good for nothing type of brother Silly me why haven t I found another A baller when times get hard I need someone to help me out Instead of a scrub like you Who don t know what a man s about Can you pay my bills Can you pay my telephone bills Do you pay my automo bills If you did then maybe we could chill I don t think you do So you and me are through Can you pay my bills Can you pay my telephone bills Do you pay my automo bills If you did then maybe we could chill I don t think you do So you and me are through You triflin good for nothing type of brother Oh silly me why haven t I found another You triflin good for nothing type of brother Oh silly me why haven t I found another You triflin good for nothing type of brother Oh silly me why haven t I found another You triflin good for nothing type of brother Oh silly me why haven t I found another Can you pay my bills Can you pay my telephone bills Do you pay my automo bills If you did then maybe we could chill I don t think you do So you and me are through Can you pay my bills Can you pay my telephone bills Do you pay my automo bills If you did then maybe we could chill I don t think you do So you and me are through Can you pay my bills Can you pay my telephone bills Do you pay my automo bills If you did then maybe we could chill I don t think you do So you and me are through Can you pay my bills Can you pay my telephone bills Do you pay my automo bills If you did then maybe we could chill I don t think you do So you and me are through Thou shall confess'
22,Save Tonight,Eagle-Eye Cherry,1999,b' Go on and close the curtains Cause all we need is candlelight You and me and a bottle of wine Going to hold you tonight uh yeah Well we know I m going away And how I wish I wish it weren t so So take this wine and drink with me Let s delay our misery Save tonight And fight the break of dawn Come tomorrow Tomorrow I ll be gone Save tonight And fight the break of dawn Come tomorrow Tomorrow I ll be gone There s a log on the fire And it burns like me for you Tomorrow comes with one desire To take me away oh it s true It ain t easy to say goodbye Darling please don t start to cry Cause girl you know I ve got to go oh Lord I wish it wasn t so Save tonight And fight the break of dawn Come tomorrow Tomorrow I ll be gone Save tonight And fight the break of dawn Come tomorrow Tomorrow I ll be gone Tomorrow comes to take me away I wish that I that I could stay Girl you know I ve got to go oh Lord I wish it wasn t so Save tonight And fight the break of dawn Come tomorrow Tomorrow I ll be gone Save tonight And fight the break of dawn Come tomorrow Tomorrow I ll be gone Save tonight And fight the break of dawn Come tomorrow Tomorrow I ll be gone Save tonight And fight the break of dawn Come tomorrow Tomorrow I ll be gone Tomorrow I ll be gone Tomorrow I ll be gone Tomorrow I ll be gone Tomorrow I ll be gone Save tonight Save tonight Save tonight Save tonight Oh that s right Save tonight'
23,Last Kiss,Pearl Jam,1999,b' Oh where oh where can my baby be The Lord took her away from me She s gone to heaven so I got to be good So I can see my baby when I leave this world We were out on a date in my daddy s car We hadn t driven very far There in the road up straight ahead A car was stalled the engine was dead I couldn t stop so I swerved to the right I ll never forget the sound that night The screaming tires the busting glass The painful scream that I heard last Oh where oh where can my baby be The Lord took her away from me She s gone to heaven so I got to be good So I can see my baby when I leave this world When I woke up the rain was pouring down There were people standing all around Something warm running in my eyes But somehow I found my baby that night I lifted her head she looked at me and said Hold me darling just a little while I held her close I kissed her our last kiss I found the love that I knew I would miss But now she s gone even though I hold her tight I lost my love my life that night Oh where oh where can my baby be The Lord took her away from me She s gone to heaven so I got to be good So I can see my baby when I leave this world Ooh ooh ooh'
24,Fortunate,Maxwell,1999,b' Never seen a sun shine like this Never seen the moon glow like this Never seen the waterfalls like this Never seen the lights off like this Never dug anyone like this Never had tasty lips to kiss Never had someone to miss Never wrote a song quite like this Fortunate to have you girl I m so glad you re in my world Just as sure as the sky is blue I bless the day that I found you Never had room service all night Never took a trip first class flight Never had a love affair so tight I ve never felt a feeling so right Never seen a winter so white Never had words to recite Never had a flame to ignite And I never sang a song with all my might Silence child hope you hear I m callin out to your body Baby you know just what to do Close the door no interlude '
25,All I Have to Give,Backstreet Boys,1999,b' I don t know what he does to make you cry But I ll be there to make you smile I don t have a fancy car To get to you I d walk a thousand miles I don t care if he buys you nice things Does his gifts come from the heart I don t know but if you were my girl I d make it so we d never be apart But my love is all I have to give Without you I don t think I could live I wish I could give the world to you But love is all I have to give When you talk does it seem like he s not Even listening to a word you say That s okay babe just tell me your problems I ll try my best to kiss them all away Does he leave when you need him the most Does his friends get all your time Baby please I m on my knees Praying for the day that you ll be mine But my love is all I have to give Without you I don t think I could live I wish I could give the world to you But love is all I have to give Kevin Hey girl I don t want you to cry no more inside All the money in the world Could never add up to And I will give it to you All I can give all I can give Everything I have is for you But love is all I have to give But my love is all I have to give Without you I don t think I could live I wish I could give the world to you But love is all I have to give But my love is all I have to give Without you I don t think I could live I wish I could give the world to you But love is all I have to give But my love is all I have to give Without you I don t think I could live I wish I could give the world to you But love is all I have to give'
