Rank,Song,Artist,Year,Lyrics
27,"Breakaway",Kelly Clarkson,2005,b' Grew up in a small town And when the rain would fall down I d just stare out my window Dreaming of what could be And if I d end up happy I would pray Trying hard to reach out But when I tried to speak out Felt like no one could hear me Wanted to belong here But something felt so wrong here So I prayed I could break away I ll spread my wings and I ll learn how to fly I ll do what it takes til I touch the sky And I ll make a wish take a chance make a change And breakaway Out of the darkness and into the sun But I won t forget all the ones that I love I ll take a risk take a chance make a change And breakaway Wanna feel the warm breeze Sleep under a palm tree Feel the rush of the ocean Get onboard a fast train Travel on a jet plane far away And breakaway I ll spread my wings and I ll learn how to fly I ll do what it takes til I touch the sky And I ll make a wish take a chance make a change And breakaway Out of the darkness and into the sun I won t forget all the ones that I love I ll take a risk take a chance make a change And breakaway Buildings with a hundred floors Swinging around revolving doors Maybe I don t know where they ll take me but Gotta keep moving on moving on Fly away breakaway I ll spread my wings and I ll learn how to fly Though it s not easy to tell you goodbye I gotta take a risk take a chance make a change And breakaway Out of the darkness and into the sun But I won t forget of the place I come from I gotta take a risk take a chance make a change And breakaway Breakaway Breakaway'
28,"Switch",Will Smith,2005,b' Yo mic check mic check yeah here you go Nah he over here Yeah I heard he got that hot new thing It s called Switch Let s get it going Turn it over and hit it Turn around now switch Turn it over and hit it Vibe to vibe a second it s a club girl why you arrived naked Hear that how the veteran glide the record But don t download go out and buy the record Something sexy bout a Girl on the floor all her friends around her I mean real clean ain t gotta touch or nothing It ain t like I like a chick on chick or something I m just a sucker for a hot track Gimme a drink and a chick to tell Stop that Dance is a hop and a clap flip it round Now bring it on back break it down Now Switch Turn it over and hit it Turn around now switch Turn it over and hit it Ohh la la la Switch Turn it over and hit it Turn around now switch Turn it over and hit it Ohh la la la I gotta question I need to ask somebody Why is it that when y all see me at the party Y all be looking like Ooo he s a movie star He ain t supposed to be out on the floor with everybody But oh wait whoa y all forgetting When I was amateur spitting before the scripts were written First one in last one out the club Bursting in passing out in the club Back at it this cat is the wit and the charm Taking you higher like a syringe hittin ya arm Bringing the fire making you Benz ring the alarm Let me see you clap spin baby come on Switch Turn it over and hit it Turn around now switch Turn it over and hit it Ohh la la la Switch Turn it over and hit it Turn around now switch Turn it over and hit it Ohh la la la Oh you just gonna stand there huh What you too cute to dance Or you scared It ain t really that hard to do and I ain t trying to be in love with you and All I wanted was a moment or two to See if you could do that Switch a roo and Shut your mouth fool get your crew and The thick body and the rear one too and I ll be right hear waiting on you to See if y all can do that Switch a roo That s what I m talking bout do that thing mama That s what I m talking bout do that thing mama That s what I m talking bout do that thing mama That s what I m talking bout Switch Turn it over and hit it Turn around now switch Turn it over and hit it Ohh la la la Switch Turn it over and hit it Turn around now switch Turn it over and hit it Ohh la la la Switch Turn it over and hit it Turn around now switch Turn it over and hit it Ohh la la la Switch Turn it over and hit it Turn around now switch Turn it over and hit it Ohh la la la Switch'
29,"Let Me Hold You",Bow Wow,2005,b' Y all know what this is This what you need to do girl So So Def I been watchin you for a minute Come through here so sweet scented In life girl you need me in it I m determined to win it I know what you need I know what s wrong I know how to make it tight Everything will be all right if ya And introduce you to my world And introduce you to the better side Of life that you ain t been seeing girl I ma show you where it s at And I ma show you how to get it All you got do is be with it and Down like a real man s supposed to I never would have approached you if I ain t have intentions on doing good See dude you with is so fooled to me girl your so cool And all I m asking you to do is Down like a best friend two homies in the game When you cry I wanna feel your pain no secrets no games All excitement nothin plain keep you happy that s my aim And all you gotta do girl is In my arms in my mind all the time I wanna Keep you right by my side til I die I m gonna Hold you down and make sure everything is right with you You can never go wrong if you let me hold you Down like a real friend s supposed to I m trying to show you The life of somebody like you should be living Ohhhhh baby baby You could never go wrong if you let me hold you I ma keep you up on what s poppin And shake you fresh to death When we hit the mall we can ball til there s no more left I know you ain t used to it but you gon get used to it Cause that s the only way I m a do you and let me All my homies think I m trippin cause I got you a pad See they just mad cause they ain t get you they ain t get you Scorpio is your sign and girl your so fine And I would do whatever in no time no shine Its what you re coming with but I ma change all that Rearrange that put you in the Range all black With the rims to match phone attached TV s in the back how you gon say no to that Huh Niggas look at me like now here you go Really bout to blow some doe But ain t nobody did it before so why is you so go hold it Cause I believe this was meant to be I just gotta work at it like a crack addict up in rehab In my arms in my mind all the time I wanna Keep you right by my side til I die I m gonna Hold you down and make sure everything is right with you You can never go wrong if you let me hold you Down like a real friend s supposed to I m trying to show you The life of somebody like you should be living Ohhhhh baby baby You could never go wrong if you let me hold you Down down around Atlanta lanta fa found And everybody know now what I m tryna do I say down down around Atlanta lanta fa found I m just tryna get you to Down down around Atlanta lanta fa found And everybody know now what I m tryna do I say down down around Atlanta lanta fa found I m just tryna get you to In my arms in my mind all the time I wanna Keep you right by my side til I die I m gonna Hold you down and make sure everything is right with you You can never go wrong if you let me hold you Down like a real friend s supposed to I m trying to show you The life of somebody like you should be living Ohhhhh baby baby You could never go wrong if you let me hold you '
30,"Like You",Bow Wow,2005,b' I ain t never had nobody show me all the things that you done showed me And the special way I feel when you hold me We gon always be together baby that s what you told me and I believe it Cause I ain t neva had nobody do me like you Now I done been with different kind of girls Like I done seen them all but ain t none of them at all And I done seen the best of the best Baby still I ain t impressed cause ain t none of them at all If you know how I feel when I chill If I m seen with a girl then she gotta be just And baby that s the way I feel And I got no choice but for me to keep it real Cause when we first got together started hanging out you was Skeptical at first had to figure out if I was the kinda guy to try to dog you out but I ain t that kinda guy you tried to make me out You found out when you turned to my baby I showed them other brothers how to treat a lady I let you drive when I ride that Mercedes And I ain t trippin or actin shady cause baby you know I ain t never had nobody show me all the things that you done showed me And the special way I feel when you hold me We gon always be together baby that s what you told me and I believe it Cause I ain t neva had nobody do me like you And every time I think about you When you ride when you call when you come Your love is amazing to me I can t wait til I see you I wanna be with you again And every time you re out on the road And whenever I m doing a show That I m your main chick who got that game chick One and the same chick the one you can hang with I ain t never had nobody show me all the things that you done showed me And the special way I feel when you hold me We gon always be together baby that s what you told me and I believe it Cause I ain t neva had nobody do me like you Okay when you hit the mall pop tags spend a few G s Hit the runway to a new season It ain t nothin I spoil the one I care for Feel like I ain t doing enough that s when I shared more I give you dis give you dat what you need love You know I got it holla at me if you need love And affection cause I ll be your protection Kinda hard job but I do it to perfection And you can tell that I ain t trying to let you go I get wit you when I can so that s how I let you know And you be tripping cause sometimes I gotta go But you the first one to I holla to right after my shows And I was tripping in a sense I was tense But my body loose around you what I mma do without you I gotta get it together say whatever But since I met you my life seem so better I ain t never had nobody show me all the things that you done showed me And the special way I feel when you hold me We gon always be together baby that s what you told me and I believe it Cause I ain t neva had nobody do me like you I ain t never had nobody show me all the things that you done showed me And the special way I feel when you hold me We gon always be together baby that s what you told me and I believe it Cause I ain t neva had nobody do me like you'
31,"Rich Girl",Gwen Stefani,2005,b' Na na na na na na Na na na na na na Na na na na na na na na na na na na Na na na na na na Na na na na na na Na na na na na na na na na na na na If I was a rich girl Na na na na na na na na na na na na See I d have all the money in the world If I was a wealthy girl No man could test me impress me My cash flow would never ever end Cause I d have all the money in the world If I was a wealthy girl Think what that money could bring I d buy everything Clean out Vivienne Westwood In my Galliano gown No wouldn t just have one hood A Hollywood mansion if I could Please book me first class to my fancy house in London town All the riches baby won t mean anything All the riches baby don t bring what your love can bring All the riches baby won t mean anything Don t need no other baby Your loving is better than gold and I know If I was a rich girl Na na na na na na na na na na na na See I d have all the money in the world If I was a wealthy girl No man could test me impress me My cash flow would never ever end Cause I d have all the money in the world If I was a wealthy girl I d get me four Harajuku girls to inspire me And they d come to my rescue I d dress them wicked I d give them names Love Angel Music Baby Hurry up and come and save me All the riches baby won t mean anything All the riches baby don t bring what your love can bring All the riches baby won t mean anything Don t need no other baby Your loving is better than gold and I know Come together all over the world From the hoods to Japan Harajuku Girls What It s all love What Give it up What Shouldn t matter shouldn t matter Shouldn t matter shouldn t matter What Come together all over the world From the hoods to Japan Harajuku Girls What It s all love What Give it up What Shouldn t matter shouldn t matter Shouldn t matter shouldn t matter What happened to my life Turned upside down Chicks that Blew Ya Mind ding it s the second round Original track and ting oh You know you can t buy these things no See Stefani and her L A M B I rock the Fetish people you know who I am Yes ma am we got the style that s wicked I hope you can all keep up We climbed all the way from the bottom to the top Now we ain t getting nothing but love If I was a rich Girl Na na na na na na na na na na na na See I d have all the money in the world If I was a wealthy girl No man could test me impress me My cash flow would never ever end Cause I d have all the money in the world If I was a wealthy girl Na na na na na na Na na na na na na Na na na na na na na na na na na na Na na na na na na Na na na na na na Na na na na na na na na na na na na Na na na na na na Na na na na na na Na na na na na na na na na na na na'
32,"My Humps",The Black Eyed Peas,2005,b' What you gon do with all that junk All that junk inside your trunk I ma get get get get you drunk Get you love drunk off my hump My hump my hump My hump my hump my hump My hump my hump my hump My lovely little lumps check it out I drive these brothers crazy I do it on the daily They treat me really nicely They buy me all these iceys Dolce Gabbana Fendi and then Donna Karan they be sharing All their money got me wearin Fly gear but I ain t asking They say they love my ass in Seven Jeans True Religion I say no but they keep giving So I keep on taking And no I ain t taken We can keep on dating I keep on demonstrating My love My love my love my love You love my lady lumps My hump my hump my hump My humps they got you She s got me spending Oh spending all your money on me And spending time on me She s got me spending Oh spending all your money on me On on me on me What you gon do with all that junk All that junk inside your trunk I ma get get get get you drunk Get you love drunk of my hump What you gonna do with all that ass All that ass inside em jeans I ma make make make make you scream Make you scream make you scream Cause of my hump My hump my hump my hump My hump my hump my hump My lovely lady lumps check it out I met a girl down at the disco She said Hey hey hey yeah let s go I could be your baby you can be my honey Let s spend time not money And mix your milk with my Coco Puffs Milky milky coco Mix your milk with my Coco Puffs Milky milky right They say I m really sexy The boys they want to sex me They always standing next to me Always dancing next to me Tryna feel my hump hump Looking at my lump lump You can look but you can t touch it If you touch it I ma Start some drama You don t want no drama No no drama No no no no drama So don t pull on my hand boy You ain t my man boy I m just tryna dance boy And move my hump my hump My hump my hump my hump My hump my hump my hump My hump my hump my hump My lovely lady lumps My lovely lady lumps My lovely lady lumps In the back and in the front My loving got you She s got me spending Oh spending all your money on me And spending time on me She s got me spending Oh spending all your money on me On on me on me What you gon do with all that junk All that junk inside your trunk I ma get get get get you drunk Get you love drunk of my hump What you gon do with all that ass All that ass inside em jeans I ma make make make make you scream Make you scream make you scream What you gon do wit all that junk All that junk inside that trunk I ma get get get get you drunk Get you love drunk off this hump What you gon do wit all that breast All that breast inside that shirt I ma make make make make you work Make you work work make you work She s got me spending Oh spending all your money on me And spending time on me She s got me spending Oh spending all your money on me On on me on me So real so real so real so real So real so real so real so real So real so real so real so real So real so real so real so real So real '
33,"Obsession (No Es Amor)",Frankie J,2005,b' Check check This happened for real Baby Bash Yo Frankie J obsession Well it s early in the morning And my heart is feeling lonely Just thinkin bout you baby Got me twisted in the head And I don t know how to take it But it s driving me so crazy I dont know if it s right I m tossin turning in my bed It s 5 o clock in the morning And I still can t sleep Thinkin bout your beauty it makes me weak I m feeling hopeless in my home I dont know what to do I think I m in love Baby Amor no es amor Then what am I feeling What am I doing wrong Amor no es amor Is this an illusion that I have in my heart Now I know you re not my lady But I m just tryin to make this right I don t know what to do I m going out of my mind So baby if you let me Kick it witchu well than maybe we could ride together We could do this all night Now I don t care if you got a man Baby I wish you d understand Cause I know he can t love you right quite like I can It s 5 o clock in the morning And I still can t sleep Thinkin bout your beauty it makes me weak I m feeling hopeless at home I don t know what to do I think I m in love Amor no es amor Then what am I feeling What am I doing wrong Amor no es amor Is this an illusion that I have in my heart I love the way you freaky like that I love the way you freaky like that I love the way you freaky like that It s an obsession Hold up let me dream Shorty got me feelin serene Where my candy where my cream Got your boy feel less supreme Hold up wait a minute Baby you so damn independent Loving everything your representing Got a lot of money and I love to spend it And that s what s up and I don t care what people scream You re my blessin when I m stressin My superfly beauty queen Imma keep it saucy Cuz my ma know how I do We go rendezvous Mi corazon belongs to you Amor no es amor Then what am I feeling What am I doing wrong Amor no es amor Is this an illusion that I have in my heart Amor no es amor Then what am I feeling What am I doing wrong Amor no es amor Is this an illusion that I have in my heart Amor'
34,"Caught Up",Usher,2005,b' I m the kind of brother Who been doing it my way getting my way for years In my career And every lover In and out my life I ve hit love and left the tears Without a care Until I met this girl who turned the tables around She caught me by surprise I never thought I d be the one breaking down I can t figure it out why I m so Got me feeling it I don t know what it is But it seems she s got me twisted I m so Got me feeling it I m losing control This girl s got a hold on me Let me go baby Now listen My mama told me Be careful who you do cause karma comes back around Same old song But I was so sure That it wouldn t happen to me cause I know how to put it down But I was so wrong This girl was mean she really turned me out Her body was so tight I m looking for her in the daytime with a flashlight My homies say this girl is cramping my style And I can t figure it out but I m so Got me feeling it I don t know what it is But it seems she s got me twisted I m so Got me feeling it I m losing control This girl s got a hold I m so Really feeling it I don t know what it is But it seems she s got me twisted I m so Really feeling it I m losing control This girl s got a hold on me This girl was mean she really turned me out My homies say this girl is cramping my style And now I m so I m feeling it I don t know what it is But it seems she s got me twisted I m so Really feeling it I m losing control This girl s got a hold I m so I m so I don t know what it is But it seems she s got me twisted I m Really feeling it I m losing control This girl s got a hold on me'
35,"Listen to Your Heart",DHT,2005,b' I know there s something in the wake of your smile I get a notion from the look in your eyes yeah You ve built a love but that love falls apart Your little piece of heaven turns too dark Listen to your heart When he s calling for you Listen to your heart There s nothing else you can do I don t know where you re going And I don t know why But listen to your heart Before you tell him goodbye Sometimes you wonder if this fight is worthwhile The precious moments are all lost in the tide yeah They re swept away and nothing is what it seems The feeling of belonging to your dreams Listen to your heart When he s calling for you Listen to your heart There s nothing else you can do I don t know where you re going And I don t know why But listen to your heart Before you tell him goodbye And there are voices That want to be heard So much to mention But you can t find the words The scent of magic The beauty that s been When love was wilder than the wind Listen to your heart When he s calling for you Listen to your heart There s nothing else you can do I don t know where you re going And I don t know why But listen to your heart Before you tell him goodbye Listen to your heart mm mmm I don t know where you re going And I don t know why But listen to your heart Before you tell him goodbye'
36,"Scars",Papa Roach,2005,b' I tear my heart open I sew myself shut My weakness is that I care too much And my scars remind me that the past is real I tear my heart open just to feel Drunk and I m feeling down And I just wanna be alone I m pissed cause you came around Why don t you just go home Cause you channel all your pain And I can t help you fix yourself You re making me insane All I can say is I tear my heart open I sew myself shut My weakness is that I care too much And our scars remind us that the past is real I tear my heart open just to feel I tried to help you once Against my own advice I saw you going down But you never realized That you re drowning in the water So I offered you my hand Compassions in my nature Tonight is our last stand I tear my heart open I sew myself shut My weakness is that I care too much And my scars remind us that the past is real I tear my heart open just to feel I m drunk and I m feeling down And I just want to be alone You shouldn t have come around Why don t you just go home Cause you re drowning in the water And I tried to grab your hand I left my heart open But you didn t understand But you didn t understand Go fix yourself I can t help you fix yourself But at least I can say I tried I m sorry but I got to move on with my own life I can t help you fix yourself But at least I can say I tried I m sorry but I got to move on with my own life I tear my heart open I sew myself shut My weakness is that I care too much And my scars remind us that the past is real I tear my heart open just to feel I tear my heart open I sew myself shut My weakness is that I care too much And my scars remind us that the past is real I tear my heart open just to feel'
37,"Feel Good Inc.",Gorillaz,2005,b' Hahahahahahahahahahahahahahahahaha Feel Good Sha sha ba sha ka sha ba Feel Good Sha sha ba da sha ba da Feel Good Sha sha ba da sha ba da Feel Good Sha sha ba da sha ba da Feel Good Sha sha ba da sha ba da Feel Good Sha sha ba da sha ba da Feel Good Sha sha ba da sha ba da Sha sha ba da sha ba da City s breaking down on a camel s back They ll just have to go cause they don t know wack So all you fill the streets it s appealing to see You won t get undercounted cause you re damned and free You got a new horizon it s ephemeral style A melancholy town where we never smile And all I wanna hear is the message beep My dreams they come a kissin cause I don t get sleep no Beep Windmill windmill for the land Turn forever hand in hand Take it all there on your stride It is aching falling down Love forever love is free Let s turn forever you and me Windmill windmill for the land Is everybody in Laughin gas these hazmats fast cats Linin em up like ass cracks Lay these ponies at the track It s my chocolate attack Shit I m steppin in hotter this year Care Bear reppin it harder this year Watch me as I gravitate ha ha ha ha ha Yo we gon ghost town this Motown With yo sound you in the blink Gon bite the dust can t fight with us With yo sound you kill the Inc So don t stop get it get it Until you jet ahead And watch the way I navigate hahahahaha Sha sha ba da sha ba da Feel Good Sha sha ba da sha ba da Feel Good Sha sha ba da sha ba da Feel Good Sha sha ba da sha ba da Feel Good Windmill windmill for the land Turn forever hand in hand Take it all in on your stride It is sinking falling down Love forever love is free Let s turn forever you and me Windmill windmill for the land Is everybody in Don t stop get it get it Peep how your captain s in it Steady watch me navigate ha ha ha ha ha Don t stop get it get it Peep how your captain s in it Steady watch me navigate ha ha ha ha ha Sha sha ba da sha ba da Feel Good Sha sha ba da sha ba da Feel Good Sha sha ba da sha ba da Feel Good Sha sha ba da sha ba da Feel Good '
38,"Let Me Go",3 Doors Down,2005,b' One more kiss could be the best thing But one more lie could be the worst And all these thoughts are never resting And you re not something I deserve In my head there s only you now This world falls on me In this world there s real and make believe And this seems real to me You love me but you don t know who I am I m torn between this life I lead and where I stand And you love me but you don t know who I am So let me go Let me go I dream ahead to what I hope for And I turn my back on loving you How can this love be a good thing When I know what I m goin through In my head there s only you now This world falls on me In this world there s real and make believe And this seems real to me You love me but you don t know who I am I m torn between this life I lead and where I stand And you love me but you don t know who I am So let me go Let me go And no matter how hard I try I can t escape these things inside I know I know When all the pieces fall apart You will be the only one who knows Who knows You love me but you don t know who I am I m torn between this life I lead and where I stand And you love me but you don t know who I am So let me go Let me go And you love me but you don t You love me but you don t You love me but you don t know who I am And you love me but you don t You love me but you don t You love me but you don t know me'
39,"Holiday",Green Day,2005,b' Say hey Hear the sound of the falling rain Coming down like an Armageddon flame The shame the ones who died without a name Hear the dogs howling out of key To a hymn called Faith and Misery And bleed the company lost the war today I beg to dream and differ from the hollow lies This is the dawning of the rest of our lives On holiday Hear the drum pounding out of time Another protester has crossed the line To find the money s on the other side Can I get another Amen There s a flag wrapped around a score of men A gag a plastic bag on a monument I beg to dream and differ from the hollow lies This is the dawning of the rest of our lives On holiday The representative from California has the floor Sieg Heil to the president Gasman Bombs away is your punishment Pulverize the Eiffel towers Who criticize your government Bang bang goes the broken glass And kill all the fags that don t agree Trials by fire setting fire Is not a way that s meant for me Just cause just cause Because we re outlaws yeah I beg to dream and differ from the hollow lies This is the dawning of the rest of our lives I beg to dream and differ from the hollow lies This is the dawning of the rest of our lives This is our lives on holiday'
40,"Sugar We're Goin Down",Fall Out Boy,2005,b' Am I more than you bargained for yet I ve been dying to tell you anything you want to hear Cause that s just who I am this week Lie in the grass next to the mausoleum I m just a notch in your bedpost but you re just a line in a song Drop a heart break a name We re always sleeping in and sleeping for the wrong team We re going down down in an earlier round And sugar we re going down swinging I ll be your number one with a bullet A loaded God complex cock it and pull it We re going down down in an earlier round And sugar we re going down swinging I ll be your number one with a bullet A loaded God complex cock it and pull it Is this more than you bargained for yet Oh don t mind me I m watching you two from the closet Wishing to be the friction in your jeans Isn t it messed up how I m just dying to be him I m just a notch in your bedpost but you re just a line in a song Drop a heart break a name We re always sleeping in and sleeping for the wrong team We re going down down in an earlier round And sugar we re going down swinging I ll be your number one with a bullet A loaded God complex cock it and pull it We re going down down in an earlier round And sugar we re going down swinging I ll be your number one with a bullet A loaded God complex cock it and pull it Down down in an earlier round And sugar we re going down swinging I ll be your number one with a bullet A loaded God complex cock it and pull it We re going down down in an earlier round And sugar we re going down swinging I ll be your number one with a bullet A loaded God complex cock it and pull it We re going down down Down down We re going down down A loaded God complex cock it and pull it We re going down down in an earlier round And Sugar we re going down swinging I ll be your number one with a bullet A loaded God complex cock it and pull it'
41,"Grind with Me",Pretty Ricky,2005,b' Baby grind on me relax your mind take your time on me Let me get deeper shawty ride on me Now come and sex me til your body gets weak We slow grindin Baby grind on me relax your mind take your time on me Let me get deeper shawty ride on me Now come and sex me til your body gets weak We slow grindin babe When I hit em I make em say Sex be my day I hit em in the back of my Make em ride like a see I make em laugh and giggle Cuddle a little Suck on the nipple Lick the whip cream from the middle Girlfriend I never go I rip off panties and I pop off B L U E S T A Ask around the block how freaky we I drink Red Bull so I keep stamina Rubbing your belly Busting your brains Whats my name Pretty Rickie pretty Boy Doing pretty good thangs Making pretty good change Yeah pretty good breaks From the pretty pretty chicks Yeah pretty damn rich Pretty Rickie Rickie Rickie And the Mavericks Baby grind on me relax your mind take your time on me Let me get deeper shawty ride on me Now come and sex me til your body gets weak We slow grindin Baby grind on me relax your mind take your time on me Let me get deeper shawty ride on me Now come and sex me til your body gets weak We slow grindin babe Lay on your back let me rub this cream on ya baby Slow motion bout to put this thing on ya baby Staring in your eyes Bout to lick them thighs Got cha Hypnotized Do you feel the vibe Staring in your eyes Bout to lick them thighs Got cha hypnotized Do you feel the vibe ya kissisng on me girl I m caressing your body now I m licking off the whip cream and oooh you re grinding on me Baby grind on me relax your mind take your time on me Let me get deeper shawty ride on me Now come and sex me til your body gets weak We slow grindin Baby grind on me relax your mind take your time on me Let me get deeper shawty ride on me Now come and sex me til your body gets weak We slow grindin babe Slick got more game than a little bit Baby girl 5 5 brown eyes with them thick lips Thick thighs with the slim hips Sugar honey ice tea Baby girl is so sweet And a bag of chips I like to catch her when she coming home Like side with a cherry thong Eat her up like a sundae cone But as of morning you got me open Your tongue is stroking no joking Coochie swollen the bedroom smoking Get some air up in this room girl If loving you is wrong I don t wanna be right So I mma take my time and do it right Caz we got all night caz we got all night baby girl just Baby grind on me relax your mind take your time on me Let me get deeper shawty ride on me Now come and sex me til your body gets weak We slow grindin Baby grind on me relax your mind take your time on me Let me get deeper shawty ride on me Now come and sex me til your body gets weak We slow grindin babe'
42,"Run It!",Chris Brown,2005,b' Okay check it check it check it out It s Santana again steppin steppin steppin out One of the brand new big boy toys I do big boy things I make big boy noise cause I know what girls want I know what they like They wanna stay up and party all night So bring a friend Let me talk to you tell you how it is I was thinking when I saw that body Gotta get shawty tell her what the young boy gon do Damn them chicks with you gotta be your kin Babe pretty thick with the kick that s sick That need to be hit so tell me what y all gon do I got friends and you got friends They hop out and you hop in I look fly and they jocking The way you drop drop makes me wanna pop I got friends and you got friends They hop out and you hop in I look fly and they jocking The way you drop drop makes me wanna pop Is ya man on the floor If he ain t lemme know Let me see if you can run it run it Girl indeed I can run it run it Is ya man on the floor If he ain t lemme know Let me see if you can run it run it Girl indeed I can run it run it You ll see girl I can set you off Don t believe my age is gonna slow us down I can definitely show you things to have you saying I can t be 16 Once I get in you won t let go I ll have the girls wishing they were you I know you heard about me But guess what s going down if we leave I got friends and you got friends They hop out and you hop in I look fly and they jocking The way you drop drop makes me wanna pop I got friends and you got friends They hop out and you hop in I look fly and they jocking The way you drop drop makes me wanna pop Is ya man on the floor If he ain t lemme know Let me see if you can run it run it Girl indeed I can run it run it Is ya man on the floor If he ain t lemme know Let me see if you can run it run it Girl indeed I can run it run it Girl you feel right Make me feel like I wanna do a little something Ain t no thing less you do it for sure Girl the way that you re wearing them jeans is turning me on I m the hottest thing that s in these streets So baby won t you rock me Make it drop honey make it pop honey Whip whop tick tock to the clock for me Don t stop doing that And shawty know I mean what I say so she won t stop doing that Plus I heard if you can dance you can bump Well dance time is us let s go let s go We can get it in we can gets some friends Do it like the Ying Yang twins start whispering Wait til you see my ayy Wait til you see my ayy Let me fall back you ain t ready for all that Have you sleep late real late yeah taking a long nap You tell your friends to get with my friends We can be friends switch and meet friends We can do it all night long and Til the clock hit morning ya dig Is ya man on the floor If he ain t lemme know Let me see if you can run it run it Girl indeed I can run it run it Is ya man on the floor If he ain t lemme know Let me see if you can run it run it Girl indeed I can run it run it Oh oh Oh oh Oh woah Oh oh '
43,"Photograph",Nickelback,2005,b' Look at this photograph Every time I do it makes me laugh How did our eyes get so red And what the hell is on Joey s head And this is where I grew up I think the present owner fixed it up I never knew we ever went without The second floor is hard for sneaking out And this is where I went to school Most of the time had better things to do Criminal record says I broke in twice I must ve done it half a dozen times I wonder if it s too late Should I go back and try to graduate Life s better now than it was back then If I was them I wouldn t let me in Oh oh oh Oh God I I Every memory of looking out the back door I had the photo album spread out on my bedroom floor It s hard to say it time to say it Goodbye goodbye Every memory of walking out the front door I found the photo of the friend that I was looking for It s hard to say it time to say it Goodbye goodbye Remember the old arcade Blew every dollar that we ever made The cops hated us hangin out They say somebody went and burned it down We used to listen to the radio And sing along with every song we know We said someday we d find out how it feels To sing to more than just the steering wheel Kim s the first girl I kissed I was so nervous that I nearly missed She s had a couple of kids since then I haven t seen her since God knows when Oh oh oh Oh God I I Every memory of looking out the back door I had the photo album spread out on my bedroom floor It s hard to say it time to say it Goodbye goodbye Every memory of walking out the front door I found the photo of the friend that I was looking for It s hard to say it time to say it Goodbye goodbye I miss that town I miss their faces You can t erase You can t replace it I miss it now I can t believe it So hard to stay Too hard to leave it If I could I d relive those days I know the one thing that would never change Every memory of looking out the back door I had the photo album spread out on my bedroom floor It s hard to say it time to say it Goodbye goodbye Every memory of walking out the front door I found the photo of the friend that I was looking for It s hard to say it time to say it Goodbye goodbye Look at this photograph Every time I do it makes me laugh Every time I do it makes me'
44,"Lonely",Akon,2005,b'Los Angeles give it up one more time for Akon Lonely I m Mr Lonely I have nobody for my own Oh I m so lonely I m Mr Lonely I m Mr Lonely I have nobody for my own Oh I m so lonely Yo Akon What up dude You comin or what man No I got a lot on my mind I ma let y all go ahead man Alright Come on Alright alright let s do this Yo this one here goes out To all my players out there man You know that got that one good girl dawg That s always been there man Like took all the bullshit But then one day she can t take it no more And decides to leave Yeah I woke up in the middle of the night And I noticed my girl wasn t by my side Could ve sworn I was dreamin For her I was feenin So I had to take a little ride Backtrackin on these few years Tryin to figure out what I do to make it go bad Cause ever since my girl left me My whole life came crashin and I m so Lonely I m Mr Lonely I have nobody For my own Oh I m so lonely I m Mr Lonely I have nobody For my own Oh I m so lonely Can t believe I had a girl like you And I just let you walk right out of my life After all I put you through You still stuck around and stayed by my side What really hurt me is I broke your heart Baby you a good girl and I had no right I really wanna make things right Cause without you in my life girl I m so Lonely I m Mr Lonely I have nobody For my own Oh I m so lonely I m Mr Lonely I have nobody For my own Oh I m so lonely Been all about the world Ain t never met a girl That could take the things that you been through Never thought the day would come Where you would get up and run And I would be out chasin you Cause ain t nowhere in the globe I d rather be Ain t no one in the globe I d rather see Than the girl of my dreams that made me be So happy but now so lonely Lonely I m Mr Lonely I have nobody For my own Oh I m so lonely I m Mr Lonely I have nobody For my own Oh I m so lonely Never thought that I d be alone I didn t think you d be gone this long I just want you to call my phone So stop playin girl and come on home Baby girl I didn t mean to shout I want me and you to work it out I never wished that I would ever hurt my baby And it s drivin me crazy cause I m so Lonely I m Mr Lonely I have nobody For my own Oh I m so lonely I m Mr Lonely I have nobody For my own Oh I m so lonely So lonely so lonely Mr Lonely so lonely So lonely so lonely So lonely Mr Lonely'
45,"Collide",Howie Day,2005,b' The dawn is breaking A light shining through You re barely waking And I m tangled up in you yeah I m open you re closed Where I follow you ll go I worry I won t see your face Light up again Even the best fall down sometimes Even the wrong words seem to rhyme Out of the doubt that fills my mind I somehow find you and I collide I m quiet you know You make a first impression I ve found I m scared to know I m always on your mind Even the best fall down sometimes Even the stars refuse to shine Out of the back you fall in time I somehow find you and I collide Don t stop here I lost my place I m close behind Even the best fall down sometimes Even the wrong words seem to rhyme Out of the doubt that fills my mind I somehow find you and I collide You finally find you and I collide You finally find you and I collide'
46,"Wake Me Up When September Ends",Green Day,2005,b' Summer has come and passed The innocent can never last Wake me up when September ends Like my father s come to pass Seven years has gone so fast Wake me up when September ends Here comes the rain again Falling from the stars Drenched in my pain again Becoming who we are As my memory rests But never forgets what I lost Wake me up when September ends Summer has come and passed The innocent can never last Wake me up when September ends Ring out the bells again Like we did when Spring began Wake me up when September ends Here comes the rain again Falling from the stars Drenched in my pain again Becoming who we are As my memory rests But never forgets what I lost Wake me up when September ends Summer has come and passed The innocent can never last Wake me up when September ends Like my father s come to pass Twenty years has gone so fast Wake me up when September ends Wake me up when September ends Wake me up when September ends'
