Rank,Song,Artist,Year,Lyrics
11,How's It Going to Be,Third Eye Blind,1998,b' I m only pretty sure that I can t take anymore Before you take a swing I wonder what are we fighting for When I say out loud I want to get out of this I wonder is there anything I m going to miss I wonder how it s going to be When you don t know me How s it going to be When you re sure I m not there How s it going to be When there s no one there to talk to Between you and me Cause I don t care How s it going to be How s it going to be Where we used to laugh There s a shouting match Sharp as a thumbnail scratch A silence I can t ignore Like the hammock by the Doorway we spent time in swings empty Don t see lightning like last fall When it was always about to hit me I wonder how s it going to be When it goes down How s it going to be When you re not around How s it going to be When you found out there was nothing Between you and me Cause I don t care How s it going to be How s it going to be And how s it going to be When you don t know me anymore And how s it going to be Want to get myself back in again The soft dive of oblivion I want to taste the salt of your skin The soft dive of oblivion How s it going to be When you don t know me anymore How s it going to be How s it going to be '
12,No No No,Destiny's Child,1998,b' You be sayin No no no no no When it s really Yes yes yes yes yes You be sayin No no no no no When it s really Yes yes yes yes yes You be sayin No no no no no When it s really Yes yes yes yes yes You be sayin No no no no no When it s really Yes yes yes yes yes Boy I know you want me I can see it in your eyes But you keep on frontin Won t you say what s on your mind Cause each and every time you re near me you give me signs But when I ask you What s the deal You hold it all inside If you wanna be with me you gotta keep it real Tell me what s goin on tell me how you feel Cause boy I know you want me just as much as I want you So come and get my love it s all here for you You be sayin No no no no no When it s really Yes yes yes yes yes You be sayin No no no no no When it s really Yes yes yes yes yes You be sayin No no no no no When it s really Yes yes yes yes yes You be sayin No no no no no When it s really Yes yes yes yes yes If you keep actin this way you re gonna lose my love I ain t got no time to play you better hurry up Cause every time I come around and cruise around your way I see you on the corner but you don t know what to say When I walk up to you baby you seem so shy What s the problem baby Never had a girl like I I can see right through you and you know you wanna be mine So get your act together cause you re running out of time You be sayin No no no no no When it s really Yes yes yes yes yes You be sayin No no no no no When it s really Yes yes yes yes yes You be sayin No no no no no When it s really Yes yes yes yes yes You be sayin No no no no no When it s really Yes yes yes yes yes You won t regret I must confess I m really feelin you Anything you ve ever wanted before is right here for you for you Don t worry what they say Just bring your love my way Cause your friends can t do what I can for you I don t wanna hear you say Baby tell me Tell me yes don t tell me no no You be sayin No When it s really Yes You be sayin No When it s really Yes You be sayin No no no no no When it s really Yes yes yes yes yes When it s really Yes yes yes yes yes You be sayin No no no no no When it s really Yes yes yes yes yes '
13,My Heart Will Go On,Celine Dion,1998,b' Every night in my dreams I see you I feel you That is how I know you go on Far across the distance And spaces between us You have come to show you go on Near far wherever you are I believe that the heart does go on Once more you open the door And you re here in my heart And my heart will go on and on Love can touch us one time And last for a lifetime And never let go until we re gone Love was when I loved you One true time I hold to In my life we ll always go on Near far wherever you are I believe that the heart does go on Once more you open the door And you re here in my heart And my heart will go on and on You re here there s nothing I fear And I know that my heart will go on We ll stay forever this way You are safe in my heart And my heart will go on and on'
14,Gettin' Jiggy wit It,Will Smith,1998,b' Wooooo Uh uh uh uh Haha haha What what what what Uh On your mark ready set let s go dance floor pro I know you know I go psycho When my new joint hit just can t sit Got to get jiggy wit it ooh that s it Now honey honey come ride DKNY All up in my eye you got a Prada Bag with a lot a stuff in it Give it to your friend let s spin everybody lookin at me Glancin the kid wishing they was dancin a jig Here with this handsome kid ciga cigar Right from Cuba Cuba I just bite it It s for the look I don t light it Illway the an may on the ance day oor flay Give it up jiggy make it feel like foreplay Yo my cardio is infinite ha ha Big Willie style s all in it Gettin jiggy wit it Gettin jiggy wit it Gettin jiggy wit it Gettin jiggy wit it What You want to ball with the kid Watch your step you might fall Trying to do what I did Mama mama mama come closer In the middle of the club with the rub a dub uh No love for the haters the haters Mad cause I got floor seats at the Lakers See me on the fifty yard line with the Raiders Met Ali he told me I m the greatest I got the fever for the flavor of a crowd pleaser DJ play another from the prince of this Your highness only mad chicks ride in my whips South to the West to the East to the North Bought my hits and watch them go off a go off Ah yes yes y all Ya don t stop in the winter or the I makes it hot Gettin jiggy wit em Gettin jiggy wit it Gettin jiggy wit it Gettin jiggy wit it Eight fifty I S if you need a lift Who s the kid in the drop Who else Will Smith Living that life some consider a myth Rock from south street to one two fifth Women used to tease me give it to me now nice and easy Since I moved up like George and Weezie C R E A M to the maximum I be asking em Would you like to bounce with the brother that s platinum Never see Will attacking em Rather play ball with Shaq and em flatten em Psych kidding Thought I took a spill but I didn t Trust the lady of my life she hitting Hit her with a drop top with the ribbon Crib for my mom on the outskirts of Philly You trying to flex on me Don t be silly Gettin jiggy wit it Gettin jiggy wit it Gettin jiggy wit it Gettin jiggy wit it Uh uh '
15,You Make Me Wanna...,Usher,1998,b' This is what you do this is what you do This is what you do this is what you do You make me wanna leave the one I m with Start a new relationship with you this is what you do Think about a ring and all the things that come along with You make me you make me You make me wanna leave the one I m with Start a new relationship with you this is what you do Think about a ring and all the things that come along with You make me you make me Before anything began between us You were like my best friend The one I used to run and talk to when me and my girl was having problems You used to say it would be okay Suggest little nice things I should do And when I go home at night and lay my head down All I seem to think about is you And how You make me wanna leave the one I m with Start a new relationship with you this is what you do Think about a ring and all the things that come along with You make me you make me You make me wanna leave the one I m with Start a new relationship with you this is what you do Think about a ring and all the things that come along with You make me you make me Now what s bad is you re the one that hooked us up Knowing it should ve been you What s sad is I love her but I m falling for you What should I do Should I tell my baby bye bye Should I do exactly what I feel inside Cause I I don t wanna go don t need to stay But I really need to get it together You make me wanna leave the one I m with Start a new relationship with you this is what you do Think about a ring and all the things that come along with You make me you make me You make me wanna leave the one I m with Start a new relationship with you this is what you do Think about a ring and all the things that come along with You make me you make me At this point the situation s out of control I never meant to hurt her but I gotta let her go And she may not understand it while all of this is going on I tried I tried to fight it but the feeling s just too strong You make make make me You make me wanna You make me wanna You make me wanna You make me wanna You make me wanna You make me wanna You make me wanna You make me wanna Come along with You re making me you re making me You make me wanna leave the one I m with Start a new relationship with you this is what you do Think about a ring and all the things that come along with You make me you make me You make me wanna leave the one I m with Start a new relationship with you this is what you do Think about a ring and all the things that come along with You make me you make me You make me wanna leave the one I m with Start a new relationship with you this is what you do Think about a ring and all the things that come along with You make me you make me You make me wanna leave the one I m with Start a new relationship with you this is what you do Think about a ring and all the '
16,My Way,Usher,1998,b' Yo yo yo Yo yo yo yo Yo See it s rare that you find people like us Cause all y all other Out there doing what I m doing Or try to do what I m doing But you can t cause I do what I do my way What about you Huh Huh Come on I do Any and everything you want to Make your girl say Oooh oooh Why is he so fly I I She beeps me Ever since she wanna get freaky You can get mad if you want to do whatever you want But she still gon give it up She likes it My way my way You can t satisfy her needs She keeps running back to see me do it My way my way What I say goes And I m in control Bad ass se oritas two seaters with kicks New kicks all in the mix I don t turn no tricks they turn for me Catching bricks don t concern me So forget it little midget My mind on seven digits Before I pay Heaven skies a visit now dig it I m pulling all stops locking down all spots Saying You can t front So from this day forth you know I m all about heat And what I do be the Major League That s why your girlfriend s paging me And she know like he know You don t see her like I see her so she s out the door Shotgun in my drop having fun With the Don system bassing conversation About how she been chasing me And facing me saying Give it to me now baby My way my way You can t satisfy her needs She keeps running back to see me do it My way my way What I say goes And I m in control Don t check me It was your girl who let me Take it this far then ooh wee Let her have it every chance that she could get What you think you a baller And I ain t gon call her clip that You can get mad if you want to say whatever you want But she still gon give it up She likes it My way my way You can t satisfy her needs She keeps running back to see me do it My way my way What I say goes And I m in control My way my way You can t satisfy her needs She keeps running back to see me do it My way my way What I say goes And I m in control My way my way You can t satisfy her needs She keeps running back to see me do it My way my way What I say goes And I m in control'
17,My All,Mariah Carey,1998,b' I am thinking of you In my sleepless solitude tonight If it s wrong to love you Then my heart just won t let me be right Cause I ve drowned in you And I won t pull through Without you by my side I d give my all to have Just one more night with you I d risk my life to feel Your body next to mine Cause I can t go on Living in the memory of our song I d give my all for your love tonight Baby can you feel me Imagining I m looking in your eyes I can see you clearly Vividly emblazoned in my mind And yet you re so far like a distant star I m wishing on tonight I d give my all to have Just one more night with you I d risk my life to feel Your body next to mine Cause I can t go on Living in the memory of our song I d give my all for your love tonight I d give my all to have Just one more night with you I d risk my life to feel Your body next to mine Cause I can t go on Living in the memory of our song I d give my all for your love tonight Give my all for your love Tonight'
18,The First Night,Monica,1998,b' Baby Baby tell me what s up Can you hear me or do I do I need to turn it up Huh Huh Baby Baby tell me what s up Can you hear me or do I do I need to turn it up Huh what Baby Baby tell me what s up Can you hear me or do I do I need to turn it up Huh Huh Baby Baby tell me what s up Can you hear me or do I do I need to turn it up Huh Huh Boy this evening was it only me Feeling completely down to be open Down to be open for some satisfaction Didn t wanna say yes afraid of your reaction I knew it was wrong for feeling this way Especially the thought of getting in on the first date Couldn t let go it stayed on my mind At the end of the night I had to decide I was thinking I should make a move but I won t I know you re probably thinking something is wrong Knowing if I do that it won t be right I don t get down on the first night I should make a move but I won t I know you re probably thinking something is wrong Knowing if I do that it won t be right I wanna get down but not the first night We were chillin watching your TV I thought you were coming close as you got to me Wanted to touch you wanted to kiss you And somehow in one night discover I love you Felt so right but it felt so wrong And look how we are carrying on Try to say things to get me to stay But my watch tells me it s getting too late I m thinking I should make a move but I won t I know you re probably thinking something is wrong Knowing if I do that it won t be right I don t get down on the first night I should make a move but I won t I know you re probably thinking something is wrong Knowing if I do that it won t be right I don t get down on the first night If you want me You got to know me And if you want my love You gotta win my love Hey baby That s the way it s got to be yeah Get to know me get to know me So we can do this I should make a move but I won t I know you re probably thinking something is wrong Knowing if I do that it won t be right I wanna get down but not the first night I should make a move but I won t I know you re probably thinking something is wrong Knowing if I do that it won t be right I don t get down on the first night I should make a move but I won t I know you re probably thinking something is wrong Knowing if I do that it won t be right I wanna get down but not the first night I should make a move but I won t I know you re probably thinking something is wrong Knowing if I do that it won t be right I don t get down on the first night I should make a move but I won t I know you re probably thinking something is wrong Knowing if I do that it won t be right I wanna get down but not the first night'
19,Been Around the World,Puff Daddy,1998,b' This Mase you know what I m saying You got niggas that don t like me for whatever reason You got niggas that don t wanna see me rich You got niggas that s mad cause I m always with they bitch Then you got niggas that just don t like me You know the those PHD niggas But you know I pop a lot of shit but I back it up though See it s a difference A lot of niggas pop shit But a lot of niggas don t make hits But it s like this whole Bad Boy shit We come to bring it to y all niggas me B I Puff Lox whoever Black Rob If you wanna dance we dance Now trick what lace who that ain t what Mase do Got a lot of girls that d love to replace you Tell you to your face boo not behind your back Niggas talk shit we never mind that Funny never find that Puff a dime stack Write hot shit and make a nigga say rewind that Niggas know we go against the Harlem Gigolo Getcha ho lick her low make the bitch hit the door I represent honeys with money fly guys with gems Drive with the tints that be thirty five percent Hoes hope I lay so I look both ways Cop says okay my tint smoke gray No way nigga leave without handing me my shit Got plans to get my Land and my six Niggas outta pen ll understand this shit Pop champagne like I won a championship Been around the world and I I I And we been playa hated I don t know and I don t know why Why they want us faded I don t know why they hate us Is it our ladies Or our drop Mercedes Baby baby I was in one bedroom dreaming of a million Now I m in beach houses cream to the ceiling I was a gentleman living in tenements Now I m swimming in all the women that be tens Went from Bad Boys to the Crushed Linen Men Now my divi dends be the new Benjamins Hoes of all complexions I like cinnamon Mase you got some hoes well nigga send em in What you waiting for let the freak show begin How they came in a truck Mercedes c mere baby you don t like the way It s hot and hazy never shady you must be crazy It s ridiculous how you put your lips on this Don t kiss right there girlfriend I m ticklish And I be switching ve s with a wrist full of G s Nigga please I m the macaroni with the cheese Been around the world and I I I And we been playa hated I don t know and I don t know why Why they want us faded I don t know why they hate us Is it our ladies Or our drop Mercedes Baby baby Now Puff rule the world even though I m young I make it my biz to see that all ladies cum Get em all strung from the tip of my tongue Lick em places niggas wouldn t dare put they faces Before I die hope I remake a flow by In the brand new treasure on a old try Now when my throat dry even when the smoke lie Eat the Mami chocha and drive her loca We never ride far packed five in a car Save money for the drinks I m about to buy the bar And everywhere I drive I m a star Little kids all on the corner scream that s my car It was days couldn t be fly now I m in a T I Come in clubs with B I now a nigga V I Rock tons of gold nuff money I fold Roll the way you wanna roll break a hundred at the toll Been around the world and I I I And we been playa hated I don t know and I don t know why Why they want us faded I don t know why they hate us Is it our ladies Or our drop Mercedes Baby baby OK after these messages we ll be back with The Mad Rapper and his brother the Mad Producer after this applause OK just sit back relax and enjoy yourself We ll get you through this Take a sip of water deep breath that ll do it And welcome back as you can see I m Trevor Jones and I m sitting in I ve been conversing with the Mad Rapper And he s still pretty mad But this time he brought someone else with him And quite frankly he s even madder Mr Producer why are you so mad Yo Iiiiiii I mma I mma keep it real simple for you Yeah t t t t t tell them niggas why you mad son Tell them niggas why you mad son Tell em why you mad son word up tell em why you mad son YouknowhatI msayin Iiiiiii Iiiiiii be I be I been I been I been here for the culture youknowhatI msayin I don t I don t I don t I don t I don t be recognizin all that new jack shit Yo we don t play we don t play that shit youknowhatI msayin That nigga be on some bullshit youknowhatI msayin We ain t we don t do that shit word yeah He ain t no real producer neither And then come to find out youknowhatI msayin My brother hipped me to it the nigga tryin to rap now Oh yeah that s the shit that got me mad That s the shit that got me mad That s the shit youknowhatI msayin YouknowhatI msayin That s the shit that feds me up Word up youknowhatI msayin I m watchin this nigga video youknowhatI msayin They got mermaids swimmin in they living rooms and shit Like that youknowhatI msayin This nigga dancin in the rain with kids climbin up mountains and shit YouknowhatI msayin I m I m I m watchin this nigga video The car goin two hundred miles an hour WHERE THE FUCK IS HE GOIN The nigga climbin out the fuckin car Let me see you try that shit on a train YouknowhatI msayin Try that shit on a fuckin train What kind of shit youknowhatI msayin Got a thousand niggas write for him let ME write for you Son my shit is jumpin I got John Blaze shit '
20,Adia,Sarah McLachlan,1998,b' Adia I do believe I failed you Adia I know I ve let you down Don t you know I tried so hard To love you in my way It s easy Let it go Adia I m empty since you left me Trying to find a way to carry on I search myself and everyone To see where we went wrong There s no one left to finger There s no one here to blame There s no one left to talk to honey And there ain t no one to buy our innocence Cause we are born innocent Believe me Adia We are still innocent It s easy we all falter Does it matter Adia I thought that we could make it I know I can t change the way you feel I leave you with your misery Your friend who won t betray I pull you from your tower I take away your pain I show you all the beauty you possess If you d only let yourself believe Cause we are born innocent Believe me Adia We are still innocent It s easy we all falter Does it matter Cause we are born innocent Believe me Adia We are still innocent It s easy we all falter Does it matter Believe me Adia We are still innocent Cause we are born innocent Believe me Adia We are still innocent It s easy we all falter Does it matter '
21,Crush,Jennifer Paige,1998,b' Ah Crush Ah See you blowing me a kiss It doesn t take a scientist To understand what s going on baby If you see something in my eye Let s not overanalyze Don t go too deep with it baby So let it be what it ll be Don t make a fuss And get crazy over you and me Here s what I do I ll play it loose Not like we have a date with destiny It s just a little crush Not like I faint every time we touch It s just some little thing Not like everything I do Depends on you Sha la la la Sha la la la It s raising my adrenaline You re banging on a heart of tin Please don t make too much of it baby Say that we re forevermore That s not what I m looking for All I can commit to is maybe So let it be what it ll be Don t make a fuss And get crazy over you and me Here s what I do I ll play it loose Not like we have a date with destiny Oh ohhh It s just a little crush Not like I faint every time we touch It s just some little thing Not like everything I do Depends on you Sha la la la Sha la la la Vanilla skies White picket fences in your eyes A vision of you and me It s just a little crush Not like I faint every time we touch It s just some little thing Not like everything I do Depends on you Sha la la la Sha la la la Not like I faint every time we touch It s just some little thing Not like everything I do depends on you Sha la la la Sha la la la Not like I faint every time we touch It s just some little thing Not like everything I do'
22,Everybody (Backstreet's Back),Backstreet Boys,1998,b' Everybody yeah Rock your body yeah Everybody yeah Rock your body right Backstreet s back alright Hey yeah oh Oh my God we re back again Brothers sisters everybody sing Gonna bring the flavor show you how Got a question for you better answer now yeah Am I original Yeah Am I the only one Yeah Am I sexual Yeah Am I everything you need You better rock your body now Everybody yeah Rock your body yeah Everybody yeah Rock your body right Backstreet s back alright alright Alright Now throw your hands up in the air Wave them around like you just don t care If you wanna party let me hear you yell Cause we got it going on again yeah Am I original Yeah Am I the only one Yeah Am I sexual Yeah Am I everything you need You better rock your body now Everybody yeah Rock your body yeah Everybody yeah Rock your body right Backstreet s back alright alright Everybody yeah Rock your body yeah Everybody yeah Rock your body right Backstreet s back Everybody yeah yeah Rock your body yeah yeah Everybody rock your body right Backstreet s back alright'
