Rank,Song,Artist,Year,Lyrics
29,Theme from S.W.A.T.,Rhythm Heritage,1976,b''
30,Love Rollercoaster,Ohio Players,1976,"b'Roller coaster of Love\n""Say What""\nRollerCoaster\n""Hah huh""\nOoh ooh ooh\nRoller coaster ""Right"" of Love\nRoller coaster\n""He He He""\nOoh Ohh Ohh\nRollerCoaster of Love\n""Love Roller Coaster""\nRollar coaster\n""Bow wow wow""\nOoh Ohh ohh\n""Right""\nRoller Coaster Of love\n""Love Roller Coaster Child""\nRoller coaster\n""loving you is really wild""\nOoh Ohh Ohh\nChorus\nYour love is like a roller coaster baby\nI wish to ride\nYour love is like a roller coaster baby\nI wish to ride\nRightttttt\n""huh huh""\n""alright girl""\n""girl""\nWahooo\n""Huh Huh""\nOwwwww\nRoller coaster of love\n""Love Roller Coaster Girl""\nRoller coaster\n""Loving you in the free world Child""\nOoh ooh ooh\n""Let Me Ride""\nRoller coaster of Love\nRoller coaster\nOoh ooh ohh Repeat \nYour love is like a rollercoaster baby I want to ride\nYour love is like a rollercoaster baby I want to ride\nYour love is like a rollercoaster baby I want to ride\nYour love is like a rollercoaster baby I want to ride...\n{In some versions of the lyrics}\nMove over dad cause I\'m a double dipple\nUpside down on the big dip dipper\nI\'ve got a ticket come ride with me\nLet me go down on the merry-go-round\nAll is fair \'n\' a big fairground\nLet\'s go slow let\'s go fast\nLike a licorice twist gonna whip your ass\nRoller coaster say what I will be there for you I will be your man'"
31,You Should Be Dancing,Bee Gees,1976,"b""My baby moves at midnight\nGoes right on 'till the dawn\nMy woman takes me higher\nMy woman keeps me warm\nWhat you doin' on your back?\nWhat you doin' on your back?\nYou should be dancing yeah\nDancing yeah\nShe's juicy and she's trouble\nShe gets it to me good\nMy woman gives me power\nGoes right down to my blood\nWhat you doin' on your back?\nWhat you doin' on your back?\nYou should be dancing yeah\nDancing yeah\nWhat you doin' on your back?\nWhat you doin' on your back?\nYou should be dancing yeah\nDancing yeah\nMy baby moves at midnight yeah\nGoes right on 'till the dawn\nMy woman takes me higher\nMy woman keeps me warm\nWhat you doin' on your back?\nWhat you doin' on your back?\nYou should be dancing yeah\nDancing yeah\nWhat you doin' on your back?\nWhat you doin' on your back?\nYou should be dancing yeah\nDancing yeah\nYou should be dancing yeah\nYou should be dancing yeah\nYou should be dancing yeah\nYou should be dancing yeah\nYou should be dancing yeah\nYou should be dancing yeah\nYou should be dancing yeah\nYou should be dancing yeah"""
32,You'll Never Find Another Love Like Mine,Lou Rawls,1976,"b""You'll never find as long as you live\nSomeone who loves you tender like I do\nWhoa I'm not braggin' on myself baby\nBut I'm the one who loves you\nAnd there's no one else! No... one else\nYou'll never find it'll take the end of all time\nSomeone to understand you like I do\nYou'll never find the rhythm the rhyme\nAll the magic we shared just us two\nWhoa I'm not tryin' to make you stay baby\nBut I know some how some day some way\nYou are \nYou're gonna miss my lovin' \nYou're gonna miss my lovin' \nYou're gonna miss you're gonna miss my love\nWhoa oh oh oh oh \nLate in the midnight hour baby \nWhen it's cold outside \nYou're gonna miss you're gonna miss my love\nYou'll never find another love like mine\nSomeone who needs you like I do\nYou'll never see what you've found in me\nYou'll keep searching and searching your whole life through\nWhoa I don't wish you no bad luck baby\nBut there's no ifs and buts or maybes\n You're gonna miss \nYou're gonna miss my lovin' \nI know you're gonna miss my lovin' \nYou're gonna miss you're gonna miss my love\nWhoa oh oh oh oh \nLate in the midnight hour baby \nWhen it gets real cold outside \nI know I know that you are gonna miss my loove\nLet me tell you that you're gonna miss my lovin'\nYes you will baby \nWhen I'm long gone\nI know I know I know that you are gonna miss my love\nYou gonna miss my love"""
33,Golden Years,David Bowie,1976,"b""Golden years gold whop whop whop\nGolden years gold whop whop whop\nGolden years gold whop whop whop\nDon't let me hear you say\nLife's taking you nowhere angel\nLook at that sky life's begun\nNights are warm and the days are young\nThere's my baby lost that's all\nOnce I'm begging you save her little soul\nGolden years gold whop whop whop\nCome get up my baby\nLast night they loved you\nOpening doors and pulling some strings angel\nIn walked luck and you looked in time\nNever look back walk tall act fine\nI'll stick with you baby for a thousand years\nNothing's gonna touch you in these golden years\nGolden years\nGolden years gold whop whop whop\nCome get up my baby\nSome of these days and it won't be long\nGonna drive back down where you once belonged\nIn the back of a dream car twenty foot long\nDon't cry my sweet don't break my heart\nDoing all right but you gotta get smart\nWish upon wish upon day upon day\nI believe oh Lord I believe all the way\nRun for the shadows run for the shadows\nRun for the shadows in these golden years\nThere's my baby lost that's all\nOnce I'm begging you save her little soul\nGolden years gold whop whop whop\nCome get up my baby\nDon't let me hear you say life's taking you nowhere angel\nRun for the shadows run for the shadows\nRun for the shadows in these golden years\nI'll stick with you baby for a thousand years\nNothing's gonna touch you in these golden years\nGolden years\nGolden years gold whop whop whop\nGolden years gold whop whop whop\nGolden years gold whop whop whop\nGolden years gold whop whop whop\nGolden years gold whop whop whop\nGolden years gold whop whop whop\nGolden years gold whop whop whop\nGolden years gold whop whop whop\nGolden years gold whop whop whop\nGolden years gold whop whop whop\nGolden years gold whop whop whop"""
34,Moonlight Feels Right,Starbuck,1976,"b""The wind blew some luck in my direction\nI caught it in my hands today\nI finally made a tricky French connection\nYou winked and gave me your o.k\nI'll take you on a trip beside the ocean\nAnd drop the top at Chesapeake Bay\nAin't nothing like the sky to dose a potion\nThe moon'll send you on your way\nMoonlight feels right\nMoonlight feels right\nWe'll lay back and observe the constellations\nAnd watch the moon smilin' bright\nI'll play the radio on southern stations\nCause southern belles are hell at night\nYou say you came to Baltimore from Ole Miss\nClass of seven four gold ring\nThe eastern moon looks ready for a wet kiss\nTo make the tide rise again\nMoonlight feels right\nMoonlight feels right\n{Bridge}\nWe'll see the sun come up on Sunday morning\nAnd watch it fade the moon away\nI guess you know I'm giving you a warning\nCause me and moon are itching to play\nI'll take you on a trip beside the ocean\nAnd drop the top at Chesapeake Bay\nAin't nothin' like the sky to dose a potion\nThe moon'll send you on your way\nMoonlight feels right\nMoonlight feels right\n{Outro}"""
35,Only Sixteen,Dr. Hook,1976,"b""She was only sixteen only sixteen\nBut I loved her so\nBut she was too young to fall in love\nAnd I was too young to know\nWe'd laugh and we'd sing and do funny things\nAnd it made our hearts glow\nBut she was too young to fall in love\nAnd I was too young to know\nSo why did I give my heart so fast it never will happen again\nBut I was a mere child of sixteen I've aged a year since then\nShe was only sixteen only sixteen\nOooh with eyes that would glow\nBut she was too young to fall in love\nAnd I was too young to know\nSo why did I give my heart so fast it never will happen again\nBut I was a mere child of sixteen I've aged a year since then\nNow she was only sixteen only sixteen\nOooh but I loved that girl so\nBut she was too young to fall in love\nAnd I was too young to know\nYes she was too young to fall in love\nAnd I I was too young I was much too young to know"""
36,Let Your Love Flow,The Bellamy Brothers,1976,"b""There's a reason for the sun-shining sky\nAnd there's a reason\nWhy I'm feeling so high\nMust be the season when that\nLove light shines all around us\nSo let that feeling grab you deep inside\nAnd send you reeling where your love can't hide\nAnd then go stealing\nThrough the moonlit nights with your lover\nJust let your love flow\nLike a mountain stream\nAnd let your love grow\nWith the smallest of dreams\nAnd let your love show\nAnd you'll know what I mean\nIt's the season\nLet your love fly\nLike a bird on a wing\nAnd let your love bind you\nTo all living things\nAnd let your love shine\nAnd you'll know what I mean\nThat's the reason\nThere's a reason for the warm sweet nights\nAnd there's a reason for the candlelights\nMust be the season when those\nLove lights shine all around us\nSo let that wonder\nTake you into space\nAnd lay you under its loving embrace\nJust feel the thunder\nAs it warms your face\nYou can't hold back\nJust let your love flow\nLike a mountain stream\nAnd let your love grow\nWith the smallest of dreams\nAnd let your love show\nAnd you'll know what I mean\nIt's the season\nLet your love fly\nLike a bird on a wing\nAnd let your love bind you\nTo all living things\nAnd let your love shine\nAnd you'll know what I mean\nThat's the reason\nJust let your love flow\nLike a mountain stream\nAnd let your love grow\nWith the smallest of dreams\nAnd let your love show\nAnd you'll know what I mean\nIt's the season\nLet your love fly\nLike a bird on a wing\nAnd let your love bind you\nTo all living things\nAnd let your love shine\nAnd you'll know what I mean\nThat's the reason\nJust let your love flow\nLike a mountain stream\nAnd let your love grow"""
37,Dream Weaver,Gary Wright,1976,"b""I have just closed my eyes again\nClimbed aboard the Dream Weaver train\nDriver take away my worries of today\nAnd leave tomorrow behind\nDream Weaver I believe you can get me through the night\nDream Weaver I believe we can reach the morning light\nFly me high through the starry skies\nOr maybe to an astral plane\nCross the highways of fantasy\nHelp me to forget today's pain\nDream Weaver I believe you can get me through the night\nDream Weaver I believe we can reach the morning light\nThough the dawn may be coming soon\nThere still may be some time\nFly me away to the bright side of the moon\nAnd meet me on the other side\nDream Weaver I believe you can get me through the night\nDream Weaver I believe we can reach the morning light"""
38,Turn the Beat Around,Vicki Sue Robinson,1976,"b""Turn the beat around\nLove to hear percussion\nTurn it upside down\nLove to hear percussion\nLove to hear it\nBlow horns you sure sound pretty\nYour violins keep moving to the nitty gritty\nWhen you hear the scratch of the guitars scratchin'\nThen you'll know that rhythm carries all the action\nWhoa\nTurn the beat around \nLove to hear percussion \nTurn it upside down \nLove to hear percussion \nLove to hear it \nTurn the beat around \nLove to hear the percussion \nTurn it upside down \nLove to hear percussion \nLove to hear it\nFlute player play your flute cause\nI know that you want to get your thing off\nBut you see I've made up my mind about it\nIt's got to be the rhythm no doubt about it whoa whoa\nCause when the guitar player start playing\nWith the syncopated rhythm with the scratch scratch scratch\nMakes me wanna move my body yeah yeah yeah\nAnd when the drummer starts beating that beat\nHe nails that beat with the syncopated rhythm\nWith the rat tat tat tat tat tat on the drums hey!\nTurn the beat around \nLove to hear percussion \nTurn it upside down \nLove to hear the percussion \nLove to hear it\nLove to hear it \nLove to hear it\nLove to hear it \nTurn the beat around\nLove to hear percussion\nTurn it upside down\nLove to hear percussion\nLove to hear it\nLove to hear it\nLove to heart it"""
39,Lonely Night (Angel Face),Captain,1976,"b""Lonely night\nI cry myself to sleep\nTell me\nWhat am I gonna do?\nCause it's always been you to dry my tears\nIt's always been you to wash away my fears\nIt's always been you each night and day\nNow what can I say when love slips away?\nLonely night\nI'm walking the floor\nTell me\nWhat am I gonna do?\nWithout your precious love\nYour tender touch\nHey little girl\nI miss you so much\nWish we could turn back the hands of time\nTo the day when you were mine\nYou used to call me Angel Face\nUsed to call me Angel Face\nYou used to help me through the night\nMake me feel all right\nNow all I have is teardrops through a lonely night\nI can't get you out of my mind\nI can't get you out of my mind\nI can't get you out of my mind\nI promise you I'll change my ways\nI promise you love's here to stay\nHey little girl\nDepend on me\nI'll be yours for eternity\nYou used to call me Angel Face\nUsed to call me Angel Face\nYou used to help me through the night\nMake me feel all right\nNow all I have is teardrops through a lonely night\nYou used to call me Angel Face\nUsed to call me Angel Face\nYou used to help me through the night\nMake me feel all right\nNow all I have is teardrops through a lonely night\nI can't get you out of my mind\nI can't get you out of my mind\nI can't get you out of my mind\nI can't get you out of my mind\nI can't get you out of my mind\nI can't get you out of my mind"""
40,All by Myself,Eric Carmen,1976,"b""When I was young\nI never needed anyone\nAnd making love was just for fun\nThose days are gone\nLiving alone\nI think of all the friends I've known\nBut when I dial the telephone\nNobody's home\nAll by myself\nDon't want to be all by myself anymore\nAll by myself\nDon't want to live all by myself anymore\nHard to be sure\nSometimes I feel so insecure\nAnd love so distant and obscure\nRemains the cure\nAll by myself\nDon't want to be all by myself anymore\nAll by myself\nDon't want to live all by myself anymore\nWhen I was young\nI never needed anyone\nAnd making love was just for fun\nThose days are gone\nAll by myself\nDon't want to be all by myself anymore\nAll by myself\nDon't want to live all by myself anymore\nAll by myself\nDon't want to be all by myself anymore\nAll by myself\nDon't want to live all by myself anymore\nAll by myself\nDon't want to be all by myself anymore"""
41,Love to Love You Baby,Donna Summer,1976,"b""Ahaaw I love to love you baby\nAhaaw I love to love you baby\nWhen you're laying so close to me\nThere's no place\nI'd rather you be than with me\nAhaaw I love to love you baby\nAhaaw I love to love you baby\nDo it to me again and again\nYou put me in such a awful spin\nIn a spin in-uh\nAhaaw I love to love you baby\nAhaaw I love to love you baby\nLay your head down real close to me\nSoothe my mind and set me free\nSet me free uh\nAhaaw I love to love you baby\nAhaaw I love to love you baby\nWhen you're laying so close to me\nThere's no place\nI'd rather you be than with me\nAhaaw I love to love you baby\nAhaaw I love to love you baby\nDo it to me again and again\nYou put me in such a awful spin\nIn a spin in-uh\nAhaaw I love to love you baby\nAhaaw I love to love you baby"""
42,Deep Purple,Donny,1976,"b""When the deep purple falls\nOver sleepy garden walls\nAnd the stars begin to twinkle in the sky\nIn the mist of a memory you wander back to me\nBreathing my name with a sigh\nIn the still of the night once again I hold you tight\nThough you're gone\nYour love lives on when moonlight beams\nAnd as long as my heart will beat\nSweet lovers we'll always meet\nHere in my deep purple dreams\n by Marie:\n*When the deep purple falls\nOver sleepy garden walls\nAnd the stars begin to twinkle in the sky\nIn the mist of a memory you wander back to me\nBreathing my name with a sigh*\nIn the still of the night once again I hold you tight\nThough you're gone\nYour love lives on when moonlight beams\nAnd as long as my heart will beat\nSweet lovers we'll always meet\nHere in my deep purple dreams\nAnd as long as my heart will beat\nSweet lovers we'll always meet\nHere in my deep purple dreams\nHere in my deep purple dreams\nHere in my deep purple dreams"""
43,Theme from Mahogany (Do You Know Where You're Going To),Diana Ross,1976,"b""Do you know where you're going to?\nDo you like the things that life is showing you\nWhere are you going to?\nDo you know?\nDo you get what you're hoping for?\nWhen you look behind you there's no open doors\nWhat are you hoping for?\nDo you know?\nOnce we were standing still in time\nChasing the fantasies that filled our minds\nYou knew how I loved you but my spirit was free\nLaughin' at the questions that you once asked of me\nDo you know where you're going to?\nDo you like the things that life is showing you?\nWhere are you going to?\nDo you know?\nNow looking back at all we've planned\nWe let so many dreams just slip through our hands\nWhy must we wait so long before we see\nHow sad the answers to those questions can be\nDo you know where you're going to?\nDo you like the things that life is showing you?\nWhere are you going to?\nDo you know?\nDo you get what you're hoping for?\nWhen you look behind you there's no open door\nWhat are you hoping for?\nDo you know?"""
44,Sweet Thing,Rufus,1976,"b""I will love you any way\nEven if you cannot stay\nI think you are the one for me\nHere is where you ought to be\nI just want to satisfy ya\nThough you're not mine I can't deny it\nDon't you hear me talking baby\nLove me now or I'll go crazy\nWoah oh sweet thing\nDon't you know you're my everything\nWoah oh sweet thing\nOh you know you're my everything\nYes you are\nI wish you were my lover\nBut you act so undercover\nTo love you child my whole life long\nBe it right\nOr be it wrong\nI'm only what you make me baby\nDon't walk away don't be so shady\nDon't want your mind\nDon't want your money\nThese words I say they may sound funny\nBut\nWoah oh sweet thing\nDon't you know you're my everything\nWoah oh sweet thing\nBoy you know you're my everything\nYes you are\nYes you are\nYou are my heat you are my fire\nYou make me weak with strong desire\nTo love you child my whole life long\nBe it right\nOr be it wrong\nI just want to satisfy you\nThough you're not mine\nI can't deny it\nDon't you hear me talking baby\nLove me now or I'll go crazy\nYou're the heat\nYou are the fire\nYou're not mine\nI can't deny it\nDon't you hear me talking baby\nLove me now or I'll go crazy\nYou're the heat\nYou are the fire\nYou're not mine\nI can't deny it\nDon't you hear me talking baby\nLove me now or I'll go crazy\nYou're the heat\nYou are the fire\nYou're not mine\nI can't deny it\nDon't you hear me talking baby\nLove me now or I'll go crazy\nYou're the heat\nYou are the fire\nYou're not mine\nI can't deny it\nDon't you hear me talking baby\nLove me now or I'll go crazy"""
45,That's the Way (I Like It),KC,1976,"b""That's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha\nWhen you take me by the hand\nTell me I'm your lovin' man\nWhen you give me all your love\nAnd do it babe the very best you can\nThat's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha\nWhen I get to be in your arms\nWhen we're all all alone\nWhen you whisper sweet in my ear\nWhen you turn turn me on\nThat's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha\nBabe\nOh babe aha\nThat's the way aha\nThat's the way aha\nBabe\nOh babe aha\nThat's the way aha\nThat's the way aha\nThat's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha\nThat's the way aha aha\nI like it aha aha"""
46,A Little Bit More,Dr. Hook,1976,"b""When your body's had enough of me\nAnd I'm layin' flat out on the floor\nWhen you think I've loved you all I can\nI'm gonna love you a little bit more\nCome on over here and lay by my side\nI've got to be touchin' you\nLet me rub your tired shoulders\nThe way I used to do\nLook into my eyes and give me that smile\nThe one that always turns me on\nAnd let me take your hair down\nCause we're stayin' up to greet the sun\nAnd when your body's had enough of me\nAnd I'm layin flat out on the floor\nWhen you think I've loved you all I can\nI'm gonna love you a little bit more\nGot to say a few things that have been on my mind\nAnd you know where my mind has been\nI guess I learned my lessons\nAnd now's the time to begin\nSo if you're feelin' alright and you're ready for me\nI know that I'm ready for you\nWe better get it on now\nCause we got a whole life to live through\nAnd when your body's had enough of me\nAnd I'm layin' flat out on the floor\nWhen you think I've loved you all I can\nI'm gonna love you a little bit more\nAnd when your body's had enough of me\nAnd I'm layin flat out on the floor"""
47,Shannon,Henry Gross,1976,"b""Another day is at end\nMama says she's tired again\nNo one can even begin to tell her\nI hardly know what to say\nBut maybe it's better that way\nIf Papa were here I'm sure he'd tell her\nShannon is gone I hope she's drifting out to sea\nShe always loved to swim away\nMaybe she'll find an island with a shaded tree\nJust like the one in our backyard\nMama tries hard to pretend\nThings will get better again\nSomehow she's keeping it all inside her\nBut finally the tears fill our eyes\nAnd I know that somewhere tonight\nShe knows how much we really miss her\nShannon is gone I hope she's drifting out to sea\nShe always loved to swim away\nMaybe she'll find an island with a shaded tree\nJust like the one in our backyard\nJust like the one in our backyard"""
48,If You Leave Me Now,Chicago,1976,"b""If you leave me now\nYou'll take away the biggest part of me\nOoh no baby please don't go\nAnd if you leave me now\nYou'll take away the very heart of me\nOoh no baby please don't go\nOoh girl I just want you to stay\nA love like ours is love that's hard to find\nHow could we let it slip away\nWe've come too far to leave it all behind\nHow could we end it all this way\nWhen tomorrow comes and we'll both regret\nThe things we said today\nA love like ours is love that's hard to find\nHow could we let it slip away\nWe've come too far to leave it all behind\nHow could we end it all this way\nWhen tomorrow comes and we'll both regret\nThe things we said today\nIf you leave me now\nYou'll take away the biggest part of me\nOoh no baby please don't go\nOoh girl I just got to have you by my side\nOoh no baby please don't go\nOoh mama I just got to have your lovin'"""
49,Lowdown,Boz Scaggs,1976,"b'Baby\'s into runnin\' around hangin\' with the crowd\nPuttin\' your business in the street talkin\' out loud\nSayin\' you bought her this and that\nAnd how much you done spent\nI swear she must believe it\'s all heaven sent\nHey boy\nYou better bring the chick around\nTo the sad sad truth\nThe dirty lowdown\nTaught her how to talk like that\nGave her that big idea\nNothin\' you can\'t handle nothin\' you ain\'t got\nPut your money on the table and drive it off the lot\nTurn on that old lovelight and turn a ""Maybe"" to a ""Yes""\nSame old schoolboy game got you into this mess\nHey son\nBetter get on back to town\nFace the sad old truth\nThe dirty lowdown\nPut those ideas in your head\nYeah\nCome on back down little son\nDig the low low low low lowdown!\nYou ain\'t got to be so bad got to be so cold\nThis dog eat dog existence sure is getting old\nGot to have a jones for this jones for that\nThis runnin\' with the Joneses boy just ain\'t where it\'s at no no\nYou gonna come back around\nTo the sad sad truth\nThe dirty lowdown\nGot you thinking like that boy\nI wonder wonder wonder wonder who\nSaid I wonder wonder wonder I wonder who\nOh look out for that lowdown\nThat dirty dirty dirty dirty lowdown\nI wonder wonder wonder wonder who\nOoohooohooohooo\nI wonder wonder wonder wonder who\nGot you thinkin\' like that\nGot you thinkin\' just like that\nLookin\' that girl in the face is so sad\nI\'m ashamed of you\nI wonder wonder wonder wonder who'"
50,Show Me the Way,Peter Frampton,1976,"b""I wonder how you're feeling\nThere's ringing in my ears\nAnd no one to relate to 'cept the sea\nWho can I believe in?\nI'm kneeling on the floor\nThere has to be a force\nWho do I phone?\nThe stars are out and shining\nBut all I really want to know\nOh won't you show me the way\nI want you to show me the way yeah\nWell I can see no reason\nYou're living on your nerves\nWhen someone drops a cup and I submerge\nI'm swimming in a circle\nI feel I'm going down\nThere has to be a fool to play my part\nSomeone thought of healing\nBut all I really want to know\nOh won't you show me the way\nI want you to show me the way\nI want you day after day yeah\nYeah I wonder if I'm dreaming\nI feel so unashamed\nI can't believe this is happening to me\nI watch you when you're sleeping\nAnd then I want to take your love\nOh won't you show me the way\nI want you to show me the way\nI want you day after day yeah\nI want you day after day hey"""
51,Dream On,Aerosmith,1976,"b""Every time\xe2\x80\x8b that I look in the mirror\nAll these lines on my face getting clearer\nThe past is gone it went by like dusk to dawn\nIsn't that the way everybody's got the dues in life to pay yeah\nI know nobody knows\nWhere it comes and where it goes\nI know it's everybody sins\nYou got to lose to know how to win\nHalf my life's in books' written pages\nLived and learned from fools and from sages\nYou know it's true\nAll the things come back to you\nSing with me sing for the year\nSing for the laughter and sing for the tear\nSing with me it's just for today\nMaybe tomorrow the good Lord will take you away\nSing with me sing for the year\nSing for the laughter and sing for the tear\nSing with me it's just for today\nMaybe tomorrow the good Lord will take you away\nDream on dream on dream on\nDream until your dream come true\nDream on dream on dream on\nDream until your dream come true\nDream on dream on\nDream on dream on\nDream on dream on\nDream on\nSing with me sing for the year\nSing for the laughter and sing for the tear\nSing with me it's just for today\nMaybe tomorrow the good Lord will take you away\nSing with me sing for the year\nSing for the laughter and sing for the tear\nSing with me it's just for today\nMaybe tomorrow the good Lord will take you away"""
52,I Love Music,The O'Jays,1976,"b""Ah ah ah na na na na na na na na\nOhhh oh oooh oh oh oooh oh oh oh\nGet it on get it on\nGet it on get it on get it on\nGet it on yeah\nOhhh oh oooh oh oh oooh oh oh oh\nI love music\nAny kind of music\nI love music\nJust as long as it's grooving\nMakes me laugh makes me smile all the while\nWhenever I'm with you girl\nWhile we dance make romance\nI'm enchanted by the things that you do\nOooh oooh oooh.  Aw aw aw aw aw\nOhhh oh oooh oh oh oooh oh oh oh\nI love music\nSweet sweet music\nLong as it's swinging\nAll the joy that it's bringing\nI'm so happy to be in complete harmony\nI love you girl\nAnd to hold you so close in my arms\nI'm so glad that you're mine all mine\nNothing can be better than a sweet love song\nSo sweet so sweet\nSo mellow mellow\nWhen you got the girl that you love in your arms\nOooh honey I love you I love you yeah\nMusic is the hearing force of the world\nIt's understood by every man woman boy and girl\nAnd that's why that's why I say \nI love music\nAny kind of music\nI love music\nJust as long as it's grooving grooving\nMusic makes the atmosphere so fine\nLights down low just me and you baby you know\n'Specially when you got a cold glass of wine\nMellow mellow wine and song\nI love music\nAny any kind of music\nI love music\nJust as long as it's grooving\nAnd I say I love I love I love I love I love music\nSweet sweet music.  \nI love I love I love I love I love music\nListen listen listen\nI love I love I love I love I love music music\nI love I love I love I love I love music\nFunky funky music\nI love I love I love I love I love music\nBoogie boogie.   Boogie\nI love I love I love I love I love music\nAny any any kind of music music\nI love I love music music.  I love.  \nNa na na na na na.  \nNo no no yeah yeah.  \nI love I love I love I love I love music\nCome on.   Get it on\nCome on come on.  Get it on\nGet it on get it on get it on get it on\n Get it on\nCome on come on come on get it on\nGet it on get it on get it on get it on get it on get it on\nGet it on get it on get it on get it on\nFunky funky music\nOhhh oh oooh oh oh oooh oh oh oh\nGroove\nOhhh oh oooh oh oh oooh oh oh oh\nI said I love I love I love I love I love mu-mu-music\nMusic music.  \nI love I love I love I love I love music.  Yeah yeah\nI love music \nAny any kind of music.  Yeah yeah.  \nI love music just as long as it's grooving\n I'm so happy to be in complete harmony.  \nI'm loving you girl.   You got the music\n I love music\nYou got the music\nI say now  I love I love I love I love I love\nGet it on yeah.  Put it on yeah yeah\n Nothing can be better than a sweet love song\nNo no no no no no\nGrooving with you darling.  \nLove you"""
53,Say You Love Me,Fleetwood Mac,1976,"b""Have mercy baby on a poor girl like me\nYou know I'm falling falling falling at your feet\nI'm tingling right from my head to my toes\nSo help me help me help me make the feeling go\nCause when the loving starts and the lights go down\nAnd there's not another living soul around\nYou woo me until the sun comes up\nAnd you say that you love me\nHave pity baby just when I thought it was over\nNow you got me running running running for cover\nI'm begging you for a little sympathy\nAnd if you use me again it'll be the end of me\nCause when the loving starts and the lights go down\nAnd there's not another living soul around\nYou woo me until the sun comes up\nAnd you say that you love me\n{Bridge}\nBaby baby hope you're going to stay away\nCause I'm getting weaker weaker everyday\nI guess I'm not as strong as I used to be\nAnd if you use me again it'll be the end of me\nCause when the loving starts and the lights go down\nAnd there's not another living soul around\nYou woo me until the sun comes up\nAnd you say that you love me\nCause when the loving starts and the lights go down\nAnd there's not another living soul around\nYou woo me until the sun comes up\nAnd you say that you love me\nSay that you love me\nSay that you love me\n{Outro}\nFalling falling falling\nFalling falling falling..."""
54,Times of Your Life,Paul Anka,1976,"b""Good morning yesterday\nYou wake up and time has slipped away\nAnd suddenly it's hard to find\nThe memories you left behind\nRemember\nDo you remember\nThe laughter and the tears\nThe shadows of misty yesteryears\nThe good times and the bad you've seen\nAnd all the others in between\nRemember\nDo you remember the times of your life \nReach back for the joy and the sorrow\nPut them away in your mind\nFor memories are time that you borrow\nTo spend when you get to tomorrow\nHere comes the setting sun\nThe seasons are passing one by one\nSo gather moments while you may\nCollect the dreams you dream today\nRemember\nWill you remember the times of your life\nGather moments while you may\nCollect the dreams you dream today\nRemember\nWill you remember the times of your life\nOf your life\nOf your life\nDo you remember baby\nDo you remember the times of your life\nDo you remember baby\nDo you remember the times of your life"""
55,Devil Woman,Cliff Richard,1976,"b""I've had nothing but bad luck\nSince the day I saw the cat at my door\nSo I came into you sweet lady\nAnswering your mystical call\nCrystal ball on the table\nShowing the future the past\nSame cat with them evil eyes\nAnd I knew it was a spell she cast\nShe's just a devil woman\nWith evil on her mind\nBeware the devil woman\nShe's gonna get you\nShe's just a devil woman\nWith evil on her mind\nBeware the devil woman\nShe's gonna get you from behind\nGive me the ring on your finger\nLet me see the lines on your hand\nI can see me a tall dark stranger\nGiving you what you hadn't planned\nI drank the potion she offered me\nI found myself on the floor\nThen I looked in those big green eyes\nAnd I wondered what I came there for\nShe's just a devil woman\nWith evil on her mind\nBeware the devil woman\nShe's gonna get you\nShe's just a devil woman\nWith evil on her mind\nBeware the devil woman\nShe's gonna get you from behind\nStay away\nLook out\nIf you're out on a moonlit night\nBe careful of them neighbourhood strays\nOf a lady with long black hair\nTryin' to win you with her feminine ways\nCrystal ball on the table\nShowing the future the past\nSame cat with them evil eyes\nYou'd better get out of there fast\nShe's just a devil woman\nWith evil on her mind\nBeware the devil woman\nShe's gonna get you"""
56,Fooled Around and Fell in Love,Elvin Bishop,1976,"b""I must have been through about a million girls\nI'd love 'em then I'd leave 'em alone\nI didn't care how much they cried no sir\nTheir tears left me cold as a stone\nBut then I fooled around and fell in love\nI fooled around and fell in love yes I did\nI fooled around and fell in love\nI fooled around and fell in love\nIt used to be when I'd see a girl that I liked\nI'd get out my book and write down her name\nAh but when the the grass got a little greener over on the other side\nI'd just tear out that page\nBut then I fooled around and fell in love\nI fooled around and fell in love since I met you baby\nI fooled around and fell in love\nI fooled around and fell in love\nFree on my own is the way I used to be\nAh but since I met you baby love's got a hold on me\nIt's got a hold on me now\nI can't let go of you baby\nI can't stop loving you now\nCause I fooled around I fooled around I fooled around I fooled around\nI fooled around I fooled around and I fell in love\nI fooled around I fooled around  yes I did I fooled around\nI fooled around  I fooled around\nCause I fooled around and I fell in love\nI fooled around\nI fooled around and I fell in love\nSome of you know what I am trying to say"""
