Rank,Song,Artist,Year,Lyrics
25,"Replay",Iyaz,2010,b' Shawty s like a melody in my head That I can t keep out got me singin like Na na na na everyday It s like my iPod stuck on replay replay ay ay ay Shawty s like a melody in my head That I can t keep out got me singin like Na na na na everyday It s like my iPod stuck on replay replay Remember the first time we met You was at the mall wit yo friend I was scared to approach ya but then you came closer Hopin you would give me a chance Who would have ever knew That we would ever be more than friends We re real worldwide breaking all the rules She like a song played again and again That girl like somethin off a poster That girl is a dime they say That girl is a gun to my holster She s running through my mind all day ayy Shawty s like a melody in my head That I can t keep out got me singin like Na na na na everyday It s like my iPod stuck on replay replay ay ay ay Shawty s like a melody in my head That I can t keep out got me singin like Na na na na everyday It s like my iPod stuck on replay replay ay ay ay See you been all around the globe Not once did you leave my mind We talk on the phone from night til the morn Girl you really changed my life Doin things I never do I m in the kitchen cookin things she likes We re real worldwide breaking all the rules Someday I wanna make you my wife That girl like somethin off a poster That girl is a dime they say That girl is a gun to my holster She s running through my mind all day ayy Shawty s like a melody in my head That I can t keep out got me singin like Na na na na everyday It s like my iPod stuck on replay replay ay ay ay Shawty s like a melody in my head That I can t keep out got me singin like Na na na na everyday It s like my iPod stuck on replay replay ay ay ay I can be your melody Oh girl I could write you a symphony The one that could fill your fantasies So come baby girl let s sing with me Ayy I can be your melody Oh girl I could write you a symphony The one that could fill your fantasies So come baby girl let s sing with me Ayy na na na na na na na Na na na na na naa Shawty got me singin Na na na na na na na Na na na na na naa Now she got me singin Shawty s like a melody in my head That I can t keep out got me singin like Na na na na everyday It s like my iPod stuck on replay replay ay ay ay Shawty s like a melody in my head That I can t keep out got me singin like Na na na na everyday It s like my iPod stuck on replay replay ay ay ay'
26,"Sexy Bitch",David Guetta,2010,b' Yes I can see her Cause every girl here wanna be her Oh she s a diva I feel the same and I wanna meet her They say she low down It s just a rumor and I don t believe em They say she needs to slow down The baddest thing around town She s nothing like a girl you ve ever seen befo Nothing you can compare to your neighborhood ho I m trying to find the words to describe this girl without being disrespectful The way that booty moving I can t take no more Had to stop what I m doing so I can pull up close I m trying to find the words to describe this girl without being disrespectful Damn you s a sexy bitch a sexy bitch Damn you s a sexy bitch damn girl Damn you s a sexy bitch a sexy bitch Damn you s a sexy bitch damn girl Yes I can see her Cause every girl here wanna be her Oh she s a diva I feel the same and I wanna meet her They say she low down It s just a rumor and I don t believe em They say she needs to slow down The baddest thing around town She s nothing like a girl you ve ever seen befo Nothing you can compare to your neighborhood ho I m tryna find the words to describe this girl without being disrespectful The way that booty movin I can t take no more Had to stop what I m doin so I can pull up close I m tryna to find the words to describe this girl without being disrespectful Damn you s a sexy bitch a sexy bitch Damn you s a sexy bitch damn girl Damn you s a sexy bitch a sexy bitch Damn you s a sexy bitch damn girl Damn you s a sexy bitch a sexy bitch Damn you s a sexy bitch damn girl Damn you s a sexy bitch a sexy bitch Damn you s a sexy bitch damn you s a sexy bitch'
27,"Breakeven",The Script,2010,b' I m still alive but I m barely breathing Just praying to a God that I don t believe in Cause I got time while she got freedom Cause when a heart breaks no it don t break even Her best days will be some of my worst She finally met a man that s gonna put her first While I m wide awake she s no trouble sleeping Cause when a heart breaks no it don t breakeven Even no What am I supposed to do when the best part of me was always you And what am I supposed to say when I m all choked up and you re ok I m falling to pieces yeah I m falling to pieces They say bad things happen for a reason But no wise words gonna stop the bleeding Cause she s moved on while I m still grieving And when a heart breaks no it don t breakeven even even no What am I gonna do when the best part of me was always you And what am I supposed to say when I m all choked up and you re ok I m falling to pieces yeah I m falling to pieces yeah I m falling to pieces I m falling to pieces Oh you got his heart and my heart and none of the pain You took your suitcase I took the blame Now I m tryna make sense of what little remains oh Cause you left me with no love and no love to my name I m still alive but I m barely breathing Just prayed to a God that I don t believe in Cause I got time while she got freedom Cause when a heart breaks no it don t break No it don t break no it don t break even no What am I gonna do when the best part of me was always you And what am I supposed to say when I m all choked up that you re ok I m falling to pieces yeah I m falling to pieces yeah I m falling to pieces I m falling to pieces Oh it don t break even no Oh it don t break even no Oh it don t break even no'
28,"Your Love Is My Drug",Kesha,2010,b' Maybe I need some rehab Or maybe just need some sleep I got a sick obsession I m seeing it in my dreams I m looking down every alley I m making those desperate calls I m staying up all night hoping Hitting my head against the wall What you ve got boy is hard to find I think about it all the time I m all strung out my heart is fried I just can t get you off my mind Because your love your love your love is my drug Your love your love your love I said your love your love your love is my drug Your love your love your love Won t listen to any advice Momma s telling me I should think twice Better left to my own devices I m addicted it s a crisis My friends think I ve gone crazy My judgment s getting kinda hazy My steeze is gonna be affected If I keep it up like a lovesick crackhead What you ve got boy is hard to find I think about it all the time I m all strung out my heart is fried I just can t get you off my mind Because your love your love your love is my drug Your love your love your love I said your love your love your love is my drug Your love your love your love I don t care what people say The rush is worth the price I pay I get so high when you re with me But crash and crave you when you leave Hey so I got a question Do you wanna have a slumber party in my basement Do I make your heart beat like an 808 drum Is my love with your drug Your drug Huh your drug Huh your drug Is my love your drug Because your love your love your love is my drug Your love your love your love I said your love your love your love is my drug Your love your love your love Because your love your love your love is my drug Your love your love your love I said your love your love your love is my drug Your love your love your love Hey Hey so Your love your love your love your love is my drug I like your beard'
29,"I Gotta Feeling",The Black Eyed Peas,2010,b' I got a feeling that tonight s gonna be a good night That tonight s gonna be a good night That tonight s gonna be a good good night A feeling That tonight s gonna be a good night That tonight s gonna be a good night That tonight s gonna be a good good night I got a feeling that tonight s gonna be a good night That tonight s gonna be a good night That tonight s gonna be a good good night A feeling That tonight s gonna be a good night That tonight s gonna be a good night That tonight s gonna be a good good night Tonight s the night Let s live it up I got my money Let s spend it up Go out and smash it Like Oh my God Jump out that sofa Let s kick it Off I know that we ll have a ball If we get down and go out and just lose it all I feel stressed out I wanna let it go Let s go way out spaced out and losing all control Fill up my cup Mazel tov Look at her dancing just take it off Let s paint the town We ll shut it down Let s burn the roof And then we ll do it again Let s do it let s do it let s do it let s do it And do it and do it And do it and do it and do it do it do it Let s do it let s do it let s do it Cause I got a feeling That tonight s gonna be a good night That tonight s gonna be a good night That tonight s gonna be a good good night A feeling That tonight s gonna be a good night That tonight s gonna be a good night That tonight s gonna be a good good night Tonight s that night hey Let s live it up I got my money Let s spend it up Go out and smash it Like Oh my God Jump out that sofa Let s kick it off Fill up my cup Mazel tov Look at her dancing Just take it off Let s paint the town We ll shut it down Let s burn the roof And then we ll do it again Let s do it let s do it let s do it let s do it And do it and do it And do it and do it and do it do it do it Let s do it let s do it let s do it do it do it do it Here we come here we go we gotta rock Easy come easy go now we on top Fill the shot body rock rock it don t stop Round and round up and down around the clock Monday Tuesday Wednesday and Thursday Friday Saturday Saturday to Sunday Weeekend get get get with us you know what we say Party every day p p p party every day And I m feeling That tonight s gonna be a good night That tonight s gonna be a good night That tonight s gonna be a good good night A feeling That tonight s gonna be a good night That tonight s gonna be a good night That tonight s gonna be a good good night '
30,"Fireflies",Owl City,2010,b' You would not believe your eyes If ten million fireflies Lit up the world as I fell asleep Cause they d fill the open air And leave teardrops everywhere You d think me rude but I would just stand and stare I d like to make myself believe That planet Earth turns slowly It s hard to say that I d rather stay awake when I m asleep Cause everything is never as it seems Cause I d get a thousand hugs From ten thousand lightning bugs As they tried to teach me how to dance A foxtrot above my head A sock hop beneath my bed The disco ball is just hanging by a thread I d like to make myself believe That planet Earth turns slowly It s hard to say that I d rather stay awake when I m asleep Cause everything is never as it seems Leave my door open just a crack Cause I feel like such an insomniac Why do I tire of counting sheep When I m far too tired to fall asleep To ten million fireflies I m weird cause I hate goodbyes I got misty eyes as they said farewell But I ll know where several are If my dreams get real bizarre Cause I saved a few and I keep them in a jar I d like to make myself believe That planet Earth turns slowly It s hard to say that I d rather stay awake when I m asleep Cause everything is never as it seems I d like to make myself believe That planet Earth turns slowly It s hard to say that I d rather stay awake when I m asleep Cause everything is never as it seems I d like to make myself believe That planet Earth turns slowly It s hard to say that I d rather stay awake when I m asleep Because my dreams are bursting at the seams'
31,"Say Aah",Trey Songz,2010,b' Ay when I give you these keys homeboy don t move my car man I m right in the front ya dig Don t move my shit man Whoa whoa baby what s yo name Go girl it s your birthday Open wide I know you re thirsty Say aah hey Say aah And we don t buy no drinks at the bar We pop champagne cause we got that dough Let me hear you say aah If you want me say aah Pocket full of money club don t jump til I walk inside the doorway Bottles of that rose Smelling like Dolce Gabbana yeah Shawty you the baddest and to meet you is an honor Lil mama I got a table waiting what you think about a convo And if you like it baby we can take it to the condo And if you like the condo we can move the party to the bedroom I ma beat your body like a congo Since we in the club for now Might as well get another round Noticed ain t nothing in your cup So give it here baby let me fill it up fill it up Go girl it s your birthday Open wide I know you re thirsty Say aah hey Say aah And we don t buy no drinks at the bar We pop champagne cause we got that dough Let me hear you say aah If you want me say aah Shawty dance like a video vixen Say her man be on that bullshit pimping Well I retired from the Bull like Pippen Tryna get you Homer would you be Marge Simpson Whip out front we can leave like pronto Maple Leaf dash got you feeling like Toronto Make your body rise like you puffing on a joint though Girl that s only if you want though you ready Since we in the club for now Might as well get another round Noticed ain t nothing in your cup So give it here baby let me fill it up fill it up Go girl it s your birthday Open wide I know you re thirsty Say aah hey Say aah And we don t buy no drinks at the bar We pop champagne cause we got that dough Let me hear you say aah If you want me say aah Hey hey hey hey hey It s loso you might be too drunk to know so I make you say aah just like I m your doctor All I prescribe is cranberry and vodka Then I m tryna kick it play a little soccer And bust a couple off blaka blaka The Henny in your system You start drunk textin and suddenly you miss him Or even wanna dis him Then you call ya girl like What the hell you gave me She like Don t blame me you better do like Jamie And blame it on the liquor He works every time Patron you my nigga Know it s somebody birthday well where your ass at And girl I know you thirsty but don t know where your glass at Go girl it s your birthday Open wide I know you re thirsty Say aah hey Say aah And we don t buy no drinks at the bar We pop champagne cause we got that dough Let me hear you say aah If you want me say aah Go girl it s your birthday Open wide I know you re thirsty Say aah hey Say aah And we don t buy no drinks at the bar We pop champagne cause we got that dough Let me hear you say aah If you want me say aah'
32,"Find Your Love",Drake,2010,b' I m more than just an option Refuse to be forgotten I took a chance with my heart And I feel it taking over I better find your loving I better find your heart I better find your loving I better find your heart I better find your loving I better find your heart I bet if I give all my love then nothing s gonna tear us apart I m more than just a number I doubt you ll find another So every single summer I ll be the one that you ll remember and I better find your loving I better find your heart I better find your loving I better find your heart I better find your loving I better find your heart I bet if I give all my love then nothing s gonna tear us apart It s more than just a mission You hear but you don t listen You better pay attention And get what you ve been missing I better find your loving I better find your heart I better find your loving I better find your heart I better find your loving I better find your heart I bet if I give all my love then nothing s gonna tear us apart Too many times I ve been wrong I guess being right takes too long I m done waiting there s nothing left to do But give all I have to you and I better find your loving I better find your heart I better find your loving I better find your heart I better find your loving I better find your heart I bet if I give all my love then nothing s gonna tear us apart I bet if I give all my love then nothing s gonna tear us apart'
33,"Alejandro",Lady Gaga,2010,b' I know that we are young and I know that you may love me But I just can t be with you like this anymore Alejandro She s got both hands in her pocket And she won t look at you won t look at you She hides true love en su bolsillo She s got a halo around her finger around you You know that I love you boy Hot like Mexico rejoice At this point I ve gotta choose Nothing to lose Don t call my name don t call my name Alejandro I m not your babe I m not your babe Fernando Don t wanna kiss don t wanna touch Just smoke my cigarette and hush Don t call my name don t call my name Roberto Alejandro Alejandro Ale Alejandro Ale Alejandro Alejandro Alejandro Ale Alejandro Ale Alejandro Stop please just let me go Alejandro just let me go She s not broken She s just a baby But her boyfriend s like her dad just like her dad And all those flames that burned before him Now he s gotta firefight gotta cool the bad You know that I love you boy Hot like Mexico rejoice At this point I ve gotta choose Nothing to lose Don t call my name don t call my name Alejandro I m not your babe I m not your babe Fernando Don t wanna kiss don t wanna touch Just smoke my cigarette and hush Don t call my name don t call my name Roberto Alejandro Alejandro Ale Alejandro Ale Alejandro Alejandro Alejandro Ale Alejandro Ale Alejandro Don t bother me don t bother me Alejandro Don t call my name don t call my name Bye Fernando I m not your babe I m not your babe Alejandro Don t wanna kiss Don t wanna touch Fernando Don t call my name don t call my name Alejandro I m not your babe I m not your babe Fernando Don t wanna kiss don t wanna touch Just smoke my cigarette and hush Don t call my name don t call my name Roberto Alejandro Alejandro Ale Alejandro Ale Alejandro Alejandro Alejandro Ale Alejandro Ale Alejandro Alejandro Alejandro Ale Alejandro Ale Alejandro Alejandro Alejandro Ale Alejandro Ale Alejandro Alejandro Alejandro Ale Alejandro Ale Alejandro Alejandro'
34,"Ridin' Solo",Jason Derulo,2010,b' Mmmm yeah yeah Yeah yeah yeah I m feeling like a star you can t stop my shine I m loving cloud nine my head s in the sky I m solo I m riding solo I m riding solo I m riding solo solo Yeah I m feeling good tonight Finally doing me and it feels so right oh Time to do the things I like Going to the club everything s alright oh No one to answer to No one that s gon argue no And since I got the hold off me I m living life now that I m free yeah Told me get my shit together Now I got my shit together yeah yeah Now I made it through the weather Better days are gon get better I m so sorry that it didn t work out I m moving on I m so sorry but it s over now The pain is gone I m putting on my shades to cover up my eyes I m jumping in my ride I m heading out tonight I m solo I m riding solo I m riding solo I m riding solo solo I m feeling like a star you can t stop my shine I m loving cloud nine my head s in the sky I m solo I m riding solo I m riding solo I m riding solo solo Yeah now I m feeling how I should Never knew single could feel this good oh Star player misunderstood Back in the game who knew I would oh So fly how I spread my wings Loving myself makes me wanna sing oh Oh yeah Yeah yeah yeah yeah Told me get my shit together Now I got my shit together yeah yeah Now I made it through the weather Better days are gon get better I m so sorry that it didn t work out I m moving on I m so sorry but it s over now The pain is gone I m putting on my shades to cover up my eyes I m jumping in my ride I m heading out tonight I m solo I m riding solo I m riding solo I m riding solo solo I m feeling like a star you can t stop my shine I m loving cloud nine my head s in the sky I m solo I m riding solo I m riding solo I m riding solo solo Riding solo Solo I m riding solo Solo solo Yeah solo solo It s like S O L O S O L O S O L O Living my life ain t got stress no more I m putting on my shades to cover up my eyes I m jumping in my ride I m heading out tonight I m solo I m riding solo I m riding solo I m riding solo solo I m feeling like a star you can t stop my shine I m loving cloud nine my head s in the sky I m solo I m riding solo I m riding solo I m riding solo solo I m riding I m riding solo solo woah I m riding solo solo'
35,"Just a Dream",Nelly,2010,b' Uhh uhh uhh I was thinkin bout her thinkin bout me Thinkin bout us where we gon be Opened my eyes yeah It was only just a dream So I travel back down that road Will she come back No one knows I realize yeah It was only just a dream I was at the top and now it s like I m in the basement Number one spot now she found her a replacement I swear now I can t take it Knowin somebody s got my baby And now you ain t around baby I can t think I shoulda put it down shoulda got that ring Cause I can still feel it in the air See her pretty face run my fingers through her hair My love of my life My shorty my wife She left me I m tight Cause I knew that it just ain t right Uhh uhh uhh I was thinkin bout her thinkin bout me Thinkin bout us where we gon be Opened my eyes yeah It was only just a dream So I travel back down that road Will she come back No one knows I realize yeah It was only just a dream When I be ridin man I swear I see her face at every turn Tryin to get my Usher on but I can t let it Burn And I just hope she know that she the only one I yearn for My woman oh I miss her when will I learn Didn t give her all my love I guess now I got my payback Now I m in the club thinkin all about my baby Hey she was so easy to love But wait I guess that love wasn t enough I m goin through it every time that I m alone And now I m missin wishin she pick up the phone But she made a decision that she wanted to move on Cause I was wrong Uhh uhh uhh I was thinkin bout her thinkin bout me Thinkin bout us where we gon be Opened my eyes yeah It was only just a dream So I travel back down that road Will she come back No one knows I realize yeah It was only just a dream If you ever loved somebody put your hands up If you ever loved somebody put your hands up And now they re gone and you wishin you could give them everything Everything Said if you ever loved somebody put your hands up If you ever loved somebody put your hands up And now they re gone and you wishin you could give them everything Uhh uhh uhh I was thinkin bout her thinkin bout me Thinkin bout us where we gon be Opened my eyes yeah It was only just a dream So I travel back down that road Will she come back No one knows I realize yeah It was only just a dream'
36,"How Low",Ludacris,2010,b' How low can you go How low can you go Haha Luda She can go lower than I ever really thought she could Face down ass up The top of your booty jiggling out your jeans baby pull your pants up I like it when I see you do it better than I ve ever seen I done befo A lot of women drop it to the ground but how low can you go Lower than your mama s ever seen it in her lifetime Never would ve imagined it not even in her right mind Practice in front of that mirror now you doing it on the dance flo Mad cause I can t get with you chick just show me how to dance oh I may not wanna get low so I m posted up kinda like a player do But if you come to the crib then I might show you girls a thang or two Yeah I think you a superstar with a ass like that you gotta blow Befo you make it big there s just one thang that I gotta know How low can you go How low can you go I can go low lower than you know Go low lower than you know Go low lower than you know Go low lower than you know I be like knick knack patty wack Oh where my kitty cat Give a dog a bone How many licks does it take til I get to the center and let a realer nigga take you home I can make this show stop soon as he hear this fo pop From A T L A N T A N all the way down to yo block Put the needle on the record And I make her get lower than a Lamborghini And if she really get low then I ma shoot a video and put it all on TV Cause I like that French vanilla And the caramel But when it comes to chocolate I know that very well Asian persuasion no discrimination I love how they seem to please us I wanna taste them butter Rican pecan peanut butter cups like Reese s Pieces Cause I think you a superstar with a ass like that you gotta blow Befo you make it big well there s just one thang that I gotta know How low can you go How low can you go I can go low lower than you know Go low lower than you know Go low lower than you know Go low lower than you know Drop it hit it dump it split it Don t stop get it get it Put it in reverse just to back it up Let me put some Luda in it Show me whatchu working with I ll show you some of this bank roll Yeah you a superstar there s just one thang I gotta know so How low can you go How low can you go I can go low lower than you know Go low lower than you know Go low lower than you know Go low lower than you know'
37,"Like a G6",Far East Movement,2010,b' Poppin bottles in the ice like a blizzard When we drink we do it right gettin slizard Sippin sizzurp in my ride like Three 6 Now I m feelin so fly like a G6 Like a G6 like a G6 Now I m feelin so fly like a G6 Like a G6 like a G6 Now I m feelin so fly like a G6 Gimme that Moet Gimme that Cristal Ladies love my style at my table gettin wild Get them bottles poppin we get that drip and that drop Now give me two more bottles cuz you know it don t stop Hell yeah drink it up drink drink it up When sober girls around me they be actin like they drunk They be actin like they drunk actin actin like they drunk When sober girls around me they be actin like they drunk Poppin bottles in the ice like a blizzard When we drink we do it right gettin slizard Sippin sizzurp in my ride like Three 6 Now I m feelin so fly like a G6 Like a G6 like a G6 Now I m feelin so fly like a G6 Like a G6 like a G6 Now I m feelin so fly like a G6 Sippin on sippin on sizz I ma ma make it fizz Girl I keep it gangsta poppin bottles at the crib This is how we live every single night Take that bottle to the head and let me see you fly Hell yeah drink it up drink drink it up When sober girls around me they be actin like they drunk They be actin like they drunk actin actin like they drunk When sober girls around me they be actin like they drunk Poppin bottles in the ice like a blizzard When we drink we do it right gettin slizard Sippin sizzurp in my ride like Three 6 Now I m feelin so fly like a G6 Like a G6 like a G6 Now I m feelin so fly like a G6 Like a G6 like a G6 Now I m feelin so fly like a G6 It s that 808 bump make you put yo hands up Make you put yo hands up put yo put yo hands up It s that 808 bump make you put yo hands up Make you put yo hands up put yo put yo hands up Hell yeah make you put yo hands up Make you put yo hands up put yo put yo put yo hands up Hell yeah make you put yo hands up Make you put yo hands up put yo put yo put yo hands up Poppin bottles in the ice like a blizzard When we drink we do it right gettin slizard Sippin sizzurp in my ride like Three 6 Now I m feelin so fly like a G6 Like a G6 like a G6 Now I m feelin so fly like a G6 Like a G6 like a G6 Now I m feelin so fly like a G6'
38,"Carry Out",Timbaland,2010,b' Ha hah Eh eh eh ha hah Ah baby oh my baby down to Ah baby oh my baby down to I take your order when you steppin when you I take your order when you steppin when you I turn it on my baby don t you I turn it on my baby don t you Check it check it out Baby you re looking fire hot I ll have you open all night like you re IHOP I ll take you home baby let you keep me company You gimme some of you I give you some of me You look good baby must taste heavenly I m pretty sure that you got your own recipe So pick it up pick it up yeah I like you I just can t get enough I gotta drive through Cause it s me you you me me you all night Have it your way foreplay before I feed your appetite Let me get my ticket baby let me get in line I can tell the way you like it baby supersized Hold on you got yours let me get mine I ain t leave til they turn over the closed sign Check it Take my order cause your body like a carry out Let me walk into your body til you hear me out Turn me on my baby don t you cut me out Turn me on my baby don t you cut me out Take my order cause your body like a carry out And let me walk into your body til it s lights out Turn me on my baby don t you cut me out Ah turn me on my baby don t you cut me out Cut me out Listen here girl Number one I take two number threes That s a whole lotta you and a side of me Now is I full of myself to want you full of me And if there s room for dessert then I want a piece Baby get my order right no errors I mma touch you in all the right areas I can feed you you can feed me Girl deliver that to me come see me Cause it s me you you me me you all night Have it your way foreplay before I feed your appetite Do you like it well done Cause I do it well Cause I m well seasoned if you couldn t tell Now let me walk into your body til you hear me out Ah turn me on my baby don t you cut me out Take my order cause your body like a carry out Let me walk into your body til you hear me out Turn me on my baby don t you cut me out Turn me on my baby don t you cut me out Take my order cause your body like a carry out And let me walk into your body til it s lights out Turn me on my baby don t you cut me out Ah turn me on my baby don t you cut me out Cut me out What s your name What s your number I m glad I came can you take my order What s your name Girl what s your number I m glad I came can you take my order Come over here Come closer Over here A little closer Come over here Come closer Over here A little closer Take my order cause your body like a carry out Let me walk into your body til you hear me out Turn me on my baby don t you cut me out Turn me on my baby don t you cut me out Take my order cause your body like a carry out And let me walk into your body til it s lights out Turn me on my baby don t you cut me out Ah turn me on my baby don t you cut me out Cut me out Take my order cause your body like a carry out Let me walk into your body til you hear me out Turn me on my baby don t you cut me out Turn me on my baby don t you cut me out Take my order cause your body like a carry out And let me walk into your body til it s lights out Turn me on my baby don t you cut me out Ah turn me on my baby don t you cut me out Cut me out Don t you cut me out'
39,"Haven't Met You Yet",Michael Bublé,2010,b' I m not surprised not everything lasts I ve broken my heart so many times I stopped keeping track Talk myself in I talk myself out I get all worked up then I let myself down I tried so very hard not to lose it I came up with a million excuses I thought I d thought of every possibility And I know some day that it ll all turn out You ll make me work so we can work to work it out And I promise you kid that I ll give so much more than I get I just haven t met you yet I might have to wait I ll never give up I guess it s half timing and the other half s luck Wherever you are whenever it s right You ll come out of nowhere and into my life And I know that we can be so amazing And baby your love is gonna change me And now I can see every possibility And somehow I know that it ll all turn out You ll make me work so we can work to work it out And promise you kid I ll give so much more than I get I just haven t met you yet They say all s fair in love and war But I won t need to fight it We ll get it right and we ll be united And I know that we can be so amazing And being in your life is gonna change me And now I can see every single possibility And someday I know it ll all turn out And I ll work to work it out Promise you kid I ll give more than I get than I get than I get than I get Oh you know it ll all turn out And you ll make me work so we can work to work it out And promise you kid to give so much more than I get yeah I just haven t met you yet I just haven t met you yet Oh promise you kid to give so much more than I get I said love love love love love love love I just haven t met you yet Yeah I just haven t met you yet'
40,"Club Can't Handle Me",Flo Rida,2010,b' You know I know how To make em stop and stare as I zone out The club can t even handle me right now Watchin you watchin me I go all out The club can t even handle me right now The club can t even handle me right now Haha Can t nothin handle me right now I see you D Guetta let s get em Hey I own the night and I don t need no help Gotta be the feeling that Scarface felt Stuntin gone wild can t handle this playa Life of the club arrogant like yeah Talk like money all the girls just melt One too many all on me like twelve Look like cash and they all just stare Bottles models standin on chairs Ball out cause that s the business All out it s so ridiculous Zone out so much attention Scream out I m in the building hey They watchin I know this I m rockin I m rollin I m holdin I know it you know it You know I know how To make em stop and stare as I zone out The club can t even handle me right now Watchin you watchin me I go all out The club can t even handle me right now The club can t even handle me right now Hey Still feelin myself I m like outta control Can t stop now more shots let s go Ten more rounds can I get a K O Paparazzi tryna make me pose Came to party til I can t no more Celebrate cause that s all I know Tip the groupies takin off they clothes Grand finale like Super Bowl Go hard I run the show That s right wild out got money to blow More lights more ice when I walk in the door No hype do it big all over the globe Yeah I said it go tell it Confetti who ready I m ready You ready Let s get it You know I know how To make em stop and stare as I zone out The club can t even handle me right now Watchin you watchin me I go all out The club can t even handle me right now The club can t even handle me right now You got me watchin now Got my attention now Got everybody in the club wantin to know now I am a ladies man come and be my lady and We can ball so ahh Bring ya body here let me switch up ya atmosphere Take you out of the club and up in my new Lear Fly you all around the world Whatchu want baby girl Are you ready to go now You know I know how To make em stop and stare as I zone out The club can t even handle me right now Watchin you watchin me I go all out The club can t even handle me right now The club can t even handle me right now Put your hands up Let s celebrate now Put your hands up Put your hands up Let s celebrate now Put your hands up You know who shut em down '
41,"Down",Jay Sean,2010,b' Baby are you down down down down down Even if the sky is falling down You oughta know Tonight is the night to let it go Put on a show I wanna see how you lose control So leave it behind Cause we have a night to get away So come on and fly with me As we make our great escape So baby don t worry You are my only You won t be lonely Even if the sky is falling down You ll be my only No need to worry Baby are you down down down down down Baby are you down down down down down Even if the sky is falling down Just let it be Come on and bring your body next to me I ll take you away ay Turn this place into our private getaway So leave it behind Cause we have a night to get away So come on and fly with me As we make our great escape So why don t we run away So baby don t worry You are my only You won t be lonely Even if the sky is falling down You ll be my only No need to worry Baby are you down down down down down Baby are you down down down down down Even if the sky is falling down Down like she supposed to be she gets down low for me Down like her temperature cause to me she zero degree She cold over freeze I got that girl from overseas Now she my Miss America now can I be her soldier please I m fightin for this girl on the battlefield of love Don t it look like baby cupid sending arrows from above Don t you ever leave the side of me indefinitely not probably And honestly I m down like the economy Baby don t worry You are my only You won t be lonely Even if the sky is falling down You ll be my only No need to worry Baby are you down down down down down Baby are you down down down down down Even if the sky is falling down'
42,"Bulletproof",La Roux,2010,b' Been there done that messed around I m having fun don t put me down I ll never let you sweep me off my feet I won t let you in again The messages I ve tried to send My information s just not going in Burnin bridges shore to shore I ll break away from something more I m not turned on to love until it s cheap Been there done that messed around I m having fun don t put me down I ll never let you sweep me off my feet This time baby I ll be bulletproof This time baby I ll be bulletproof I won t let you turn around And tell me now I m much too proud To walk away from something when it s dead Do do do your dirty words Come out to play when you are hurt There s certain things that should be left unsaid Tick tick tick tick on the watch And life s too short for me to stop Oh baby your time is running out I won t let you turn around And tell me now I m much too proud All you do is fill me up with doubt This time baby I ll be bulletproof This time baby I ll be bulletproof This time baby I ll be bulletproof This time baby I ll be bulletproof This time I ll be bulletproof This time I ll be bulletproof This time baby I ll be bulletproof This time baby I ll be bulletproof This time baby I ll be bulletproof This time baby I ll be bulletproof'
43,"Whatcha Say",Jason Derulo,2010,b' Wha wha wha wha what did you say Mmmm whatcha say Mmm that you only meant well Well of course you did Mmmm whatcha say Mmmm that it s all for the best Of course it is I was so wrong for so long Only tryna please myself Girl I was caught up in her lust When I don t really want no one else so no I know I should have treated you better But me and you were meant to last forever So let me in give me another chance To really be your man Cause when the roof caved in and the truth came out I just didn t know what to do But when I become a star we ll be living so large I ll do anything for you So tell me girl Mmmm whatcha say Mmmm that you only meant well Well of course you did Mmmm whatcha say Mmmm that it s all for the best Of course it is Mmmm whatcha say Mmmm that you only meant well Well of course you did Mmmm whatcha say Wha wha wha wha what did you say How could I live with myself Knowing that I let our love go And ooh what I d do with one chance I just gotta let you know I know what I did wasn t clever But me and you we re meant to be together So let me in give me another chance To really be your man Cause when the roof caved in and the truth came out I just didn t know what to do But when I become a star we ll be living so large I ll do anything for you So tell me girl Mmmm whatcha say Mmmm that you only meant well Well of course you did Mmmm whatcha say Mmmm that it s all for the best Of course it is Mmmm whatcha say Mmmm that you only meant well Well of course you did Mmmm whatcha say Wha wha wha wha what did you say Girl tell me what to say I I don t want you to leave me though you caught me cheating Tell me tell me what to say I I really need you in my life cause things ain t right girl Girl tell me what to say I I don t want you to leave me though you caught me cheating Tell me tell me what to say I I really need you in my life cause things ain t right Cause when the roof caved in and the truth came out I just didn t know what to do But when I become a star we ll be living so large I ll do anything for you So baby whatcha say Mmmm whatcha say Mmmm that you only meant well Well of course you did Mmmm whatcha say Mmmm that it s all for the best Of course it is Mmmm whatcha say Mmmm that you only meant well Well of course you did Mmmm whatcha say Wha wha wha wha what did you say '
