Rank,Song,Artist,Year,Lyrics
26,"Love Don't Cost a Thing",Jennifer Lopez,2001,b' Think you gotta keep me iced you don t Think I m gonna spend your cash I won t Even if you were broke My love don t cost a thing Think I wanna drive your Benz I don t If I wanna floss I got my own Even if you were broke My love don t cost a thing When you rolled up in the Escalade Saw that truck you gave to the valet Knew that it was game when you looked at me Pulling up your sleeve so I could see the Rollie bling Saw you later in the corner booth Raising up a toast so I would notice you But your heart s a mess think you oughta know Doesn t matter if you re balling out of control All that matters is That you treat me right Give me all the things I need That money can t buy yeah Think you gotta keep me iced you don t Think I m gonna spend your cash I won t Even if you were broke My love don t cost a thing Think I wanna drive your Benz I don t If I wanna floss I got my own Even if you were broke My love don t cost a thing When I took a chance thought you d understand Baby credit cards aren t romance So you re trying to buy what s already yours What I need from you is not available in stores Seen a side of you that I really feel Doing way too much never keep it real If it doesn t change gotta hit the road Now I m leaving where s my keys I ve got to go All that matters is That you treat me right Give me all the things I need That money can t buy yeah Think you gotta keep me iced you don t Think I m gonna spend your cash I won t Even if you were broke My love don t cost a thing Think I wanna drive your Benz I don t If I wanna floss I got my own Even if you were broke My love don t cost a thing Love don t cost a thing a thing a thing Yeah yeah yeah You think the money that you make Can substitute the time you take Take the keys here to my heart Then you can win my heart and get what s in my heart I think you need to take some time To show me that your love is true There s more than dollar signs in you Then you can win my heart and get what s in my heart Think you gotta keep me iced you don t Think I m gonna spend your cash I won t Even if you were broke My love don t cost a thing Think I wanna drive your Benz I don t If I wanna floss I got my own Even if you were broke My love don t cost a thing Think you gotta keep me iced you don t Think I m gonna spend your cash I won t Even if you were broke My love don t cost a thing Think I wanna drive your Benz I don t If I wanna floss I got my own Even if you were broke My love don t cost a thing Think you gotta keep me iced you don t Think I m gonna spend your cash I won t Even if you were broke My love don t cost a thing Think I wanna drive your Benz I don t If I wanna floss I got my own Even if you were broke My love don t cost a thing'
27,"The Way You Love Me",Faith Hill,2001,b' If I could grant You one wish I d wish you could see the way you kiss Ooh I love watching you baby When you re driving me crazy Ooh I love the way you Love the way you love me There s nowhere else I d rather be Ooh to feel the way I feel with your arms around me I only wish that you could see the way you love me Whoa whoa whoa the way you love me It s not right It s not fair What you re missing over there Someday I ll find a way to show you Just how lucky I am to know you Ooh I love the way you Love the way you love me There s nowhere else I d rather be Ooh to feel the way I feel with your arms around me I only wish that you could see the way you love me Whoa whoa whoa the way you love me You re the million reasons why There s love reflecting in my eyes Ooh I love the way you Love the way you love me There s nowhere else I d rather be Ooh to feel the way I feel with your arms around me I only wish that you could see the way you love me Whoa whoa whoa the way you love me Whoa whoa whoa the way you love me Whoa whoa whoa the way you love me Oh the way you love me Ooh I love the way you love me The way you love me Ooh I love the way you love me Oh yeah Ooh I love the way you love me Whoa whoa whoa'
28,"He Loves U Not",Dream,2001,b' Give it your all girl Give it all you got You can take a chance And take your best shot I see what you want girl And whatcha do He s never gonna Gonna make it with you You re pulling petals of a flower Trying to get your way Keep pulling Til it says what you want it to say Girl you can pick a field full of daisies But he d still be my baby And I know you can hardly wait Til I m away from him Instinctively I know what you re thinking You ll be giving him an open invitation But my baby won t be taken in You can pout your cherry lips Try to tempt him with a sweet kiss You can flirt your pretty eyes He ain t got his hands tied No chains to unlock So free to do what he wants He s into what he s got He loves me He loves you not No matter what you do He s never gonna be with you He s into what he s got He loves me He loves you not You re the kinda girl That s always up for do or dare Only want him just because he s there Always looking for a new ride The grass is greener on the other side You re the kind of girl who s not used to hearing no All your lovers try to take you where you wanna go Doesn t matter how hard you try You re never gonna get away with my guy No chains to unlock So free to do what he wants He s into what he s got He loves me He loves you not No matter what you do He s never gonna be with you He s into what he s got He loves me He loves you not Doesn t matter what you do He s never gonna be with you Give it your all girl Give it all you got You can take a chance And take your best shot Say what you want girl Do what cha do He s never gonna make it with you You can pout your cherry lips Try to tempt him with a sweet kiss You can flirt your pretty eyes He ain t got his hands tied No chains to unlock So free to do what he wants He s into what he s got He loves me He loves you not No matter what you do He s never gonna be with you He s into what he s got He loves me He loves you not No chains to unlock So free to do what he wants He s into what he s got He loves me He loves you not No matter what you do He s never gonna be with you He s into what he s got He loves me He loves you not'
29,"Butterfly",Crazy Town,2001,b' Come my lady come come my lady You re my butterfly sugar baby Come my lady come come my lady You re my butterfly sugar baby Such a sexy sexy pretty little thing Fierce nipple pierce you got me sprung with your tongue ring And I ain t gonna lie cause your loving gets me high So to keep you by my side there s nothing that I won t try Butterflies in her eyes and looks to kill Time is passin I m askin Could this be real Cause I can t sleep I can t hold still The only thing I really know is she got sex appeal I can feel too much is never enough You re always there to lift me up when these times get rough I was lost now I m found ever since you ve been around You re the woman that I want so yo I m puttin it down Come my lady come come my lady You re my butterfly sugar baby Come my lady you re my pretty baby I ll make your legs shake you make me go crazy I don t deserve you unless it s some kind of hidden message To show me life is precious then I guess it s true But to tell truth I really never knew til I met you See I was lost and confused twisted and used up Knew a better life existed but thought that I missed it My lifestyle s wild I was livin like a wild child Trapped on a short leash paroled the police files So yo what s happenin now I see the sun breakin down into dark clouds And a vision of you standin out in a crowd so Come my lady come come my lady You re my butterfly sugar baby Come my lady you re my pretty baby I ll make your legs shake you make me go crazy Hey sugar mama come and dance with me The smartest thing you ever did was take a chance with me Whatever tickles your fancy Girl it s me and you like Sid and Nancy So sexy almost evil Talkin bout butterflies in my head I used to think that happy endings were only in the books I read But you made me feel alive when I was almost dead You filled that empty space with the love I used to chase And as far as I can see it don t get better than this So butterfly here is a song and it s sealed with a kiss And a thank you miss Come and dance with me Come and dance with me Come and dance with me So come and dance with me Uh huh uh huh Come my lady come come my lady You re my butterfly sugar baby Come my lady you re my pretty baby I ll make your legs shake you make me go crazy Come and dance with me'
30,"Put It on Me",Ja Rule,2001,b' Where would I be without you Where would I be without my baby The thought alone might break me And I don t wanna go crazy But every thug needs a lady Girl it feel like you and I been mourning together Inseparable we chose pain over pleasure For that you ll forever be a part of me Mind body and soul ain t no I in we When you cry who wipes your tears When you scared who s telling you there s nothin to fear Girl I ll always be there When you need a shoulder to lean on Never hesitate knowing you can call on your soul mate And vice versa that s why I be the first to See Jacob s and frost your wrist up Now you owe me I know you re tired of being lonely So baby girl put it on me Where would I be without you I only think about you I know you re tired of being lonely So baby girl put it on me Where would I be without you I only think about you I know you re tired of being lonely So baby girl put it on me Yo and I appreciate the rocks and gifts that you cop me baby And that house on the hill when you drop like 80 On a down payment thinking damn ain t life gravy And ever since for my honey I been twice the lady What would I do without the nights that you kept me warm When this cold world had a girl caught in a storm And I accept when you riff when you caught in the wrong And respect when you flip cause our love is strong And when you hit the block I watch for 10 4 And when my pops asleep you snuck in the backdoor Baby boy we been down since junior high So when life get hot in July it s the world against you and I We ballin tied together and never Heart from the heart knew that it would last forever When you told me you would never leave me lonely So baby boy put it on me Where would I be without you I only think about you I know you re tired of being lonely So baby girl put it on me Where would I be without you I only think about you I know you re tired of being lonely So baby girl put it on me Since we met it s been you and I A tear for a tear baby eye for an eye And you know that my heart gon cry If you leave me lonely Cause you not just my love you my homie Who s gonna console me my love I m outta control hold me my love Cause I m yours And I don t wanna do nothin to hurt my baby girl If this was our world it d be all yours baby The thought alone might break me And I don t wanna go crazy Cause every thug needs a lady I feel you baby cause them eyes ain t lying Wash away all the tears there be no more crying And you complete me and I would die if you ain t wit me So baby girl put it on me Where would I be without you I only think about you I know you re tired of being lonely So baby girl put it on me Where would I be without you I only think about you I know you re tired of being lonely So baby girl put it on me Where would I be without you I only think about you I know you re tired of being lonely So baby girl put it on me Where would I be without you I only think about you I know you re tired of being lonely So baby girl put it on me '
31,"Family Affair",Mary J. Blige,2001,b' Let s get it crunk upon Have fun upon up in this dancery We got ya open now ya floatin So you gots to dance for me Don t need no hateration Holleration in this dancery Let s get it percolatin while you re waiting So just dance for me Come on everybody get on up Cause you know we gots to get it crunk Mary J is in the spot tonight And I mma make it feel alright Come on baby just party with me Let loose and set your body free Leave your situations at the door So when you step inside jump on the floor Let s get it crunk upon Have fun upon up in this dancery We got ya open now ya floatin So you gots to dance for me Don t need no hateration Holleration in this dancery Let s get it percolatin while you re waiting So just dance for me Ooh it s only gonna be about a matter of time Before you get loose and start to lose your mind Cop you a drink go head and rock your ice Cause we celebrating No More Drama in our life With a Dre track pumpin everybody s jumpin Go ahead and twist your back and get your body bumpin I told you Leave your situations at the door So grab somebody and get your ass on the dance floor Let s get it crunk upon Have fun upon up in this dancery We got ya open now ya floatin So you gots to dance for me Don t need no hateration Holleration in this dancery Let s get it percolatin while you re waiting So just dance for me We don t need no haters We re just trying to love one another We just want y all have a good time No more drama in your life Work real hard to make a dime If you got beef your problem not mine Leave all that BS outside We re gonna celebrate all night Let s have fun tonight no fights Turn that Dre track way up high Making you dance all night and I Got some real heat for ya this time Doesn t matter if you re white or black Let s get crunk cause Mary s back Let s get it crunk upon Have fun upon up in this dancery We got ya open now ya floatin So you gots to dance for me Don t need no hateration Holleration in this dancery Let s get it percolatin while you re waiting So just dance for me Let s get it crunk upon Have fun up on up in this dancery We got ya open now ya floatin So you gots to dance for me Don t need no hateration Holleration in this dancery Let s get it percolatin while you re waiting So just dance for me Let s get it crunk upon Have fun upon up in this dancery We got ya open now ya floatin So you gots to dance for me Don t need no hateration Holleration in this dancery Let s get it percolatin while you re waiting So just dance for me Let s get it crunk upon Have fun upon up in this dancery We got ya open now ya floatin So you gots to dance for me Don t need no hateration Holleration in this dancery Let s get it percolatin while you re waiting So just dance for me'
32,"I Hope You Dance",Lee Ann Womack,2001,b' I hope you never lose your sense of wonder You get your fill to eat But always keep that hunger May you never take one single breath for granted God forbid love ever leave you empty handed I hope you still feel small When you stand beside the ocean Whenever one door closes I hope one more opens Promise me that you ll give faith a fighting chance And when you get the choice to sit it out or dance I hope you dance I hope you dance I hope you never fear those mountains in the distance Never settle for the path of least resistance Living might mean taking chances But they re worth taking Loving might be a mistake But it s worth making Don t let some Hell bent heart leave you bitter When you come close to selling out Reconsider Give the heavens above more than just a passing glance And when you get the choice to sit it out or dance I hope you dance I hope you dance I hope you dance I hope you dance Time is a wheel in constant motion Always rolling us along Tell me who wants to look back on their years And wonder where those years have gone I hope you still feel small When you stand beside the ocean Whenever one door closes I hope one more opens Promise me that you ll give faith a fighting chance And when you get the choice to sit it out or dance Dance I hope you dance I hope you dance I hope you dance I hope you dance I hope you dance Time is a wheel in constant motion Always rolling us along Tell me who wants to look back on their years And wonder where those years have gone '
33,"South Side",Moby,2001,b' See myself in the pouring home See the light come over now I see myself in the pouring rain I watch hope come over me Here we are now going to the east side I pick up my friends and we start to ride Ride all night yeah we ride all day Some may come and some may stay Here we are in the pouring home I watch the light man fall the comb I watch a light move across the screen I watch the light come over me Here we are now going to the west side Weapons in hand as we go for a ride Some may come and some may stay Watching out for a sunny day Where there s Love and darkness and my sidearm Hail on and on Here we are now going to the north side I look at my friends as they start to ride Ride at night yeah we ride all day Looking out for a sunny day Here we are now going to the south side I pick up my friends and we hope we won t die Ride at night ride through heaven and hell Come back and feel so well'
34,"Don't Tell Me",Madonna,2001,b' Don t tell me to stop Tell the rain not to drop Tell the wind not to blow Cause you said so mmm Tell the sun not to shine Not to get up this time no no Let it fall by the way But don t leave me where I lay down Tell me love isn t true It s just something that we do Tell me everything I m not But please don t tell me to stop Tell the leaves not to turn But don t ever tell me I ll learn no no Take the black off a crow But don t tell me I have to go Tell the bed not to lay Like the open mouth of a grave yeah Not to stare up at me Like a calf down on its knees Tell me love isn t true It s just something that we do Tell me everything I m not But don t ever tell me to stop Tell me love isn t true It s just something that we do Tell me everything I m not But don t ever tell me to stop Please don t Please don t Please don t tell me to stop Don t you ever Don t ever tell me to stop Tell the bed not to lay Like a open mouth of a grave yeah Not to stare up at me Like a calf down on its knees'
35,"Get Ur Freak On",Missy Elliott,2001,b' Kore kara minna de mechakucha odotte Sawago sawago Headbanger hit me hit me hit me hit me Yeah gimme some new shit Gimme some new shit Gimme some new shit Gimme some new shit Missy be puttin it down I m the hottest round I told y all motherfuckers y all can t stop me now Listen to me now I m lastin twenty rounds And if you want me then come on get me now Is you with me now Then biggie biggie bounce I know you dig the way I sw sw switch my style Holla People sing around Now people gather round now people jump around Go get your freak on go get your freak on Go get your freak on go get your freak on Go get your freak on go get your freak on Go get your freak on Go getcha getcha getcha getcha getcha freak on Go get your freak on go get your freak on Go get your freak on go get your freak on Go get your freak on go get your freak on Go get your freak on Go getcha getcha getcha getcha getcha freak on Is that your chick People you know Me and Timbaland been hot since twenty years ago What tha dilly yo Now what tha drilly yo If you wanna battle me then let me know Holla Got to feel it son Lemme throw you some People here I come now sweat me when I m done We got the radio shook like we got a gun Go get your freak on go get your freak on Go get your freak on go get your freak on Go get your freak on go get your freak on Go get your freak on Go getcha getcha getcha getcha getcha freak on Go get your freak on go get your freak on Go get your freak on go get your freak on Go get your freak on go get your freak on Go get your freak on Go getcha getcha getcha getcha getcha freak on Quiet Hush your mouth silence when I spit it out In your face open your mouth give you a taste Holla Ain t no stoppin me copy written so don t copy me Y all do it sloppily and y all can t come close to me I know you feel me now I know you hear me loud I scream it loud and proud Missy gon blow it down People gon play me now in and outta town Cause I m the best around with this crazy style Go get your freak on go get your freak on Go get your freak on go get your freak on Go get your freak on go get your freak on Go get your freak on Go getcha getcha getcha getcha getcha freak on Go get your freak on go get your freak on Go get your freak on go get your freak on Go get your freak on go get your freak on Go get your freak on Go getcha getcha getcha getcha getcha freak on Ichi ni san shi'
36,"Crazy",K-Ci,2001,b' I don t know why what I m doing what I m doing See baby I apologize For all the things that I ve done that I ve done See I know that I ve been a fool for far too long And baby you don t have to go and run away Just come back to papa Please baby baby won t you stay If you really love me then why are you leaving me I can t think think about this crazy day I lose sleep just to daydream about you baby I m going crazy crazy crazy just to thinking about you lately I m going crazy crazy crazy just to thinking about you baby I don t know What to do I m going crazy crazy crazy crazy thinking about you lately crazy crazy Crazy I m going crazy crazy when I can t touch you Crazy crazy when I can t hold you Crazy crazy when I can t see you again I ve finally realized that you are my true love And I had a lot of time to think and you re all seem to keep thinking To keep thinking of yeah And now I know I need you each and every day I can t live without you so don t run away Baby you say that you love me so why d you leave me Why I can t think think about this crazy day I lose sleep just to daydream about you baby I m going crazy crazy crazy just thinking about you lately I m going crazy crazy crazy just thinking about you baby I m going crazy crazy crazy crazy thinking about you lately I m going crazy crazy when I can t touch you Crazy crazy when I can t hold you Crazy crazy when I can see again If I can see you if I can see you again Then I would go if I could see you again I d go crazy'
37,"Fill Me In",Craig David,2001,b' I got something to say something to say All right Come on Can you fill me in What you want What you want me to do baby Can you fill me in Let s talk about it I was checking this girl next door When her parents went out She phoned said Hey boy come on right around So I knock at the door You was standin with a bottle of red wine ready to pour Dressed in long black satin and lace to the floor So I went in then we sat down start kissing caressing Told me about Jacuzzi sounded interesting So we jumped right in All calls diverted to answer phone Please leave a message after the tone I mean me and her parents were kind of cool But they were the fine line between me and you We were just doing things young people in love do Parents tryna find out what we were up to Saying why were you creeping round late last night Why did I see two shadows moving in your bedroom light Now you re dressed in black When I left you were dressed in white Can you fill me in Calls diverted to answer phone Red wine bottle half the contents gone Midnight return Jacuzzi turned on Can you fill me in Whenever the coast was clear and she d ask me to come out I d say Hey girl come on right around So she knocked at the door I was standing with the keys in my hand to the four by four Jumped in my ride checkin that nobody saw The club we went in We got down bounced bounced to the rhythm Saw it was early morning Thought we d better be leavin So I gave you my jacket for you to hold Told you to wear it cause you felt cold I mean me and her didn t mean to break the rules I weren t trying to play your mum and dad for fools We were just doing things young people in love do Parents tryna find out what we were up to Saying why can t you keep your promises no more Say you ll be home by twelve come strolling in at four Out went the girls but leaving with the boy next door Can you fill me in Wearing a jacket who s property Said you d been queuing for a taxi But you left all your money on the TV Can you fill me in All they seem to do is be checking up on you baby Watchin our every move Think some day they might approve baby Why were you creeping round late last night Why did I see two shadows moving in your bedroom light Now you re dressed in black When I left you were dressed in white Can you fill me in Calls diverted to answer phone Red wine bottle half the contents gone Midnight return Jacuzzi turned on Can you fill me in '
38,"Someone to Call My Lover",Janet Jackson,2001,b' Back on the road again feeling kinda lonely And looking for the right guy who d be mine Friends say I m crazy cause easily I fall in love You gotta do it different J this time Maybe we ll meet at a bar He ll drive a funky car Maybe we ll meet at a club And fall so deeply in love He ll tell me I m the one And we ll have so much fun I ll be the girl of his dreams maybe Alright maybe gonna find him today I gotta get someone to call my lover Yeah baby come on Alright baby come and pass my way I gotta get someone to call my lover Yeah baby come on I spoil them when I m in love Givin them what they dream of Sometimes it s not a good thing but I m blind I love hard with everything Giving my all more than they I ll take my friends advice this time I ll do it differently Maybe we ll meet at a bar He ll drive a funky car Maybe we ll meet at a club And fall so deeply in love He ll tell me I m the one And we ll have so much fun I ll be the girl of his dreams maybe Alright maybe gonna find him today I gotta get someone to call my lover Yeah baby come on Alright baby come and pass my way I gotta get someone to call my lover Yeah baby come on My my looking for a guy guy I don t want him too shy But he s gotta have the qualities That I like in a man Strong smart affectionate He s gotta be all for me And I ll be too you see happily Maybe we ll meet at a bar He ll drive a funky car Maybe we ll meet at a club And fall so deeply in love He ll tell me I m the one And we ll have so much fun I ll be the girl of his dreams maybe Alright maybe gonna find him today I gotta get someone to call my lover Yeah baby come on Alright baby come and pass my way I gotta get someone to call my lover Yeah baby come on Alright maybe gonna find him today I gotta get someone to call my lover Yeah baby come on Alright baby come and pass my way I gotta get someone to call my lover Yeah baby come on Maybe we ll meet at a bar He ll drive a funky car Maybe we ll meet at a club And fall so deeply in love He ll tell me I m the one And we ll have so much fun I ll be the girl of his dreams maybe Alright maybe gonna find him today I gotta get someone to call my lover Yeah baby come on Alright baby come and pass my way I gotta get someone to call my lover Yeah baby come on'
39,"With Arms Wide Open",Creed,2001,b' Well I just heard the news today It seems my life is going to change I closed my eyes begin to pray Then tears of joy stream down my face With arms wide open under the sunlight Welcome to this place I ll show you everything With arms wide open With arms wide open Well I don t know if I m ready To be the man I have to be I ll take a breath I ll take her by my side We stand in awe we ve created life With arms wide open under the sunlight Welcome to this place I ll show you everything With arms wide open now everything has changed I ll show you love I ll show you everything With arms wide open Wide open If I had just one wish only one demand I hope he s not like me I hope he understands That he can take this life and hold it by the hand And he can greet the world with arms wide open With arms wide open under the sunlight Welcome to this place I ll show you everything With arms wide open now everything has changed I ll show you love I ll show you everything With arms wide open With arms wide open'
40,"Case of the Ex",Mýa,2001,b' It s after midnight And she s on your phone Saying come over Cause she s all alone I could tell it was Your ex by your tone Why is she calling now After so long Now what is it that she wants Tell me what is it that she needs Did she hear about the brand new Benz That you just bought for me Cause y all didn t have no kids Didn t share no mutual friends And you told me that she turned trick When y all broke up in 96 What you gon do when you can t say no When the feelings start to show boy I really need to know and How you gonna act How you gonna handle that What you gon do when she wants you back What you gon do when you can t say no When the feelings start to show boy I really need to know and How you gonna act How you gonna handle that What you gon do when she wants you back There s no need to Reminisce bout the past Obviously cause That shit did not last I know how a woman Will try to game you Don t get caught up Because baby you ll lose Tell me why she on the phone in the middle of the night Tell me why she in your life tryna get what s mine She don t know me she s about to know me I m in your life and that s how it s gon be I saw a photo she ain t even all that So if you want her back then take her back Cause game recognize game I can do the same thing Get it right change or take back this ring '
41,"All or Nothing",O-Town,2001,b' I know when he s been on your mind That distant look is in your eyes I thought with time you d realize it s over over It s not the way I choose to live And something somewhere s got to give As sharing this relationship gets older older You know I d fight for you But how can I fight someone who isn t even there I ve had the rest of you now I want the best of you I don t care if that s not fair Cause I want it all or nothing at all There s no where left to fall When you reach the bottom it s now or never Is it all or are we just friends Is this how it ends with a simple telephone call You leave me here with nothing at all There are times it seems to me I m sharing you in memories I feel it in my heart but I don t show it show it And then there s times you look at me As though I m all that you can see There s times I don t believe it s right I know it know it Don t make me promises Baby you never did know how to keep them well I ve had the rest of you now I want the best of you It s time to show and tell Cause I want it all or nothing at all There s nowhere left to fall When you reach the bottom it s now or never Is it all or are we just friends Is this how it ends with a simple telephone call You leave me here with nothing Cause you and I Could lose it all if you ve got no more room Nowhere inside for me in your life Cause I want it all or nothing at all There s nowhere left to fall its now or never Is it all or nothing at all There s nowhere left to fall When you reach the bottom it s now or never Is it all or are we just friends Is this how it ends with a simple telephone call You leave me here with nothing at all'
42,"Bootylicious",Destiny's Child,2001,b'Kelly can you handle this Michelle can you handle this Beyonce can you handle this I don t think they can handle this Better move cause we ve arrived Lookin sexy lookin fly Baddest chick chick inside DJ jam tonight Spotted me a tender thang There you are come on baby Don t you wanna dance with me Can you handle handle me You gotta do much better If you re gonna dance with me tonight You gotta work your jelly If you re gonna dance with me tonight Read my lips carefully if you like what you see Move groove prove you can hang with me By the looks I got you shook up and scared of me Buckle your seatbelt it s time for takeoff I don t think you re ready for this jelly I don t think you re ready for this jelly I don t think you re ready for this Cause my body s too bootylicious for ya babe I don t think you re ready for this jelly I don t think you re ready for this jelly I don t think you re ready for this Cause my body s too bootylicious for ya babe Baby can you handle this Baby can you handle this Baby can you handle this I don t think you can handle this I m about to break you off H town goin hard read my hips Slap my thighs swing my hair Squint my eyes Lookin hot smellin good Groovin like I m from the hood Over my shoulder I blow you a kiss Can you handle handle this I don t think you re ready for this jelly I don t think you re ready for this jelly I don t think you re ready for this Cause my body s too bootylicious for ya babe I don t think you re ready for this jelly I don t think you re ready for this jelly I don t think you re ready for this Cause my body s too bootylicious for ya babe Move your body up and down Make your booty touch the ground I can t help but wonder why My vibe s too vibealacious for you babe I shake my jelly at every chance When I whip with my hips you slip into a trance I m hoping you can handle all this jelly that I have Now let s cut a rug while we scat some jazz I don t think you re ready for this jelly I don t think you re ready for this jelly I don t think you re ready for this Cause my body s too bootylicious for ya babe I don t think you re ready for this jelly I don t think you re ready for this jelly I don t think you re ready for this Cause my body s too bootylicious for ya babe I don t think you re ready for this jelly I don t think you re ready for this jelly I don t think you re ready for this Cause my body s too bootylicious for ya babe I don t think you re ready for this jelly I don t think you re ready for this jelly I don t think you re ready for this Cause my body s too bootylicious for ya babe I don t think you re ready for this jelly I don t think you re ready for this jelly I don t think you re ready for this Cause my body s too bootylicious for ya babe I don t think you re ready for this jelly I don t think you re ready for this jelly I don t think you re ready for this Cause my body s too bootylicious for ya baby'
43,"I'm Like a Bird",Nelly Furtado,2001,b' You re beautiful that s for sure You ll never ever fade You re lovely but it s not for sure That I won t ever change And though my love is rare Though my love is true I m like a bird I ll only fly away I don t know where my soul is I don t know where my home is And baby all I need for you to know is I m like a bird I ll only fly away I don t know where my soul is I don t know where my home is All I need for you to know is Your faith in me brings me to tears Even after all these years years years And it pains me so much to tell That you don t know me that well And though my love is rare Though my love is true I m like a bird I ll only fly away I don t know where my soul is I don t know where my home is And baby all I need for you to know is I m like a bird I ll only fly away I don t know where my soul is I don t know where my home is And baby all I need for you to know is It s not that I wanna say goodbye It s just that every time you try To tell me me that you love me Each and every single day I know I m gonna have to eventually Give you away And though my love is rare And though my love is true yeah Hey I m just scared That we may fall through Yeah yeah yeah yeah yeah I m like a bird I don t know where my soul is I don t know where my home is And baby all I need for you to know is I m like a bird I ll only fly away I don t know where my soul is I don t know where my home is And baby all I need for you to know is I m like a bird I ll only fly away I don t know where my soul is I don t know where my home is And baby all I need for you to know is I m like a bird I ll only fly away I don t know where my soul is I don t know where my home is And baby all I need for you to know is I m like a bird I ll only fly away I don t know where my soul is I don t know where my home is And baby all I need for you to know is I m like a bird I ll only fly away I don t know where my soul is I don t know where my home is'
44,"Kryptonite",3 Doors Down,2001,b' Well I took a walk around the world to ease my troubled mind I left my body lying somewhere in the sands of time But I watched the world float to the dark side of the moon I feel there s nothing I can do yeah I watched the world float to the dark side of the moon After all I knew it had to be something to do with you I really don t mind what happens now and then As long as you ll be my friend at the end If I go crazy then will you still call me Superman If I m alive and well will you be there and holding my hand I ll keep you by my side with my superhuman might Kryptonite You called me strong you called me weak But still your secrets I will keep You took for granted all the times I never let you down You stumbled in and bumped your head If not for me then you d be dead I picked you up and put you back on solid ground If I go crazy then will you still call me Superman If I m alive and well will you be there and holding my hand I ll keep you by my side with my superhuman might Kryptonite If I go crazy then will you still call me Superman If I m alive and well will you be there holding my hand I ll keep you by my side with my superhuman might Kryptonite yeah If I go crazy then will you still call me Superman If I m alive and well will you be there and holding my hand I ll keep you by my side with my superhuman might Kryptonite All around the world All around the world All around the world'
45,"Fiesta",R. Kelly,2001,b' Hmm hmm hmm hmm Hmm hmm hmm hmm Hmm hmm hmm hmm Hmm hmm hmm hmm Chilling in my four point six at the light Bout to be VIP for the night Shorty in the drop top V made a right Pull up to her bumper baby beeped twice Jumped out the whip like I was the police Didn t have a gun but my wrist said freeze Got Friday on a DVD She s a baller and I m a baller Wha what To all my hot girls living fiesta To all my hot boys living fiesta To all my Chi town niggas fiesta And all my uptown niggas fiesta To all my players and my hustlers fiesta And if you sitting on them blades fiesta To all my honies in the club fiesta And if you rolling with a thug fiesta We be off in the club sipping lot Red eye deep in the club puffing lye Strippers in the back of the club showing live Soon as I get a buzz I m showing out House on top of the hill counting what Who s gonna buy the bar Got enough Take the haters out in the back rough em up I m a baller now where s my ballers Wha what To all my hot girls living fiesta To all my hot boys living fiesta To all my Chi town niggas fiesta And all my uptown niggas fiesta To all my players and my hustlers fiesta And if you sitting on them blades fiesta To all my honies in the club fiesta And if you rolling with a thug fiesta We pop Cris on a daily base Plus we got honies all up in the place Bout to wild out in a major way So put your hands up if you made your pay Add a little juice to the Tanqueray And let the ice show til it blind her face Rockland sitting on Capitol Hill Trackmasters make capital deals Now look at Gotti iced out with the blingy bling And a big body sitting on them gleamy things Now Rockland niggas know the means of cream Kelly R B Thug and it sings to king Got PJ niggas in Cabrini Green Hot chicks down to do anything Cop them mo chicks Cop mo bricks pop mo Cris Ay Kelly drop mo hits What you know about them cats that be spendin the dough Every day drink Henny and a bottle of Mo Ride whips hitting chicks blowing twenties on dro To the club thirty deep plenty of ice to show Mami say she never rolled in a six before Never seen a young cat this rich before Yeah Kelly made the way for these niggas to blow Thugged out 2G Rockland for sure To all my hot girls living fiesta To all my hot boys living fiesta To all my Chi town niggas fiesta And all my uptown niggas fiesta To all my players and my hustlers fiesta And if you sitting on them blades fiesta To all my honies in the club fiesta And if you rolling with a thug fiesta To all my hot girls living fiesta To all my hot boys living fiesta To all my Chi town niggas fiesta And all my uptown niggas fiesta To all my players and my hustlers fiesta'
46,"When It's Over",Sugar Ray,2001,b' When it s over That s the time I fall in love again And when it s over That s the time you re in my heart again And when you go go go go I know it never ends never ends All the things that I used to say All the words that got in the way All the things that I used to know Have gone out the window All the things that she used to bring All the songs that she used to sing All the favorite TV shows Have gone out the window I m missing you I never knew how much you loved me I m missing you I never knew how much you meant to me I need you And when you go go go go I know it never ends never ends All the things that I used to say All the words that got in the way All the things that I used to know Have gone out the window All the things that she used to bring All the songs that she used to sing All the favorite TV shows Have gone out the window I m wishing you You never said you were pretending I m wishing you You d feel the same and just come back to me I need you And when you go go go go I know it never ends never ends When it s over Can I still come over And when it s over Is it really over When it s over That s the time I fall in love again All the things that I used to say All the words that got in the way All the things that I used to know Have gone out the window All the things that she used to bring All the songs that she used to sing All the favorite TV shows Have gone out the window All the things that I used to say All the words that got in the way All the things that I used to know Have gone out the window All the things that she used to bring All the songs that she used to sing All the favorite TV shows Have gone out the window All the things that I used to say All the words that got in the way All the things that I used to know Have gone out the window All the things that she used to bring All the songs that she used to sing All the favorite TV shows Have gone out the window'
