Year,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,neutral
1991,5.531792286025694,14.50199985721863,3.2076833053377674,6.7978207020541115,25.426888957030787,6.646393839443037,5.2984575073829765,15.166756689007734,17.422206856499244
1992,5.851141431032735,13.462320227334015,5.126693099455248,7.76761523500654,23.101601164834776,8.345624650995493,5.310746808231328,18.56059788706679,12.473659496043059
1993,7.891087817612454,13.53800247330872,3.842644696899317,7.6820029993476,22.048374401389,6.956410587378701,6.301152300411449,17.037366460984284,14.702958262668467
1994,5.908140732676335,11.681974100317756,5.290569980701558,7.69147345172887,24.41754439088031,6.813676717159687,5.6699128600444375,16.021848888412357,16.50485887807869
1995,7.2582444350978115,12.569119493823358,5.672189292270225,8.023539593156128,22.289406085027135,7.7082612010975495,5.564496360865319,16.486086694336457,14.42865684432601
1996,6.83952575820168,12.05918312818585,6.3040658447044295,6.975641975258886,21.239260486148886,7.048154215774691,6.232726969756708,16.156209242372736,17.14523237959614
1997,8.407889128592368,11.827716095943915,6.32822933502883,8.496884230309563,19.36413121386671,8.14344018544467,5.749778881643063,17.6270685514691,14.054862377701776
1998,11.062651073337344,12.406342338000742,6.707945864321326,9.834641701305198,18.520461317966785,8.247334097571454,5.60007119835533,13.229882350478723,14.390670058663076
1999,7.69482368422771,13.990728347160237,5.133669941169941,8.284612462700697,19.85965873050238,7.927080185895975,5.582595531403581,16.4105713687757,15.116259748163767
2000,7.603928140915659,11.846131603261725,4.405823100118999,6.634509941105305,21.433651981037602,8.75883441837096,6.261748748379764,17.521483242665646,15.533888824144316
2001,7.681949429662783,14.077860721859912,5.620876352600004,9.087989734387298,19.885882575120696,8.165513088226442,5.734275177903861,15.589750728362583,14.155902191876411
2002,7.270074233733543,13.399123241347127,7.928856044439401,5.987208624988778,18.747068570497866,7.296755604702498,7.018096473119019,17.185234085939932,15.167583121231827
2003,7.8874658352670215,11.998693860991617,8.408341656847512,8.257146111131506,20.977474011234268,8.235795401073704,5.728275462964518,15.579728293983576,12.927079366506279
2004,9.582733129443657,12.815313296524591,6.61942181055958,9.46827234512993,18.587850526666315,8.72539379909736,5.5360683627518,13.867999887968926,14.796946841857833
2005,7.63515231586439,11.433296973923907,5.4880375455298065,6.350096418888991,17.486853543773044,5.458696169671401,7.188161089856135,18.937457068215583,20.022248874276737
