Year,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,neutral
1982,6.827878863482575,15.626464925414169,3.9584634856236325,8.78959441770212,22.707705629649528,9.102113547535257,7.554126091981422,12.994400684498254,12.439252354113032
1983,7.604672632583322,16.521309115009267,3.3026606272220316,7.200220182676321,21.719345321817407,5.685469501258975,7.753761758945171,15.890127357431982,14.322433503055512
1984,5.9459708003999125,15.897138168552443,4.229101011499325,9.30192236798941,19.707831555832517,8.94666636386637,8.326184356193961,13.696612501794254,13.9485728738718
1985,6.161437678285045,14.746002636595195,3.455053982252878,9.009081393168934,22.392025481463065,7.850756699271117,7.953856280277715,14.505101354085882,13.926684494600154
1986,7.312994290785715,14.855579092838479,3.9124625727617377,10.908623601275709,20.08960598486779,8.921863139515247,6.38923222591112,12.407785642327635,15.201853449716554
1987,6.664929532982495,14.78969319806565,3.1947491770742946,8.485297622844406,21.555685468166917,7.334772290454118,6.684830824172953,16.28282346617118,15.007218420067964
1988,6.285082195739079,15.818344197443672,4.635189852735618,8.013713617699015,22.92312952229765,6.7529915954209265,9.127831742984185,14.15703199514076,12.2866852805391
1989,5.58342946735804,16.806343458129167,3.892759026687598,5.850290582433439,27.570217480931763,5.155097878312164,8.170827188684331,16.224712787212784,10.746322130250698
1990,7.475781872066703,16.813145304128273,4.906204128688648,8.580682673020133,21.968252898632144,8.237135735781244,6.093260270001754,13.202800093783067,12.722737023898008
1991,6.4522430884575845,15.667414035352188,3.1289384562133242,7.4017447978428565,24.81456561079996,6.485202026888322,6.130406020110221,16.059218341073233,13.860267623262308
1992,5.334035013833775,14.684982247714444,5.329342076052601,8.065191254394037,23.736961713896697,9.01881736684368,6.047427525175202,15.203902538809661,12.579340263279894
1993,8.027918311496796,16.012664361615244,4.150412615324895,7.975215181214805,21.618056407681014,6.689339189354486,7.075521025194091,15.935540510965643,12.51533239715302
1994,6.4513359217845005,12.485890226082374,4.787080910145925,8.818708428654247,24.28934741822244,7.74994149297555,5.239635168341924,14.311315166452125,15.866745267340908
1995,8.661442748222598,13.984744408983877,6.116087737736006,8.677512321064613,22.363627290807933,8.455520119080152,6.095561885467995,12.271229535671253,13.37427395296557
1996,7.353760821786478,12.969867481142973,6.789439296539913,8.99639296753982,20.23394136255119,7.7845549188699525,6.426677583454077,15.107601456547325,14.337764111568267
1997,7.943661671849121,12.922132884957726,7.305684524584048,7.447459248871201,20.983346818439227,7.225904296924093,6.657824212355592,16.096399825759985,13.417586516258995
1998,10.656070995792025,13.443723092390474,7.393869078118303,9.895543950373671,19.359392402477944,7.972858640327678,5.938990707883221,11.406237842675116,13.933313289961562
1999,7.363707431585678,15.855369708787396,5.59608380404786,8.94537801097264,20.735257695197117,8.547180206598364,6.645949001804097,13.82766860853111,12.483405532475729
2000,7.950729107493813,12.839132223985168,4.078673548673548,7.133417383270324,22.12127850907262,8.360471979001389,6.029131962808432,15.187322922175857,16.29984236351883
2001,8.935660325749842,14.902759729613951,5.2136106824406045,8.24582377341329,20.462687486568562,7.931999117676868,5.882902984341602,13.222926217715218,15.201629682480064
2002,8.163789136273657,15.404896418685283,6.627105504001787,7.271450884445569,19.737137967039367,6.991554820246432,6.965682552840987,15.988566064375386,12.849816652091517
2003,8.118016833975915,13.817867201000185,8.10251308225733,8.971746789726328,21.209467750209434,8.212381358340437,6.388427476189625,12.748422129163812,12.431157379136916
2004,11.315458656858913,13.067919224999587,6.445454204602474,10.403475289984243,16.66872117222601,9.858789302821139,5.279484709290201,11.219560975697394,15.741136463520021
2005,9.709817047641788,14.894113434127233,6.440545586837145,6.494935641227203,18.3069412038284,6.106625222939666,7.1271834546602335,13.9393710147109,16.98046739402742
