Rank,Song,Artist,Year,Main Emotion,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,neutral,na
80,Love So Right,Bee Gees,1977,joy,0.0,18.181818181818183,0.0,0.0,36.36363636363637,0.0,9.090909090909092,27.272727272727273,9.090909090909092,0.0
81,The Rubberband Man,The Spinners,1977,disgust,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,33.333333333333336,33.333333333333336,0.0
82,I Never Cry,Alice Cooper,1977,anger,23.076923076923077,7.6923076923076925,7.6923076923076925,15.384615384615385,0.0,23.076923076923077,7.6923076923076925,7.6923076923076925,7.6923076923076925,0.0
83,Nobody Does It Better,Carly Simon,1977,joy,0.0,10.0,0.0,0.0,50.0,0.0,10.0,20.0,10.0,0.0
84,High School Dance,The Sylvers,1977,joy,0.0,0.0,0.0,12.5,25.0,12.5,12.5,25.0,12.5,0.0
85,Love's Grown Deep,Kenny Nolan,1977,joy,0.0,14.285714285714286,0.0,14.285714285714286,28.571428571428573,0.0,0.0,28.571428571428573,14.285714285714286,0.0
86,Ain't Gonna Bump No More (With No Big Fat Woman),Joe Tex,1977,anticipation,10.0,20.0,10.0,10.0,20.0,10.0,10.0,0.0,10.0,0.0
87,I Wanna Get Next to You,Rose Royce,1977,joy,15.0,15.0,5.0,10.0,20.0,15.0,5.0,10.0,5.0,0.0
88,Somebody to Love,Queen,1977,trust,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0.0,22.22222222222222,11.11111111111111,0.0
89,Muskrat Love,Captain,1977,joy,0.0,20.0,0.0,0.0,40.0,0.0,0.0,20.0,20.0,0.0
90,Walk This Way,Aerosmith,1977,trust,0.0,25.0,0.0,0.0,16.666666666666668,0.0,16.666666666666668,33.333333333333336,8.333333333333334,0.0
91,Cherchez La Femme,Dr. Buzzard's Original Savannah Band,1977,sadness,22.22222222222222,0.0,11.11111111111111,22.22222222222222,5.555555555555555,27.77777777777778,0.0,5.555555555555555,5.555555555555555,0.0
92,Year of the Cat,Al Stewart,1977,anticipation,12.5,25.0,0.0,0.0,12.5,12.5,12.5,12.5,12.5,0.0
93,Boogie Nights,Heatwave,1977,joy,6.25,6.25,6.25,12.5,25.0,18.75,6.25,12.5,6.25,0.0
94,Go Your Own Way,Fleetwood Mac,1977,anger,20.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0
95,Sorry Seems to Be the Hardest Word,Elton John,1977,anger,25.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,25.0,0.0
96,Don't Worry Baby,B.J. Thomas,1977,joy,0.0,12.5,0.0,0.0,62.5,0.0,0.0,12.5,12.5,0.0
97,Knowing Me Knowing You,ABBA,1977,anticipation,0.0,33.333333333333336,0.0,0.0,16.666666666666668,0.0,16.666666666666668,16.666666666666668,16.666666666666668,0.0
98,How Much Love,Leo Sayer,1977,joy,0.0,20.0,0.0,0.0,40.0,0.0,0.0,20.0,20.0,0.0
99,Star Wars (Main Title),London Symphony Orchestra,1977,na,0,0,0,0,0,0,0,0,0,100
100,Devil's Gun,C.J.,1977,anger,28.571428571428573,14.285714285714286,7.142857142857143,28.571428571428573,0.0,14.285714285714286,0.0,0.0,7.142857142857143,0.0
1,Shadow Dancing,Andy Gibb,1978,joy,11.11111111111111,11.11111111111111,0.0,0.0,33.333333333333336,0.0,11.11111111111111,22.22222222222222,11.11111111111111,0.0
2,Night Fever,Bee Gees,1978,joy,0.0,10.0,0.0,10.0,20.0,20.0,10.0,20.0,10.0,0.0
3,You Light Up My Life,Debby Boone,1978,surprise,0.0,14.285714285714286,0.0,0.0,14.285714285714286,14.285714285714286,28.571428571428573,14.285714285714286,14.285714285714286,0.0
4,Stayin' Alive,Bee Gees,1978,anticipation,0.0,28.571428571428573,0.0,0.0,28.571428571428573,7.142857142857143,0.0,28.571428571428573,7.142857142857143,0.0
5,Kiss You All Over,Exile,1978,joy,0.0,22.22222222222222,0.0,11.11111111111111,33.333333333333336,0.0,0.0,22.22222222222222,11.11111111111111,0.0
6,How Deep Is Your Love,Bee Gees,1978,joy,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
7,Baby Come Back,Player,1978,joy,4.545454545454546,13.636363636363637,4.545454545454546,4.545454545454546,31.818181818181817,0.0,13.636363636363637,22.727272727272727,4.545454545454546,0.0
8,(Love Is) Thicker Than Water,Andy Gibb,1978,anticipation,8.333333333333334,25.0,0.0,8.333333333333334,25.0,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,0.0
9,Boogie Oogie Oogie,A Taste of Honey,1978,anticipation,0.0,16.666666666666668,16.666666666666668,0.0,16.666666666666668,16.666666666666668,0.0,16.666666666666668,16.666666666666668,0.0
10,Three Times a Lady,Commodores,1978,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
11,Grease,Frankie Valli,1978,anticipation,8.333333333333334,16.666666666666668,8.333333333333334,16.666666666666668,0.0,8.333333333333334,16.666666666666668,16.666666666666668,8.333333333333334,0.0
12,I Go Crazy,Paul Davis,1978,joy,5.882352941176471,17.647058823529413,0.0,5.882352941176471,29.41176470588235,5.882352941176471,11.764705882352942,17.647058823529413,5.882352941176471,0.0
13,You're the One That I Want,John Travolta,1978,joy,0.0,16.666666666666668,0.0,0.0,41.666666666666664,0.0,0.0,33.333333333333336,8.333333333333334,0.0
14,Emotion,Samantha Sang,1978,sadness,25.0,0.0,0.0,25.0,0.0,37.5,0.0,0.0,12.5,0.0
15,Lay Down Sally,Eric Clapton,1978,surprise,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,33.333333333333336,16.666666666666668,16.666666666666668,0.0
16,Miss You,The Rolling Stones,1978,sadness,7.6923076923076925,15.384615384615385,7.6923076923076925,15.384615384615385,15.384615384615385,23.076923076923077,0.0,7.6923076923076925,7.6923076923076925,0.0
17,Just the Way You Are,Billy Joel,1978,trust,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,0.0
18,With a Little Luck,Wings,1978,anger,33.333333333333336,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0
19,If I Can't Have You,Yvonne Elliman,1978,anger,14.285714285714286,7.142857142857143,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,7.142857142857143,7.142857142857143,7.142857142857143,0.0
20,Dance Dance Dance (Yowsah Yowsah Yowsah),Chic,1978,joy,10.526315789473685,10.526315789473685,5.2631578947368425,10.526315789473685,21.05263157894737,10.526315789473685,10.526315789473685,15.789473684210526,5.2631578947368425,0.0
21,Feels So Good,Chuck Mangione,1978,joy,0.0,16.666666666666668,0.0,8.333333333333334,33.333333333333336,16.666666666666668,8.333333333333334,8.333333333333334,8.333333333333334,0.0
22,Hot Child in the City,Nick Gilder,1978,joy,6.25,25.0,0.0,0.0,31.25,6.25,12.5,12.5,6.25,0.0
23,Love Is Like Oxygen,Sweet,1978,joy,12.5,0.0,12.5,12.5,25.0,25.0,0.0,0.0,12.5,0.0
24,It's a Heartache,Bonnie Tyler,1978,sadness,0.0,11.11111111111111,11.11111111111111,0.0,22.22222222222222,33.333333333333336,11.11111111111111,0.0,11.11111111111111,0.0
25,We Will Rock You/We Are the Champions,Queen,1978,anticipation,0.0,27.272727272727273,9.090909090909092,0.0,27.272727272727273,0.0,9.090909090909092,18.181818181818183,9.090909090909092,0.0
26,Baker Street,Gerry Rafferty,1978,sadness,12.5,12.5,0.0,12.5,12.5,25.0,0.0,12.5,12.5,0.0
27,Can't Smile Without You,Barry Manilow,1978,joy,0.0,33.333333333333336,0.0,0.0,50.0,0.0,0.0,0.0,16.666666666666668,0.0
28,Too Much Too Little Too Late,Johnny Mathis,1978,surprise,0.0,0.0,0.0,0.0,0.0,25.0,50.0,0.0,25.0,0.0
29,Dance With Me,Peter Brown,1978,trust,0.0,0.0,12.5,0.0,25.0,12.5,0.0,37.5,12.5,0.0
30,Two Out of Three Ain't Bad,Meat Loaf,1978,fear,18.181818181818183,0.0,18.181818181818183,27.272727272727273,0.0,27.272727272727273,0.0,0.0,9.090909090909092,0.0
31,Jack And Jill,Raydio,1978,joy,0.0,16.666666666666668,0.0,0.0,33.333333333333336,0.0,16.666666666666668,25.0,8.333333333333334,0.0
32,Take a Chance on Me,ABBA,1978,joy,0.0,21.428571428571427,0.0,7.142857142857143,28.571428571428573,0.0,28.571428571428573,7.142857142857143,7.142857142857143,0.0
33,Sometimes When We Touch,Dan Hill,1978,joy,7.6923076923076925,11.538461538461538,0.0,15.384615384615385,26.923076923076923,3.8461538461538463,7.6923076923076925,23.076923076923077,3.8461538461538463,0.0
34,Last Dance,Donna Summer,1978,joy,6.25,6.25,6.25,12.5,31.25,12.5,6.25,12.5,6.25,0.0
35,Hopelessly Devoted to You,Olivia Newton-John,1978,joy,0.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,0.0
36,Hot Blooded,Foreigner,1978,anger,21.428571428571427,14.285714285714286,0.0,0.0,21.428571428571427,0.0,14.285714285714286,21.428571428571427,7.142857142857143,0.0
37,You're in My Heart (The Final Acclaim),Rod Stewart,1978,joy,0.0,16.666666666666668,0.0,0.0,50.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0
38,The Closer I Get to You,Roberta Flack,1978,joy,5.2631578947368425,15.789473684210526,5.2631578947368425,5.2631578947368425,26.31578947368421,5.2631578947368425,10.526315789473685,21.05263157894737,5.2631578947368425,0.0
39,Dust in the Wind,Kansas,1978,trust,14.285714285714286,14.285714285714286,0.0,7.142857142857143,14.285714285714286,7.142857142857143,14.285714285714286,21.428571428571427,7.142857142857143,0.0
40,Magnet and Steel,Walter Egan,1978,anticipation,7.6923076923076925,23.076923076923077,7.6923076923076925,7.6923076923076925,15.384615384615385,7.6923076923076925,7.6923076923076925,15.384615384615385,7.6923076923076925,0.0
41,Short People,Randy Newman,1978,disgust,16.666666666666668,0.0,33.333333333333336,16.666666666666668,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0
42,Use ta Be My Girl,The O'Jays,1978,surprise,0.0,18.181818181818183,0.0,0.0,18.181818181818183,0.0,27.272727272727273,27.272727272727273,9.090909090909092,0.0
43,Our Love,Natalie Cole,1978,joy,8.0,16.0,0.0,8.0,36.0,0.0,8.0,20.0,4.0,0.0
44,Love Will Find a Way,Pablo Cruise,1978,fear,0.0,0.0,12.5,25.0,25.0,12.5,0.0,12.5,12.5,0.0
45,An Everlasting Love,Andy Gibb,1978,fear,8.333333333333334,8.333333333333334,8.333333333333334,16.666666666666668,16.666666666666668,16.666666666666668,8.333333333333334,8.333333333333334,8.333333333333334,0.0
46,Love Is in the Air,John Paul Young,1978,joy,0.0,18.181818181818183,0.0,0.0,36.36363636363637,0.0,18.181818181818183,18.181818181818183,9.090909090909092,0.0
47,Goodbye Girl,David Gates,1978,anger,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,25.0,0.0
48,Slip Slidin' Away,Paul Simon,1978,anticipation,4.0,24.0,4.0,16.0,16.0,8.0,12.0,12.0,4.0,0.0
49,The Groove Line,Heatwave,1978,anticipation,20.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0
50,Thunder Island,Jay Ferguson,1978,joy,10.0,10.0,0.0,0.0,30.0,10.0,20.0,10.0,10.0,0.0
51,Imaginary Lover,Atlanta Rhythm Section,1978,anticipation,0.0,28.571428571428573,0.0,14.285714285714286,14.285714285714286,0.0,14.285714285714286,14.285714285714286,14.285714285714286,0.0
52,Still the Same,Bob Seger,1978,anticipation,0.0,33.333333333333336,0.0,0.0,16.666666666666668,0.0,25.0,16.666666666666668,8.333333333333334,0.0
53,My Angel Baby,Toby Beau,1978,anticipation,0.0,22.22222222222222,0.0,11.11111111111111,22.22222222222222,0.0,11.11111111111111,22.22222222222222,11.11111111111111,0.0
54,Disco Inferno,The Trammps,1978,joy,0.0,14.285714285714286,0.0,0.0,42.857142857142854,14.285714285714286,7.142857142857143,14.285714285714286,7.142857142857143,0.0
55,On Broadway,George Benson,1978,anticipation,0.0,22.22222222222222,11.11111111111111,11.11111111111111,22.22222222222222,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0
56,Come Sail Away,Styx,1978,anticipation,0.0,28.571428571428573,0.0,0.0,28.571428571428573,0.0,0.0,28.571428571428573,14.285714285714286,0.0
57,(Every Time I Turn Around) Back in Love Again,L.T.D.,1978,joy,0.0,20.0,0.0,0.0,50.0,0.0,0.0,20.0,10.0,0.0
58,This Time I'm in It for Love,Player,1978,joy,14.285714285714286,9.523809523809524,4.761904761904762,14.285714285714286,19.047619047619047,19.047619047619047,9.523809523809524,4.761904761904762,4.761904761904762,0.0
59,You Belong to Me,Carly Simon,1978,anticipation,0.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0,0.0,0.0,33.333333333333336,0.0
60,Here You Come Again,Dolly Parton,1978,joy,0.0,14.285714285714286,0.0,0.0,28.571428571428573,0.0,14.285714285714286,28.571428571428573,14.285714285714286,0.0
61,Blue Bayou,Linda Ronstadt,1978,sadness,0.0,15.789473684210526,0.0,0.0,21.05263157894737,26.31578947368421,10.526315789473685,21.05263157894737,5.2631578947368425,0.0
62,Peg,Steely Dan,1978,joy,0.0,20.0,0.0,0.0,30.0,0.0,10.0,30.0,10.0,0.0
63,You Needed Me,Anne Murray,1978,trust,0.0,9.090909090909092,9.090909090909092,0.0,18.181818181818183,0.0,9.090909090909092,45.45454545454545,9.090909090909092,0.0
64,Shame,Evelyn "Champagne" King,1978,sadness,0.0,0.0,25.0,25.0,12.5,31.25,0.0,0.0,6.25,0.0
65,Reminiscing,Little River Band,1978,sadness,0.0,11.11111111111111,0.0,0.0,22.22222222222222,33.333333333333336,0.0,22.22222222222222,11.11111111111111,0.0
66,Count On Me,Jefferson Starship,1978,joy,0.0,8.333333333333334,0.0,0.0,41.666666666666664,8.333333333333334,8.333333333333334,25.0,8.333333333333334,0.0
67,Baby Hold On,Eddie Money,1978,joy,11.11111111111111,11.11111111111111,0.0,0.0,33.333333333333336,0.0,11.11111111111111,22.22222222222222,11.11111111111111,0.0
68,Hey Deanie,Shaun Cassidy,1978,sadness,20.0,0.0,10.0,20.0,10.0,30.0,0.0,0.0,10.0,0.0
69,Summer Nights,John Travolta,1978,anger,12.5,12.5,12.5,12.5,12.5,0.0,12.5,12.5,12.5,0.0
70,What's Your Name,Lynyrd Skynyrd,1978,trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,33.333333333333336,0.0
71,Don't It Make My Brown Eyes Blue,Crystal Gayle,1978,sadness,12.5,0.0,12.5,12.5,12.5,25.0,0.0,12.5,12.5,0.0
72,Because the Night,Patti Smith Group,1978,anticipation,5.555555555555555,22.22222222222222,5.555555555555555,11.11111111111111,16.666666666666668,5.555555555555555,5.555555555555555,22.22222222222222,5.555555555555555,0.0
73,Every Kinda People,Robert Palmer,1978,anticipation,11.538461538461538,15.384615384615385,7.6923076923076925,11.538461538461538,15.384615384615385,7.6923076923076925,11.538461538461538,15.384615384615385,3.8461538461538463,0.0
74,Copacabana,Barry Manilow,1978,joy,0.0,25.0,0.0,0.0,37.5,0.0,0.0,25.0,12.5,0.0
75,Always and Forever,Heatwave,1978,joy,7.142857142857143,14.285714285714286,7.142857142857143,7.142857142857143,28.571428571428573,7.142857142857143,7.142857142857143,14.285714285714286,7.142857142857143,0.0
76,You and I,Rick James,1978,sadness,7.6923076923076925,0.0,7.6923076923076925,15.384615384615385,15.384615384615385,38.46153846153846,7.6923076923076925,0.0,7.6923076923076925,0.0
77,Serpentine Fire,Earth Wind,1978,anticipation,0.0,22.22222222222222,0.0,0.0,22.22222222222222,11.11111111111111,11.11111111111111,22.22222222222222,11.11111111111111,0.0
78,Sentimental Lady,Bob Welch,1978,anticipation,0.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0,0.0,0.0,33.333333333333336,0.0
79,Falling,LeBlanc,1978,fear,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.0,0.0
80,Don't Let Me Be Misunderstood,Santa Esmeralda,1978,joy,5.2631578947368425,15.789473684210526,10.526315789473685,5.2631578947368425,21.05263157894737,5.2631578947368425,10.526315789473685,21.05263157894737,5.2631578947368425,0.0
81,Bluer Than Blue,Michael Johnson,1978,sadness,0.0,16.666666666666668,0.0,16.666666666666668,16.666666666666668,33.333333333333336,0.0,0.0,16.666666666666668,0.0
82,Running on Empty,Jackson Browne,1978,joy,11.11111111111111,11.11111111111111,0.0,11.11111111111111,22.22222222222222,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0.0
83,Whenever I Call You 'Friend',Kenny Loggins,1978,joy,0.0,0.0,0.0,0.0,66.66666666666667,0.0,16.666666666666668,0.0,16.666666666666668,0.0
84,Fool (If You Think It's Over),Chris Rea,1978,sadness,0.0,0.0,14.285714285714286,14.285714285714286,0.0,42.857142857142854,0.0,14.285714285714286,14.285714285714286,0.0
85,Get Off,Foxy,1978,joy,5.0,15.0,0.0,10.0,20.0,15.0,15.0,15.0,5.0,0.0
86,Sweet Talkin' Woman,Electric Light Orchestra,1978,anticipation,7.6923076923076925,15.384615384615385,7.6923076923076925,7.6923076923076925,15.384615384615385,7.6923076923076925,15.384615384615385,15.384615384615385,7.6923076923076925,0.0
87,Life's Been Good,Joe Walsh,1978,anticipation,0.0,25.0,0.0,6.25,18.75,6.25,18.75,18.75,6.25,0.0
88,I Love the Nightlife,Alicia Bridges,1978,joy,6.25,12.5,0.0,6.25,31.25,6.25,12.5,18.75,6.25,0.0
89,You Can't Turn Me Off (In The Middle Of Turning Me On),High Inergy,1978,joy,13.333333333333334,20.0,6.666666666666667,6.666666666666667,26.666666666666668,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,0.0
90,It's So Easy,Linda Ronstadt,1978,joy,0.0,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,33.333333333333336,0.0
91,Native New Yorker,Odyssey,1978,joy,0.0,22.22222222222222,0.0,0.0,44.44444444444444,0.0,11.11111111111111,11.11111111111111,11.11111111111111,0.0
92,Flash Light,Parliament,1978,sadness,0.0,0.0,0.0,0.0,0.0,85.71428571428571,0.0,0.0,14.285714285714286,0.0
93,Don't Look Back,Boston,1978,anticipation,0.0,30.0,0.0,0.0,20.0,0.0,20.0,20.0,10.0,0.0
94,Turn to Stone,Electric Light Orchestra,1978,anger,16.666666666666668,16.666666666666668,0.0,0.0,16.666666666666668,16.666666666666668,0.0,16.666666666666668,16.666666666666668,0.0
95,I Can't Stand the Rain,Eruption,1978,anticipation,0.0,22.22222222222222,0.0,0.0,22.22222222222222,0.0,22.22222222222222,22.22222222222222,11.11111111111111,0.0
96,Ebony Eyes,Bob Welch,1978,joy,0.0,0.0,0.0,0.0,50.0,0.0,0.0,25.0,25.0,0.0
97,The Name of the Game,ABBA,1978,anticipation,7.142857142857143,14.285714285714286,7.142857142857143,7.142857142857143,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,7.142857142857143,0.0
98,We're All Alone,Rita Coolidge,1978,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
99,Hollywood Nights,Bob Seger,1978,anticipation,0.0,20.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0
100,Deacon Blues,Steely Dan,1978,trust,10.0,0.0,0.0,10.0,20.0,10.0,0.0,40.0,10.0,0.0
1,My Sharona,The Knack,1979,anticipation,14.285714285714286,28.571428571428573,14.285714285714286,14.285714285714286,0.0,0.0,14.285714285714286,0.0,14.285714285714286,0.0
2,Bad Girls,Donna Summer,1979,anger,22.22222222222222,5.555555555555555,16.666666666666668,16.666666666666668,5.555555555555555,16.666666666666668,5.555555555555555,5.555555555555555,5.555555555555555,0.0
3,Le Freak,Chic,1979,anticipation,0.0,20.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0
4,Da Ya Think I'm Sexy?,Rod Stewart,1979,joy,0.0,16.666666666666668,0.0,0.0,33.333333333333336,16.666666666666668,0.0,16.666666666666668,16.666666666666668,0.0
5,Reunited,Peaches,1979,joy,9.090909090909092,18.181818181818183,4.545454545454546,4.545454545454546,22.727272727272727,13.636363636363637,9.090909090909092,13.636363636363637,4.545454545454546,0.0
6,I Will Survive,Gloria Gaynor,1979,joy,12.5,12.5,0.0,12.5,25.0,12.5,0.0,12.5,12.5,0.0
7,Hot Stuff,Donna Summer,1979,anger,77.77777777777777,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,5.555555555555555,0.0
8,Y.M.C.A.,Village People,1979,joy,4.0,24.0,4.0,0.0,28.0,4.0,20.0,12.0,4.0,0.0
9,Ring My Bell,Anita Ward,1979,joy,0.0,28.571428571428573,0.0,0.0,42.857142857142854,0.0,14.285714285714286,0.0,14.285714285714286,0.0
10,Sad Eyes,Robert John,1979,anticipation,7.6923076923076925,23.076923076923077,0.0,7.6923076923076925,15.384615384615385,7.6923076923076925,15.384615384615385,15.384615384615385,7.6923076923076925,0.0
11,Too Much Heaven,Bee Gees,1979,joy,0.0,22.22222222222222,0.0,0.0,44.44444444444444,0.0,11.11111111111111,11.11111111111111,11.11111111111111,0.0
12,MacArthur Park,Donna Summer,1979,trust,7.6923076923076925,15.384615384615385,0.0,0.0,23.076923076923077,7.6923076923076925,7.6923076923076925,30.76923076923077,7.6923076923076925,0.0
13,When You're in Love with a Beautiful Woman,Dr. Hook,1979,joy,12.5,12.5,0.0,12.5,37.5,12.5,0.0,0.0,12.5,0.0
14,Makin' It,David Naughton,1979,anticipation,10.0,30.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0
15,Fire,The Pointer Sisters,1979,fear,14.285714285714286,14.285714285714286,14.285714285714286,28.571428571428573,14.285714285714286,0.0,0.0,0.0,14.285714285714286,0.0
16,Tragedy,Bee Gees,1979,sadness,9.523809523809524,14.285714285714286,9.523809523809524,14.285714285714286,14.285714285714286,19.047619047619047,4.761904761904762,9.523809523809524,4.761904761904762,0.0
17,A Little More Love,Olivia Newton-John,1979,anticipation,0.0,25.0,0.0,0.0,25.0,0.0,12.5,25.0,12.5,0.0
18,Heart of Glass,Blondie,1979,joy,0.0,12.5,0.0,6.25,31.25,12.5,6.25,25.0,6.25,0.0
19,What a Fool Believes,The Doobie Brothers,1979,disgust,0.0,0.0,20.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0
20,Good Times,Chic,1979,anticipation,0.0,33.333333333333336,0.0,0.0,22.22222222222222,5.555555555555555,16.666666666666668,16.666666666666668,5.555555555555555,0.0
21,You Don't Bring Me Flowers,Neil Diamond,1979,joy,0.0,14.285714285714286,0.0,0.0,42.857142857142854,0.0,14.285714285714286,14.285714285714286,14.285714285714286,0.0
22,Knock on Wood,Amii Stewart,1979,joy,6.666666666666667,13.333333333333334,0.0,13.333333333333334,26.666666666666668,0.0,13.333333333333334,20.0,6.666666666666667,0.0
23,Stumblin' In,Suzi Quatro,1979,joy,8.333333333333334,16.666666666666668,0.0,16.666666666666668,33.333333333333336,0.0,8.333333333333334,8.333333333333334,8.333333333333334,0.0
24,Lead Me On,Maxine Nightingale,1979,joy,7.6923076923076925,15.384615384615385,7.6923076923076925,7.6923076923076925,23.076923076923077,7.6923076923076925,0.0,23.076923076923077,7.6923076923076925,0.0
25,Shake Your Body (Down to the Ground),The Jacksons,1979,trust,0.0,0.0,0.0,7.142857142857143,28.571428571428573,0.0,0.0,57.142857142857146,7.142857142857143,0.0
26,Don't Cry Out Loud,Melissa Manchester,1979,joy,7.6923076923076925,15.384615384615385,7.6923076923076925,7.6923076923076925,30.76923076923077,7.6923076923076925,7.6923076923076925,7.6923076923076925,7.6923076923076925,0.0
27,The Logical Song,Supertramp,1979,trust,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,20.0,6.666666666666667,13.333333333333334,26.666666666666668,6.666666666666667,0.0
28,My Life,Billy Joel,1979,anger,20.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,20.0,0.0
29,Just When I Needed You Most,Randy VanWarmer,1979,anticipation,0.0,25.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0
30,You Can't Change That,Raydio,1979,joy,0.0,0.0,0.0,0.0,60.0,0.0,0.0,20.0,20.0,0.0
31,Shake Your Groove Thing,Peaches,1979,anticipation,0.0,33.333333333333336,0.0,0.0,0.0,0.0,33.333333333333336,0.0,33.333333333333336,0.0
32,I'll Never Love This Way Again,Dionne Warwick,1979,anticipation,0.0,18.181818181818183,9.090909090909092,9.090909090909092,18.181818181818183,9.090909090909092,9.090909090909092,18.181818181818183,9.090909090909092,0.0
33,Love You Inside Out,Bee Gees,1979,anticipation,0.0,27.272727272727273,9.090909090909092,9.090909090909092,18.181818181818183,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0.0
34,I Want You to Want Me,Cheap Trick,1979,joy,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,33.333333333333336,33.333333333333336,0.0
35,The Main Event/Fight,Barbra Streisand,1979,joy,0.0,16.666666666666668,0.0,0.0,33.333333333333336,8.333333333333334,16.666666666666668,16.666666666666668,8.333333333333334,0.0
36,Mama Can't Buy You Love,Elton John,1979,joy,0.0,7.6923076923076925,0.0,0.0,53.84615384615385,7.6923076923076925,15.384615384615385,7.6923076923076925,7.6923076923076925,0.0
37,I Was Made for Dancin',Leif Garrett,1979,anger,20.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0
38,After the Love Has Gone,Earth Wind,1979,joy,0.0,23.076923076923077,0.0,0.0,38.46153846153846,0.0,7.6923076923076925,23.076923076923077,7.6923076923076925,0.0
39,Heaven Knows,Donna Summer,1979,joy,28.571428571428573,14.285714285714286,0.0,0.0,42.857142857142854,0.0,0.0,0.0,14.285714285714286,0.0
40,The Gambler,Kenny Rogers,1979,anticipation,10.0,30.0,0.0,10.0,10.0,10.0,20.0,0.0,10.0,0.0
41,Lotta Love,Nicolette Larson,1979,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
42,Lady,Little River Band,1979,anticipation,0.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0,0.0,16.666666666666668,16.666666666666668,0.0
43,Heaven Must Have Sent You,Bonnie Pointer,1979,joy,5.555555555555555,5.555555555555555,5.555555555555555,5.555555555555555,38.888888888888886,5.555555555555555,11.11111111111111,16.666666666666668,5.555555555555555,0.0
44,Hold the Line,Toto,1979,anticipation,20.0,40.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0
45,He's the Greatest Dancer,Sister Sledge,1979,joy,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,20.0,0.0
46,Sharing the Night Together,Dr. Hook,1979,anger,20.0,10.0,20.0,20.0,0.0,20.0,0.0,0.0,10.0,0.0
47,She Believes in Me,Kenny Rogers,1979,joy,0.0,15.384615384615385,0.0,7.6923076923076925,38.46153846153846,0.0,0.0,30.76923076923077,7.6923076923076925,0.0
48,In the Navy,Village People,1979,anticipation,0.0,29.41176470588235,0.0,0.0,23.529411764705884,5.882352941176471,11.764705882352942,23.529411764705884,5.882352941176471,0.0
49,Music Box Dancer,Frank Mills,1979,joy,5.882352941176471,5.882352941176471,0.0,5.882352941176471,23.529411764705884,23.529411764705884,5.882352941176471,23.529411764705884,5.882352941176471,0.0
50,The Devil Went Down to Georgia,The Charlie Daniels Band,1979,anticipation,8.0,20.0,8.0,8.0,16.0,8.0,16.0,12.0,4.0,0.0
51,Gold,John Stewart,1979,joy,0.0,16.666666666666668,0.0,0.0,33.333333333333336,16.666666666666668,0.0,16.666666666666668,16.666666666666668,0.0
52,Goodnight Tonight,Wings,1979,joy,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,0.0
